timestamp, ax, ay, az, gx, gy, gz
0, 8314, -7028, 11498, -358, -59, -69
10, 8220, -6905, 11112, -437, -189, 34
20, 7803, -6686, 11268, -606, 125, 169
30, 7183, -6254, 10516, -398, 327, 170
40, 6512, -5576, 9418, 57, 228, 189
50, 5220, -4283, 7336, 612, -339, 353
60, 4647, -3727, 6425, 881, -730, 418
70, 3985, -3029, 5355, 1080, -1235, 470
80, 3104, -2217, 4196, 1305, -1825, 402
90, 1605, -540, 2180, 1717, -3089, 174
100, 1831, -59, 919, 1682, -2841, -189
110, 961, 253, 1004, 1330, -2677, -1135
120, -1462, 636, 400, 989, -1788, -2076
130, -1364, 792, 423, 1166, -674, -1697
140, -1188, 750, 339, 1691, -88, -1414
150, -318, 448, 91, 2702, -403, -1218
160, -213, 186, 164, 3107, -849, -1460
170, 56, -335, -184, 2919, -47, -1841
180, 679, -393, 313, 2194, 387, -2002
190, 606, -323, 746, 1648, 1492, -2406
200, 631, -226, 1039, 1404, 3125, -2694
210, 136, -143, 1157, 1938, 5331, -2815
220, 30, -155, 1172, 2328, 6009, -2549
230, 43, -114, 1124, 2668, 6523, -2177
240, 192, -50, 952, 2944, 7343, -1527
250, 271, -50, 950, 2848, 7631, -1377
260, 299, -32, 849, 2687, 7772, -1338
270, 281, -26, 845, 2383, 7714, -1376
280, 218, -83, 1104, 1814, 7073, -1665
290, 279, -110, 1207, 1650, 6671, -1763
300, 235, -132, 1320, 1583, 6326, -1859
310, 170, -174, 1567, 1683, 5336, -2012
320, 142, -208, 1545, 1892, 4452, -2053
330, 249, -184, 1525, 2021, 3412, -2100
340, 215, -76, 1377, 2128, 1863, -2262
350, 240, -84, 1401, 2165, 1646, -2278
360, 353, -90, 1428, 2177, 1749, -2250
370, 399, -106, 1478, 2196, 1978, -2297
380, 382, -101, 1599, 2286, 2255, -2531
390, 363, -90, 1551, 2348, 2207, -2670
400, 342, -56, 1571, 2329, 2114, -2789
410, 397, -38, 1751, 2235, 2081, -2988
420, 306, -16, 1839, 2223, 2141, -3113
430, 788, -18, 3077, 2263, 2862, -3348
440, 32748, -31779, 32764, 5896, 9376, -3850
450, 32748, -32764, 32764, 28028, 30383, -10952
460, -32764, 25831, 32764, 31582, 32252, -2530
470, -14952, 10900, -31339, -20801, -10819, -3698
480, -2470, 830, -8878, -2073, -32294, -2534
490, -3437, 2013, -1522, 7903, -32117, -3105
500, -493, 1437, 16, 12347, -20043, -2296
510, -746, 981, -1174, 11033, -15961, -1979
520, 1157, 486, -1576, 7927, -13733, -1089
530, 3477, 1940, 1727, -3120, -7717, -1004
540, 5214, 2654, 5010, -10143, 917, -875
550, 6461, 2759, 12051, -16240, 12071, -679
560, 7307, 1873, 22573, -18123, 22845, -509
570, -543, -3157, 32764, -2680, 22832, 523
580, -4396, -3855, 30297, 5079, 15195, 1762
590, -5831, -1610, 20953, 6704, 10614, 1295
600, -5530, 2585, 12300, 2255, -843, -1290
610, -1797, 2061, 12823, 1271, -5620, -318
620, 1332, 1011, 15203, 27, -5948, 95
630, 2298, 321, 17589, -769, -3734, -203
640, -854, 327, 17523, 493, 1154, -472
650, -1971, 707, 17226, 850, 1196, -482
660, -779, 615, 16611, 364, -282, -372
670, -1043, 699, 17346, 384, -219, -403
680, -930, 632, 17181, 334, -399, -383
690, -780, 619, 16748, 348, -502, -380
700, -764, 754, 16707, 342, -416, -369
710, -854, 724, 16976, 307, -342, -374
720, -740, 629, 17075, 235, -311, -360
730, -482, 532, 16903, 169, -333, -377
740, -672, 613, 16635, 135, 368, -456
750, -1064, 356, 17220, 156, 677, -433
760, -1373, 337, 17459, 349, 610, -448
770, -1309, 1097, 16830, 406, -68, -421
780, -1127, 1031, 16548, 284, -389, -417
790, -1009, 795, 16694, 74, -659, -364
800, -659, 567, 17172, 286, -1021, -252
810, -650, 497, 17064, 433, -882, -278
820, -906, 551, 16860, 480, -588, -307
830, -1116, 459, 16768, 473, -441, -323
840, -978, 460, 16833, 408, -420, -337
850, -858, 552, 16803, 387, -378, -354
860, -730, 616, 16782, 337, -325, -365
870, -703, 710, 17025, 237, -321, -373
880, -797, 787, 17034, 258, -323, -359
890, -894, 832, 16995, 241, -372, -348
900, -997, 886, 16845, 354, -421, -298
910, -941, 894, 16818, 427, -405, -283
920, -813, 821, 16926, 382, -402, -261
930, -950, 201, 16904, 144, -225, -325
940, -1272, -20, 16847, 12, -41, -363
950, -1538, -61, 16745, -16, 52, -389
960, -1428, 245, 16836, 142, -154, -348
970, -956, 688, 16969, 306, -427, -319
980, -551, 949, 16948, 435, -540, -306
990, -590, 904, 17025, 467, -537, -314
