timestamp, ax, ay, az, gx, gy, gz
0, -10486, 5823, 11011, 281, -11, -269
10, -10446, 5912, 11052, 266, -17, -207
20, -10448, 5911, 11066, 264, -16, -202
30, -10380, 5890, 11041, 299, -74, -206
40, -10072, 5791, 10813, 347, -189, -207
50, -9899, 5746, 10630, 345, -145, -237
60, -9661, 5663, 10270, 339, -179, -295
70, -9694, 5703, 10677, 131, 170, -480
80, -9406, 5340, 10227, 341, 454, -466
90, -8766, 4973, 9516, 787, 356, -306
100, -6584, 3733, 7106, 1422, -313, -117
110, -5337, 2796, 5596, 1697, -951, 23
120, -3836, 1913, 3900, 2057, -2007, 348
130, -1101, 384, 1247, 2569, -5417, 855
140, -261, 94, 456, 2569, -7084, 963
150, 101, -186, 296, 2336, -8473, 975
160, 322, -227, -116, 2209, -9869, 983
170, 483, -125, 46, 1483, -11490, 943
180, 644, -47, 93, 1274, -12233, 709
190, 642, -80, 131, 1090, -12814, 276
200, 617, -125, 825, 916, -12744, -600
210, 483, -149, 922, 1133, -12033, -1060
220, 344, -156, 1051, 1399, -11167, -1349
230, 263, -100, 1061, 1689, -10095, -1485
240, -106, -30, 755, 2253, -7674, -1713
250, -203, -23, 521, 2393, -6902, -1705
260, -236, -44, 593, 2280, -6489, -1625
270, -214, 224, 837, 1794, -5714, -1299
280, -120, 433, 968, 1396, -5112, -1134
290, -62, 615, 1092, 704, -3952, -1027
300, -21, 705, 980, -165, -2157, -1025
310, 17, 509, 823, -2100, 1358, -1211
320, -23, 364, 728, -2794, 2313, -1388
330, 24, 253, 817, -3902, 2721, -1793
340, 27, 224, 1048, -4300, 2607, -2097
350, 14, 201, 1165, -4625, 2558, -2404
360, -13, 184, 1302, -4861, 2611, -2764
370, -131, 138, 1367, -5344, 2609, -3490
380, -177, 120, 1440, -5556, 2526, -3795
390, -243, 79, 1598, -5739, 2401, -4050
400, -686, -38, 2335, -5489, 1513, -4405
410, -889, -42, 2394, -4874, 436, -4472
420, -1142, -25, 2531, -4184, -945, -4461
430, -1208, -23, 2513, -3411, -2725, -4338
440, -1172, 82, 2125, -2116, -6349, -4037
450, -1186, 165, 2079, -1831, -7956, -3990
460, -1684, 399, 2368, -1835, -9417, -3983
470, -23426, 26413, -12701, -3964, -12323, -4810
480, -32764, 8459, 32764, -32757, -32766, -25210
490, -11181, -16846, 32764, -21497, -32719, -4050
500, 23333, -15816, -32748, 2913, -32757, 5496
510, 14528, -3942, -10180, -32262, -28079, -11310
520, 4185, -3439, -3039, -32766, -14173, -18283
530, 589, -2547, -99, -32766, -2231, -18551
540, -1150, -1942, 2468, -32766, 8767, -16178
550, -1656, -1605, 4345, -32766, 11869, -14838
560, -746, -1830, 6992, -32766, 15016, -12747
570, 1872, -2255, 11167, -28523, 30312, -9271
580, 714, -1967, 7164, -20330, 32765, -8357
590, -1699, -3029, 7614, -13805, 32766, -7498
600, -2789, -9247, 13371, 1573, 22770, -3894
610, -3540, -13887, 17857, 12252, 8892, -1516
620, -3075, -17627, 19784, 25079, -1929, 1495
630, 1938, -19510, 20232, 32766, -5721, 6621
640, 3217, -16877, 18976, 32766, -2657, 7042
650, 1622, -12286, 18381, 32766, 504, 6374
660, 393, -6987, 16748, 32766, 2360, 5622
670, -669, 9144, 14917, 32766, -514, 3263
680, -1947, 18108, 16602, 30191, 3989, 1138
690, -2770, 20621, 19070, 11082, 5779, 347
700, -2278, 9159, 12499, -11242, -1195, -495
710, -1892, 3121, 11907, -12225, -3474, -1345
720, -1633, -660, 12726, -11953, -4023, -1605
730, -958, -2813, 14700, -10706, -3524, -1076
740, 743, -4015, 20589, -5093, -1708, -347
750, -445, -2954, 21187, -603, -1248, -645
760, -671, -275, 18306, 3278, -868, -562
770, -317, 1879, 16458, 4417, -480, -289
780, -720, 2661, 16361, 1435, 472, -195
790, -1437, 1724, 16769, 233, 646, -364
800, -1162, 834, 16765, 35, -372, -420
810, -221, 1491, 16957, 623, -769, -404
820, -329, 846, 16741, 583, -588, -536
830, -730, 566, 17445, 133, -204, -538
840, -1671, 523, 16598, 217, 819, -356
850, -1982, 260, 16282, 110, 918, -375
860, -2160, 425, 16376, 12, 606, -411
870, -1248, 1680, 16523, 688, -501, -341
880, -884, 2002, 16671, 737, -762, -318
890, -835, 1882, 16788, 444, -632, -274
900, -1132, 1156, 16849, 17, -362, -291
910, -1508, -191, 17159, -577, -487, -423
920, -1273, -165, 17432, -524, -774, -416
930, -614, 417, 17593, -143, -1206, -387
940, -49, 1466, 16852, 746, -1025, -275
950, -771, 1563, 17077, 706, -158, -302
960, -1291, 1450, 17011, 667, 126, -305
970, -1334, 865, 16586, 307, -368, -381
980, -1293, 581, 16722, 137, -500, -383
990, -1280, 652, 16912, 193, -572, -352
