timestamp, ax, ay, az, gx, gy, gz
0, -4140, 1771, 8642, 304, -1693, 1743
10, -3674, 1639, 7607, 79, -1894, 1896
20, -2846, 1062, 5307, -454, -3424, 2127
30, -2186, 692, 3714, -567, -4800, 2325
40, -1484, 364, 2120, -722, -6450, 2533
50, -211, -106, 35, -1152, -7843, 2747
60, 457, -125, -298, -2607, -9112, 2781
70, 863, -82, -520, -3510, -9107, 2497
80, 910, 310, 139, -5061, -8838, 1379
90, 704, 259, 801, -5108, -8423, 753
100, 333, 166, 942, -4614, -7109, 273
110, -182, 43, 986, -3388, -3616, 232
120, -311, 116, 555, -2826, -2048, 582
130, -59, 251, 670, -2799, -662, 997
140, -98, 250, 1086, -3045, 371, 1156
150, -226, 172, 1305, -3053, 1027, 1206
160, -315, 189, 1312, -3059, 741, 1240
170, -369, 190, 1198, -3124, 442, 1358
180, -368, 231, 1239, -3486, 122, 1797
190, -385, 224, 1254, -3676, 346, 2083
200, -370, 191, 1339, -3825, 705, 2386
210, -448, 176, 1408, -3944, 1432, 3001
220, -495, 207, 1463, -4123, 1712, 3309
230, -531, 167, 1523, -4194, 1999, 3639
240, -562, 192, 1538, -4199, 2270, 3962
250, -566, 193, 1504, -4196, 2522, 4522
260, -598, 197, 1487, -4238, 2512, 4727
270, -593, 176, 1478, -4231, 2472, 4924
280, -583, 234, 1534, -4245, 2463, 5119
290, -657, 223, 1594, -4292, 2612, 5523
300, -710, 208, 1617, -4326, 2738, 5761
310, -772, 217, 1696, -4333, 2772, 5996
320, -833, 204, 1812, -4183, 2746, 6526
330, -870, 175, 1878, -4125, 2816, 6808
340, -920, 158, 1952, -4044, 2827, 7106
350, -1026, 127, 2090, -3699, 2573, 7637
360, -1089, 128, 2304, -3503, 2290, 7912
370, -1257, 161, 2656, -3242, 1871, 8117
380, -32764, 10480, 32764, -2306, 3839, 8590
390, -32764, 25166, 32764, 12794, 1659, 8995
400, -32726, -1970, 32764, 8154, -20778, 2976
410, 21163, 1676, -26229, 31496, -32766, 7456
420, 10947, -2237, -4346, 31974, -32766, 606
430, 3758, -2610, -4103, 32755, -32309, -5986
440, 1332, -2126, -2947, 32766, -26223, -9769
450, -1231, -2610, -1230, 32766, -13218, -15811
460, -646, -2288, -171, 32766, -8691, -17287
470, 122, -2119, 718, 32766, -5101, -18040
480, -453, -828, -193, 32676, 868, -17172
490, 485, 1006, -969, 29433, 7504, -13952
500, 2728, 12292, -2186, 9090, 23653, -6634
510, 2907, 20073, -1347, -3305, 23015, -5964
520, 3362, 26302, 1102, -15162, 17412, -7988
530, -754, 22870, 5365, -31850, 7768, -15561
540, -3403, 12868, 7445, -32766, 7349, -16588
550, -4905, 4931, 9761, -32766, 9373, -16149
560, -9007, -2761, 18664, -32766, 8153, -15185
570, -10671, -7990, 32764, -9999, -20424, -4484
580, -3283, -3555, 28963, 128, -13761, 90
590, 701, 562, 21336, 5989, -5819, 2999
600, 1328, 3591, 11755, 10891, 2197, 3819
610, 1648, 4094, 9558, 9317, 4349, 3231
620, 745, 4642, 9553, 5677, 4849, 1596
630, -4060, 4679, 14991, -660, 1211, -1409
640, -4987, 4352, 17414, -1570, 131, -1282
650, -4371, 3878, 18622, -1262, -720, -527
660, -1766, 3015, 16994, -428, -1773, -3
670, -1709, 3044, 16370, 391, -1066, -200
680, -2424, 2917, 16158, 482, -285, -374
690, -3228, 2734, 16278, 228, -148, -475
700, -2049, 2978, 16389, 219, -1084, -166
710, -2061, 3336, 17092, 329, -797, -193
720, -2633, 3734, 17338, 556, -212, -291
730, -3387, 3692, 15632, 951, 186, -359
740, -3652, 3342, 15471, 612, 29, -362
750, -3405, 3111, 16048, 196, -389, -308
760, -2730, 2950, 16749, -20, -856, -238
770, -2437, 3406, 16852, 392, -629, -282
780, -2623, 3814, 16218, 749, -350, -308
790, -2780, 3924, 15814, 793, -263, -305
800, -2591, 3421, 16582, 151, -562, -298
810, -2624, 3208, 17009, 79, -577, -361
820, -3121, 3116, 15720, 294, -236, -380
830, -2274, 3143, 15250, 364, -805, -251
840, -1630, 3368, 16231, 99, -1125, -214
850, -1928, 3515, 17428, 72, -744, -302
860, -3143, 3360, 16516, 561, 43, -432
870, -3365, 3457, 15334, 682, 46, -415
880, -3403, 3403, 15033, 543, -189, -377
890, -2168, 3114, 17451, -208, -1159, -243
900, -1891, 3255, 17801, 40, -920, -284
910, -1920, 3201, 16617, 572, -352, -296
920, -2410, 3241, 15432, 769, 4, -356
930, -3185, 3742, 16336, 353, -137, -407
940, -3212, 3453, 16941, 171, -314, -352
950, -3139, 3112, 16803, 190, -429, -361
960, -2834, 3218, 15902, 399, -445, -326
970, -2827, 3283, 16183, 303, -519, -312
980, -2747, 3387, 16614, 163, -637, -303
990, -2491, 3365, 16657, 188, -724, -289
