timestamp, ax, ay, az, gx, gy, gz
0, 4367, -1954, 13908, -148, -5347, 1961
10, 4444, -1921, 13896, -704, -5670, 1933
20, 4254, -1974, 13255, -1919, -6191, 1522
30, 4069, -2092, 12887, -2136, -6078, 1180
40, 3931, -2501, 12105, -2152, -6122, 988
50, 4023, -2688, 11383, -2423, -6381, 1000
60, 3679, -3577, 9888, -2756, -6860, 822
70, 3651, -3653, 9150, -2882, -7011, 828
80, 3048, -3584, 8277, -3245, -7098, 795
90, 3686, -3566, 7798, -4363, -7219, 386
100, 3596, -3807, 7804, -4721, -6932, -173
110, 3510, -4044, 8005, -4737, -6323, -688
120, 1491, -4353, 7588, -4454, -6251, -1327
130, 1276, -3897, 7606, -4542, -7208, -799
140, 1764, -3600, 7190, -4646, -8762, -167
150, 2196, -3913, 6980, -5224, -10376, 246
160, 5080, -4897, 8670, -8798, -13719, 797
170, 5860, -5717, 9629, -9309, -14131, 388
180, 6059, -6309, 10459, -8484, -12863, -210
190, 6202, -6049, 11204, -6675, -10503, -896
200, 4856, -5182, 10435, -1199, -5841, -3054
210, 4248, -4708, 9449, 415, -5089, -4056
220, 5139, -4172, 9411, 190, -5851, -4272
230, 7116, -4225, 11446, -1907, -10011, -5054
240, 8588, -4276, 9924, -7164, -18449, -5674
250, 10518, -5514, 7988, -9259, -17997, -4445
260, 14994, -5661, 6832, -11417, -16392, -3830
270, 14197, -4952, 7413, -10607, -17660, -5013
280, 12436, -3756, 7373, -8664, -17961, -6297
290, 14002, -2599, 8705, -6238, -14205, -4534
300, 18152, -1739, 9809, -5820, -13405, -2551
310, 20026, -1407, 10285, -4389, -13299, -1962
320, 14515, -1111, 9530, -280, -12818, -1874
330, 13146, 3384, 9715, 933, -14064, 789
340, 16553, 9930, 11528, 1984, -16423, 4153
350, 20929, 13153, 14107, 4477, -19124, 5432
360, 19977, 11132, 19848, 9633, -25547, 5576
370, 20979, 8242, 22003, 11520, -26172, 9154
380, 22376, 6340, 19925, 15549, -25164, 13325
390, 27961, 7481, 4886, 23499, -30477, 20358
400, 32748, 3684, -542, 21588, -32740, 23415
410, 32748, -4386, -2807, 16145, -32766, 25020
420, 32748, -16303, -3412, 10443, -32767, 25675
430, 32748, -14492, -5583, 12831, -32767, 22738
440, 32748, -776, -8218, 18703, -32766, 17826
450, 32748, 6369, -9700, 20847, -32767, 12018
460, 24692, -9060, -8267, 11473, -32767, 11743
470, 30621, -28574, -9575, 5286, -32766, 19033
480, 32748, -32764, -18681, 6846, -25051, 32189
490, 25522, -32764, -30606, 11183, -14826, 32748
500, 11232, -32764, -32748, 11761, -6913, 31188
510, -2629, -32567, -32748, 5662, -1290, 27284
520, -32764, -32764, -32748, -2434, 13911, 19475
530, -32764, -18382, -32748, 3151, 16785, 18291
540, -32764, -3314, -32748, 8973, 11920, 19397
550, -32764, 6523, -32132, 11557, -1202, 20652
560, -11446, 22266, 3159, 10608, -23048, 21143
570, -2507, 24062, 17542, 11123, -21523, 12554
580, -3847, 19736, 25577, 10029, -14864, 2836
590, -12170, 5892, 16970, 9650, 4178, -6336
600, -11834, 2217, 1926, 13986, 11260, -7885
610, -9842, -2394, -10427, 15571, 10241, -8504
620, -3481, -9781, -20584, 10946, 1291, -8331
630, -514, -9844, -18413, 7088, -1791, -7621
640, 5930, -9768, -12827, 2654, -4932, -7039
650, 9926, -10749, -7565, -1229, -8596, -8611
660, 8670, -14062, -3159, -2365, -10473, -14457
670, 8204, -16392, -2799, 474, -8926, -15601
680, 11539, -21075, -3220, 5835, -2321, -14031
690, 12139, -21312, -3384, 6482, 1351, -12375
700, 9381, -20074, -5177, 5778, 3482, -11186
710, 2121, -19544, -8469, 1087, -415, -6765
720, 4183, -19400, -8742, -76, -5405, -3119
730, 7163, -18795, -8312, 1023, -9857, -1367
740, 8595, -18591, -7274, 2466, -11722, -1894
750, 9742, -17123, -404, 1725, -9084, -4148
760, 9207, -17438, 3422, 1108, -6097, -5274
770, 8338, -16311, 5927, 1054, -2357, -6055
780, 6604, -13660, 5125, 787, 2166, -6673
790, 5782, -14000, 2231, -138, 1753, -6057
800, 6241, -15301, -846, -1020, 245, -4355
810, 12722, -18070, -4189, -322, -3101, -252
820, 15903, -17799, -4379, 118, -2625, 146
830, 17725, -16600, -3861, -433, -1480, -811
840, 15657, -14977, -2912, -1773, -530, -2904
850, 10118, -14506, -2402, -3358, 1290, -4849
860, 9088, -13300, -2030, -3445, 1522, -4001
870, 8465, -12801, -2680, -2832, 1558, -3273
880, 6888, -13092, -5793, -873, 254, -2105
890, 5979, -13558, -6926, -203, -838, -1227
900, 5821, -13915, -7190, 91, -1635, -163
910, 7744, -13872, -4345, -392, -2316, 1838
920, 8828, -13304, -2731, -351, -2306, 2412
930, 10876, -12398, -445, 545, -1065, 2556
940, 11788, -12728, -252, 1177, 488, 2278
950, 12907, -12582, -770, 1704, 2414, 1929
960, 12146, -12278, -2015, 1873, 4072, 1073
970, 8699, -12315, -5072, 774, 5510, -199
980, 7360, -13420, -5925, -34, 4471, 35
990, 6675, -14532, -6066, -411, 2944, 916
