timestamp, ax, ay, az, gx, gy, gz
0, -461, 6246, 14311, 1228, -309, -644
10, -462, 6208, 13968, 1168, -405, -718
20, -418, 6020, 13426, 787, -581, -760
30, -340, 4985, 11244, -314, -1207, -822
40, -265, 4251, 9636, -621, -1878, -939
50, -210, 3621, 7944, -695, -2696, -1120
60, -266, 2442, 5234, -890, -4697, -1596
70, -360, 1711, 3799, -960, -6120, -1768
80, -304, 571, 1403, -832, -9552, -1900
90, -215, 122, 544, -629, -11007, -1941
100, -268, -139, -235, -537, -12216, -1945
110, 264, -132, 123, -1168, -13314, -2074
120, 683, -93, 543, -1386, -12198, -2417
130, 655, -53, 528, -1699, -10272, -2824
140, 522, -104, 356, -1963, -7877, -3201
150, 356, 3, 608, -2741, -3131, -3544
160, 33, 104, 764, -2936, -1263, -3485
170, -222, 155, 851, -2899, 181, -3133
180, -341, 349, 1058, -3040, 1907, -2106
190, -443, 345, 1306, -3257, 1983, -1692
200, -519, 271, 1493, -3370, 1736, -1296
210, -296, 164, 1716, -3306, 1291, -883
220, -395, 123, 1761, -2830, 610, -43
230, -306, 143, 1772, -2605, 700, 341
240, -303, 139, 1765, -2365, 1044, 664
250, -394, 120, 1761, -1928, 2027, 1426
260, -454, 145, 1743, -1770, 2452, 1891
270, -466, 182, 1651, -1649, 2759, 2390
280, -437, 188, 1588, -1780, 2978, 3365
290, -327, 164, 1648, -1851, 3010, 3836
300, -227, 140, 1684, -1958, 3183, 4211
310, -228, 135, 1701, -2050, 3493, 4516
320, -153, 202, 1682, -2209, 3870, 5007
330, -174, 198, 1777, -2336, 4071, 5175
340, -268, 165, 1795, -2694, 4619, 5551
350, -295, 174, 1867, -2860, 4918, 5775
360, -309, 177, 1965, -3041, 5095, 5994
370, -384, 123, 2193, -3249, 5399, 6439
380, -474, 95, 2334, -3277, 5694, 6702
390, -565, 75, 2420, -3234, 6020, 7027
400, -601, 50, 2574, -3146, 6316, 7383
410, -732, 13, 2924, -2812, 6805, 8107
420, -845, 49, 3329, -2594, 6935, 8496
430, -982, 222, 5429, -2398, 7222, 8886
440, -32764, -6864, 32764, -31215, 28868, -11312
450, -32688, -23004, 32764, -7102, -12849, 1695
460, -787, -6644, -27071, 13100, -32734, 6417
470, 9200, -2324, -11010, 21994, -32766, 5858
480, 7047, 1372, -6510, 24159, -32766, -3035
490, 4775, 2174, -4016, 21360, -32767, -11817
500, 3319, 1333, -2931, 16630, -32766, -18622
510, 2376, 1008, -2908, 4949, -32766, -24467
520, 2250, 395, -2273, -1647, -32767, -25245
530, 2121, -407, -997, -7987, -32766, -25253
540, 1527, -964, 4699, -15456, -32766, -22824
550, 962, -1169, 6031, -15642, -32767, -21253
560, 688, -1187, 6643, -14276, -32766, -19563
570, 9513, 9623, -2775, -1674, -18919, -7452
580, 30515, 30570, -2292, 10580, -32473, 10460
590, 31785, 31087, -2177, 18544, -32636, 14791
600, 21285, 18474, -5254, 26370, -28896, 14976
610, 6859, 2097, -12167, 32760, -19701, 16202
620, 5806, -863, -14162, 32754, -15646, 16878
630, 6583, -2477, -16742, 31637, -11345, 16347
640, 12527, -2679, -20440, 21467, -5235, 11874
650, 15793, -983, -19359, 13502, -2887, 8604
660, 18400, 780, -17321, 5450, -3283, 4888
670, 19152, 1967, -14162, -566, -4592, 1417
680, 13921, 4099, -10893, -2640, -3286, -1925
690, 11098, 3779, -11322, -899, -2424, -2252
700, 9430, 3009, -12065, -19, -1016, -2265
710, 9822, 3268, -10533, -1105, 1376, -1774
720, 10274, 3452, -9518, -1283, 1600, -1455
730, 11018, 3753, -8850, -815, 1213, -703
740, 11558, 3817, -9078, 191, 494, 51
750, 11734, 3106, -10796, 1319, -1035, 474
760, 11658, 2849, -11329, 1186, -1390, 229
770, 11432, 2762, -11562, 934, -1537, -82
780, 11373, 2983, -11435, 468, -1095, -481
790, 11245, 2895, -11193, 334, -625, -499
800, 11484, 3031, -10988, 314, -177, -377
810, 11732, 3207, -10691, 214, -139, -388
820, 11561, 3115, -10803, 245, -479, -457
830, 11461, 3164, -10964, 245, -720, -508
840, 11262, 3249, -10975, 182, -639, -613
850, 11461, 3496, -10913, 152, -397, -598
860, 11696, 3828, -10801, 98, -174, -567
870, 11395, 3479, -10221, 138, -217, -470
880, 11184, 3168, -10408, 404, -402, -268
890, 11307, 3318, -10856, 548, -680, -200
900, 11749, 3492, -11293, 393, -727, -390
910, 11376, 3433, -11158, 244, -487, -427
920, 10889, 3355, -10774, 203, -363, -413
930, 11609, 3368, -10614, 298, -265, -99
940, 11758, 3341, -10246, 352, -311, -178
950, 11174, 3100, -10101, 316, -688, -366
960, 11118, 2770, -10593, 479, -1055, -352
970, 11316, 2938, -11828, 392, -1574, -526
980, 11482, 3215, -11887, 74, -1554, -816
990, 11392, 3202, -11324, -164, -1006, -1012
