timestamp, ax, ay, az, gx, gy, gz
0, 6162, -8338, 8043, 527, -339, -304
10, 5846, -7598, 7433, 615, -497, -567
20, 5049, -6397, 6205, 864, -1215, -1588
30, 4356, -5392, 5275, 994, -1805, -2180
40, 3571, -4112, 4316, 1239, -2490, -2845
50, 2318, -2516, 2914, 1834, -2991, -3706
60, -376, 75, 105, 3003, -4440, -4977
70, -369, 724, -84, 2902, -4838, -5157
80, -170, 978, 0, 2649, -4907, -5673
90, -833, 797, 546, 2282, -3739, -6739
100, -687, 719, 627, 2352, -2503, -6675
110, -546, 561, 522, 2544, -1196, -6525
120, -480, 490, 332, 2750, -611, -6315
130, -388, 265, -425, 2489, -1744, -5778
140, -136, 291, -206, 2009, -3298, -5520
150, -149, 329, 380, 1590, -4697, -5348
160, 48, 244, 488, 1161, -5887, -4690
170, 212, 181, 500, 911, -5890, -4285
180, 289, 145, 387, 523, -5628, -3867
190, 402, -82, 568, -515, -4791, -3256
200, 391, -282, 616, -834, -4350, -3058
210, 660, -419, 759, -1051, -3981, -2879
220, 1151, -597, 915, -1112, -3069, -2886
230, 1314, -564, 1127, -1077, -2501, -3036
240, 1233, -529, 1281, -865, -1719, -3284
250, 1003, -471, 1121, -523, -847, -3529
260, 740, -294, 817, 66, -70, -3904
270, 722, -291, 793, 251, -53, -4066
280, 850, -351, 756, 453, -75, -4204
290, 1027, -486, 798, 783, -197, -4573
300, 1076, -514, 858, 940, -302, -4772
310, 1094, -501, 872, 1163, -361, -4994
320, 1144, -460, 848, 1393, -375, -5229
330, 1227, -477, 901, 1830, -417, -5789
340, 1240, -464, 942, 2095, -381, -6069
350, 1254, -480, 989, 2360, -283, -6298
360, 1199, -442, 1093, 2907, 286, -6622
370, 1208, -388, 1143, 3136, 809, -6605
380, 1170, -324, 1184, 3387, 1435, -6503
390, 1544, -414, 1775, 3573, 3321, -6122
400, 32748, -32764, 32764, 9913, 12102, -9990
410, 32748, -32764, 32764, 30741, 31595, -29395
420, -32764, 32699, -23948, 26370, 31623, 15470
430, -32747, 7777, -32748, -557, 8807, 416
440, -18604, 8583, -32518, -3506, -28571, 5662
450, -5936, 7724, -1737, -5240, -32766, 4085
460, -2968, 5532, 1993, -2195, -32767, 1059
470, -1292, 4388, 1748, 1582, -32766, -1744
480, -1332, 2900, 411, -2970, -32656, -9474
490, 262, 1407, 4440, -11396, -27499, -10085
500, 6907, -67, 14062, -16236, 6552, -4758
510, 9116, -232, 15636, -12665, 25676, -1970
520, 10426, -778, 17329, -8069, 32669, 762
530, 12337, -833, 18693, -3442, 32766, 3449
540, 1181, -3472, 31125, 1490, 31749, 1625
550, -8795, -3874, 32764, 3888, 20504, 423
560, -10323, -2008, 25977, 5669, 11097, 1174
570, -5456, 1946, 12862, 2643, -2584, -715
580, -1791, 1858, 11694, 839, -8564, -679
590, 1298, 1061, 13352, -873, -9366, -333
600, 2872, -66, 15586, -1543, -5962, -343
610, 728, -105, 18488, -432, 421, -469
620, -1071, 562, 17812, 46, 1022, -509
630, -1549, 780, 17041, 39, 78, -457
640, -735, 347, 16766, -287, -963, -349
650, -1644, -799, 16756, 42, -16, -280
660, -291, -362, 17027, 478, -951, -304
670, -207, 47, 16853, 665, -850, -332
680, -288, 265, 16844, 650, -598, -295
690, -557, 464, 17023, 634, -322, -292
700, -928, 666, 16929, 577, -210, -300
710, -819, 430, 17094, 400, -322, -307
720, -783, 231, 16876, 282, -298, -332
730, -959, -695, 17113, -58, -506, -351
740, -1038, -496, 17021, 109, -439, -343
750, -1094, -203, 16759, 326, -359, -344
760, -626, 646, 17155, 596, -436, -343
770, -392, 912, 16998, 674, -500, -316
780, -289, 741, 16871, 550, -554, -322
790, -285, 584, 16893, 366, -553, -341
800, -1314, -180, 16644, 199, -141, -327
810, -1696, -515, 16936, 45, -71, -339
820, -1498, -347, 17277, 104, -278, -341
830, -541, 384, 17152, 434, -759, -339
840, -89, 684, 17190, 519, -869, -333
850, -98, 657, 16842, 523, -861, -316
860, -513, 176, 16704, 357, -600, -311
870, -1528, -622, 16491, 69, -245, -348
880, -1280, -934, 16578, -29, -324, -364
890, -536, -470, 17611, 72, -670, -379
900, -197, 747, 16758, 690, -498, -278
910, -592, 746, 16498, 657, -321, -312
920, -842, -20, 17432, 549, -381, -358
930, -851, -452, 17248, 368, -405, -322
940, -913, -359, 16899, 380, -462, -348
950, -609, -199, 16798, 372, -612, -391
960, -919, 420, 16832, 510, -434, -386
970, -745, 436, 17170, 495, -451, -389
980, -752, 255, 17104, 453, -376, -359
990, -631, 228, 17138, 435, -537, -382
