timestamp, ax, ay, az, gx, gy, gz
0, -1420, 6267, 13966, 659, -156, -133
10, -1395, 6158, 13782, 636, -146, -75
20, -1326, 5983, 13434, 744, -233, 7
30, -1258, 5811, 13073, 831, -345, 48
40, -1129, 5545, 12448, 991, -537, 69
50, -803, 4724, 10414, 891, -883, -33
60, -732, 4176, 9425, 655, -880, -183
70, -692, 3635, 8283, 467, -873, -325
80, -435, 2888, 6400, 409, -1174, -532
90, -247, 2423, 5135, 396, -1569, -725
100, -81, 1760, 3172, 261, -2202, -1002
110, 87, 1000, 1309, -268, -3027, -1303
120, 594, -107, -852, -2492, -4330, -1995
130, 775, -380, -1158, -3574, -4560, -2426
140, 32, -394, -429, -5075, -4359, -3601
150, -528, -294, 931, -5052, -5077, -3783
160, -334, -230, 1567, -4001, -5386, -3473
170, 64, 85, 1193, -1752, -3232, -3191
180, -114, 80, 1155, -1331, -2439, -3270
190, -221, 113, 1361, -1202, -2116, -3153
200, -423, 127, 1344, -1024, -1924, -2546
210, -430, 151, 1365, -1038, -1964, -2115
220, -446, 126, 1336, -1103, -1846, -1610
230, -464, 125, 1289, -1166, -1560, -1114
240, -571, 108, 1289, -1181, -632, -36
250, -612, 96, 1341, -1201, -134, 554
260, -608, 123, 1329, -1215, 343, 1199
270, -479, 108, 1316, -1456, 938, 2437
280, -377, 102, 1390, -1596, 1131, 2953
290, -255, 109, 1403, -1770, 1363, 3354
300, -234, 67, 1573, -1929, 1919, 3901
310, -213, 62, 1633, -1986, 2107, 4118
320, -266, 26, 1705, -1982, 2248, 4342
330, -245, 16, 1748, -1976, 2325, 4595
340, -274, 32, 1855, -1931, 2498, 5088
350, -345, -2, 1941, -1925, 2616, 5359
360, -377, -2, 1929, -1898, 2762, 5695
370, -460, -40, 2001, -1841, 3111, 6482
380, -539, -52, 2027, -1895, 3363, 6970
390, -616, -70, 2078, -1964, 3581, 7512
400, -676, -126, 2228, -2120, 4063, 8630
410, -670, -146, 2352, -2165, 4250, 9144
420, -676, -144, 2469, -2221, 4515, 9678
430, 4046, 4669, 3191, -2781, 5854, 10750
440, -23620, 32748, 32764, -18221, 21081, 1712
450, -32764, -13207, 32764, -31995, 30428, -23357
460, 5261, -17667, -26480, 22017, 5358, 2731
470, 6021, -8715, -24367, 31523, -8300, 8107
480, -6068, -4056, -6759, 32722, -21185, 14314
490, -2543, -4213, -2882, 32766, -11410, 18503
500, 539, -2896, -3420, 32766, -10032, 14651
510, -237, -3282, -2751, 32766, -8462, 12147
520, -305, -3192, -2664, 32766, -7191, 10806
530, 416, -2064, -3164, 32766, -6485, 10006
540, 443, 3082, -5581, 32422, -7920, 7876
550, 2134, 6720, -6670, 23829, -8857, 6362
560, 2114, 10650, -3273, 5283, -8012, 3670
570, 1450, 17508, 2661, -17254, -2169, 565
580, 1429, 20345, 4674, -20484, 1944, 186
590, 1347, 21881, 5842, -21812, 5560, -265
600, 443, 15283, 7533, -29293, 7520, -2589
610, -2605, 2124, 12412, -32766, 15877, -4189
620, -2886, 1958, 9253, -32766, 21396, -3861
630, -2952, 1118, 15340, -32767, 32578, -3743
640, -10616, -1654, 32234, -32766, 32762, -5244
650, -14376, -1586, 32764, -31814, 28217, -4835
660, -14797, -2914, 32764, -21338, 14041, -3810
670, -15548, -5006, 21876, 2792, 444, -4182
680, -11495, -557, 15556, 7307, -1748, -1100
690, -7483, 2506, 12296, 9168, -4119, 2170
700, -3368, 5525, 9438, 7888, -6949, 2252
710, -3352, 6133, 10436, 4817, -6782, 462
720, -5307, 4322, 15172, -2087, -1137, -1039
730, -6155, 2782, 17423, -3609, 1008, -1148
740, -7072, 1759, 18110, -2870, 1363, -1276
750, -7605, 2398, 16219, 482, -100, -488
760, -6576, 3519, 14603, 1245, -590, -39
770, -5958, 3385, 13496, 1104, -931, -108
780, -6346, 2622, 15481, -357, -241, -475
790, -7017, 2618, 16330, -352, -77, -558
800, -6934, 2624, 16246, -45, -233, -459
810, -6419, 2714, 15770, 298, -644, -294
820, -5842, 3226, 15118, 774, -719, -109
830, -6057, 3348, 15107, 631, -317, -225
840, -6436, 3404, 15340, 366, 124, -364
850, -7187, 3282, 15186, 294, 215, -504
860, -7144, 3577, 15339, 285, -208, -459
870, -6167, 3838, 15406, 371, -778, -75
880, -5977, 3707, 15291, 308, -1000, -324
890, -5779, 3339, 14939, 164, -664, -416
900, -5581, 1821, 14483, -105, -594, -579
910, -6731, 796, 16306, -1019, -96, -892
920, -7530, 2102, 16878, -373, 327, -705
930, -7305, 3270, 16262, 612, -15, -311
940, -6343, 3731, 13747, 1220, -353, -128
950, -6687, 3102, 14086, 613, -227, -297
960, -7164, 2537, 15645, -5, -465, -402
970, -7083, 2106, 16456, -45, -928, -392
980, -6028, 2521, 15388, 777, -909, -153
990, -6326, 3049, 15010, 1024, -626, -107
