timestamp, ax, ay, az, gx, gy, gz
0, -2203, 6733, 11525, 53, -871, -769
10, -1986, 6144, 10497, 50, -788, -708
20, -1671, 5376, 9328, 96, -638, -716
30, -1171, 4057, 6985, 380, -21, -908
40, -952, 3512, 5708, 477, 55, -1079
50, -647, 2728, 3680, 229, -318, -1291
60, -25, 563, 317, -1799, -2043, -1804
70, 156, -228, -508, -2896, -3103, -1962
80, 378, -814, 235, -3615, -3908, -1895
90, -169, -1214, 144, -2387, -4269, -1602
100, -340, -925, 317, -1293, -3524, -1402
110, 5, -300, 770, -75, -2021, -1252
120, 263, 429, 1335, 1457, 876, -1613
130, -136, 556, 949, 1618, 1792, -1815
140, -369, 458, 745, 1317, 1955, -1771
150, -315, 218, 950, 576, 868, -1173
160, -248, 260, 999, 473, 481, -922
170, -172, 326, 974, 390, 453, -762
180, -90, 369, 910, 231, 634, -672
190, -29, 366, 1084, -116, 1234, -627
200, -65, 359, 1133, -161, 1509, -628
210, -118, 365, 1065, -250, 1792, -607
220, -234, 382, 1123, -570, 2236, -442
230, -282, 374, 1147, -743, 2489, -307
240, -278, 395, 1153, -911, 2750, -143
250, -302, 389, 1193, -1075, 2995, -5
260, -371, 419, 1187, -1472, 3557, 336
270, -359, 401, 1193, -1706, 3756, 524
280, -365, 421, 1237, -1979, 3953, 717
290, -329, 451, 1273, -2482, 4297, 1003
300, -386, 438, 1326, -2726, 4412, 1083
310, -371, 426, 1401, -2989, 4538, 1180
320, -390, 421, 1466, -3202, 4659, 1262
330, -440, 419, 1541, -3483, 4796, 1404
340, -488, 387, 1546, -3688, 4861, 1471
350, -512, 386, 1641, -3859, 4929, 1557
360, -595, 384, 1766, -4201, 5146, 1702
370, -667, 377, 1787, -4396, 5306, 1781
380, -837, 451, 1968, -4803, 5461, 1952
390, -1098, 752, 2158, -5082, 5496, 1975
400, -26948, 32748, -6130, -12404, -2236, -1077
410, -32764, 22356, 32764, -31423, -29740, -24523
420, 1195, -29792, -17723, 23874, -28569, 12504
430, 6743, -21466, -29105, 32733, -32124, 15701
440, 9028, -10028, -6859, 32766, -31307, 14922
450, 829, -4708, -9811, 32766, -14515, 5639
460, 1479, -2814, -6356, 32766, -15106, 2793
470, 1979, -1096, -3371, 32766, -17304, -926
480, 2307, -362, -2154, 32242, -17050, -5035
490, 1865, 2659, -1372, 19838, -4537, -8526
500, 1309, 4184, -1436, 11968, 2996, -7340
510, 826, 6285, -548, 4630, 8308, -4689
520, 851, 13921, 1646, -8136, 14370, 1185
530, 1883, 17889, 2116, -14138, 14756, 2863
540, 3463, 20408, 3188, -20931, 14005, 2938
550, 4101, 20366, 5179, -28330, 12507, 1556
560, 2214, 8996, 6538, -32766, 11559, -1674
570, 1374, 2840, 8111, -32766, 13204, -2719
580, -157, -2486, 14206, -32766, 17175, -3774
590, -10989, -11417, 32691, -2946, 5256, 605
600, -6850, -4567, 20236, 7683, -2274, 709
610, -2654, 2816, 11064, 12429, -7577, 445
620, -1630, 3954, 10471, 11277, -6697, 1145
630, -566, 5011, 11437, 7871, -4186, 1668
640, 76, 3521, 14456, -240, -848, 133
650, -1248, 926, 16142, -3013, -56, -998
660, -1871, -649, 17569, -4044, 754, -1215
670, -3545, -405, 19125, -1730, 881, -948
680, -3719, 706, 17601, 179, 664, -531
690, -3394, 1864, 16109, 1202, 162, -220
700, -3061, 2143, 15306, 1093, -363, -190
710, -2237, 1142, 16796, -136, -927, -238
720, -2146, 920, 17715, 2, -1011, -279
730, -1891, 1221, 17711, 456, -1038, -200
740, -2040, 1371, 15979, 672, -526, -176
750, -2412, 1328, 16108, 344, -271, -256
760, -2657, 1307, 16828, 103, -243, -350
770, -2697, 1165, 17161, 53, -331, -358
780, -2760, 1399, 16740, 203, -476, -325
790, -2611, 1494, 16452, 292, -618, -296
800, -2481, 1491, 16608, 256, -662, -293
810, -2311, 1161, 16718, 229, -661, -287
820, -1924, 523, 17107, 119, -647, -323
830, -2139, 773, 17158, 258, -497, -333
840, -2637, 1556, 16667, 599, -354, -309
850, -2886, 1764, 16542, 597, -255, -283
860, -2900, 1639, 16501, 549, -314, -298
870, -2420, 929, 16754, 354, -625, -301
880, -2178, 793, 16926, 318, -677, -322
890, -2122, 958, 16983, 396, -660, -323
900, -2276, 1298, 16856, 517, -521, -299
910, -2655, 1732, 16622, 650, -311, -299
920, -2666, 1621, 16647, 601, -343, -311
930, -2554, 1494, 16440, 617, -404, -284
940, -2277, 1343, 16476, 436, -554, -321
950, -2055, 1242, 16983, 227, -517, -349
960, -2281, 1377, 16723, 358, -410, -398
970, -2491, 1455, 16535, 307, -396, -391
980, -2590, 1179, 16843, 354, -429, -365
990, -2721, 1441, 16880, 356, -380, -350
