timestamp, ax, ay, az, gx, gy, gz
0, 5095, -1461, 11889, 773, 760, -219
10, 4496, -1323, 10800, 1065, 925, -216
20, 3809, -1136, 9439, 1431, 1200, -187
30, 2641, -925, 7132, 2301, 1262, -99
40, 1965, -876, 5826, 3045, 1041, -166
50, 1054, -761, 4154, 4119, 626, -289
60, -500, -386, 913, 5646, -1193, -59
70, -691, -233, 265, 5665, -2793, 482
80, -917, -136, -309, 5475, -4253, 1030
90, -752, 26, -809, 4208, -5601, 2059
100, -412, 210, -790, 3031, -5307, 2575
110, 116, 527, -292, 1472, -4301, 3144
120, 683, 650, 20, -32, -2398, 3575
130, 340, 246, 828, -2118, 758, 3706
140, 143, 157, 1093, -2425, 1376, 3587
150, 135, 127, 1273, -2375, 1668, 3462
160, 117, 66, 1383, -2041, 2151, 3369
170, 77, 33, 1363, -1351, 2728, 3381
180, 29, 60, 1292, -1132, 2973, 3374
190, 57, 102, 1294, -1013, 2960, 3356
200, -73, 115, 1282, -1088, 2192, 3379
210, -62, 128, 1159, -1249, 1708, 3530
220, -16, 149, 1136, -1534, 1440, 3747
230, -27, 122, 1285, -1851, 1247, 4170
240, -31, 87, 1422, -2396, 1038, 4446
250, -49, 45, 1598, -2537, 868, 4751
260, -96, -8, 1669, -2542, 634, 5109
270, -149, -55, 1720, -2307, 12, 5945
280, -142, -73, 1762, -2167, -289, 6423
290, -128, -94, 1779, -2017, -605, 6910
300, -144, -158, 1814, -1693, -1158, 7848
310, -131, -165, 1865, -1590, -1349, 8369
320, -133, -181, 1904, -1416, -1511, 8874
330, -126, -237, 1979, -1016, -1752, 9893
340, -109, -250, 1960, -759, -1806, 10421
350, 16, -220, 2003, -542, -1831, 10926
360, -18, -297, 2066, -103, -1597, 11786
370, 1, -328, 2139, 119, -1452, 12225
380, 59, -356, 2145, 389, -1301, 12645
390, 87, -479, 2370, 918, -1080, 13413
400, 86, -598, 2656, 1255, -876, 13836
410, 150, -803, 4715, 1620, -283, 14321
420, 11019, -31826, 32764, 31785, 31491, -477
430, -32764, 32748, 32764, 26784, 23677, 1174
440, -15710, 24630, -32748, -5948, -22946, -15504
450, -2890, 8582, -32748, -29348, -32766, -19260
460, -10184, 894, 6678, -32767, -32766, -11054
470, -7252, 459, 8618, -32766, -32248, -3461
480, -4774, -38, 8829, -32766, -26036, 1856
490, -569, 1188, 7318, -24962, -11321, 5230
500, 616, 466, 6777, -18489, -6353, 3958
510, 1640, -1018, 6355, -13369, -2797, 2322
520, 4301, -4272, 8605, -8942, 925, -137
530, 7006, -6986, 11860, -53, 2822, -1540
540, 9175, -10447, 17015, 6249, 4734, -3897
550, 12291, -14494, 18906, 14713, 8055, -6539
560, 11780, -16213, 18779, 29001, 14250, -10875
570, 2767, 1872, 15922, 32088, 20663, -6532
580, 2294, 4127, 16417, 28218, 19656, -3473
590, 2347, 6416, 17364, 22158, 17983, -287
600, 2008, 7543, 17210, 14973, 15883, 1585
610, -2003, 3419, 15334, 785, 5841, 537
620, -2899, 656, 14846, -3684, 282, 6
630, -2006, -865, 14874, -5210, -3962, 576
640, 567, -330, 17653, -3799, -4483, 126
650, 1020, -341, 18316, -2171, -3922, -799
660, 3042, 288, 18495, -748, -4589, -343
670, 5213, 783, 16678, 319, -2401, 63
680, 3843, 483, 16338, 419, -1063, -264
690, 1940, 399, 16156, 633, 1066, -327
700, 234, -117, 16865, 837, 1856, -253
710, 475, 11, 17482, 469, 605, -286
720, 1306, 280, 17162, 422, -516, -346
730, 2202, 458, 16796, 286, -1134, -322
740, 2278, 590, 16795, 289, -664, -348
750, 2091, 551, 16806, 474, -402, -343
760, 1777, 501, 16945, 434, -188, -344
770, 1396, 377, 16898, 385, 15, -333
780, 1174, 285, 16958, 388, 21, -315
790, 1415, 512, 17167, 351, -224, -338
800, 1733, 809, 17185, 435, -492, -377
810, 1944, 941, 16797, 410, -545, -386
820, 1519, 652, 16683, 262, -280, -345
830, 1236, 187, 16284, 224, -96, -315
840, 1711, 66, 16605, 208, -678, -333
850, 2312, 122, 17093, 186, -932, -338
860, 2296, 483, 17386, 311, -746, -359
870, 934, 958, 16535, 653, 82, -355
880, 1215, 632, 16181, 385, -360, -306
890, 2044, 170, 16774, 11, -1005, -316
900, 2405, 203, 17358, 338, -407, -353
910, 1600, 585, 16939, 579, 170, -340
920, 918, 764, 16506, 541, 179, -369
930, 975, 840, 16651, 382, -129, -364
940, 1529, 414, 16902, 344, -511, -362
950, 1966, 374, 16505, 314, -737, -325
960, 2302, 241, 16437, 220, -898, -299
970, 1640, 437, 17345, 297, 1, -294
980, 810, 554, 17095, 554, 338, -320
990, 817, 804, 16710, 593, -14, -311
