timestamp, ax, ay, az, gx, gy, gz
0, -1192, -2742, 16290, 126, -271, -694
10, -1253, -2707, 16340, -13, -231, -741
20, -1243, -2665, 16248, -85, -257, -767
30, -1202, -2641, 16089, -104, -309, -829
40, -1201, -2636, 16087, -111, -317, -878
50, -1086, -2505, 15311, -155, -437, -991
60, -1046, -2441, 15014, -244, -581, -1085
70, -1079, -2298, 14087, -261, -651, -1202
80, -645, -1611, 10272, -69, -1873, -1420
90, -483, -1346, 8847, 36, -2630, -1544
100, -381, -1069, 7207, 301, -3283, -1689
110, -162, -525, 4240, 757, -4005, -1847
120, -124, -253, 2299, 1775, -6082, -2105
130, 23, -17, 863, 2014, -7213, -2256
140, -262, 44, -30, 2000, -8463, -2457
150, -28, 304, -206, 1228, -9897, -2546
160, 265, 515, -583, 1025, -10521, -2781
170, 209, 131, -191, 611, -10426, -3686
180, 8, 74, 188, 321, -9004, -3943
190, 55, 92, 355, 136, -7097, -3902
200, 1, 78, 358, 9, -4676, -3692
210, -90, 50, 675, -574, -252, -2950
220, -80, -6, 951, -808, 918, -2547
230, -90, 4, 1128, -875, 1377, -2247
240, -149, -51, 1167, -1058, 1282, -1906
250, -199, -80, 1162, -1130, 738, -1748
260, -218, -39, 1148, -1204, 214, -1514
270, -205, -26, 1097, -1230, -87, -1241
280, -142, -30, 1127, -1259, -33, -729
290, -138, -74, 1190, -1303, 163, -506
300, -125, -96, 1264, -1316, 372, -308
310, -102, -123, 1352, -1283, 713, 10
320, -66, -115, 1376, -1272, 858, 137
330, -63, -124, 1396, -1250, 949, 234
340, -108, -112, 1376, -1227, 1099, 411
350, -138, -120, 1378, -1238, 1108, 502
360, -173, -136, 1416, -1283, 1096, 600
370, -223, -160, 1448, -1316, 1103, 709
380, -186, -185, 1557, -1374, 1126, 1031
390, -192, -198, 1654, -1369, 1155, 1193
400, -175, -238, 1704, -1288, 1266, 1355
410, -224, -306, 1844, -1049, 1577, 1726
420, -219, -354, 2039, -872, 1738, 1924
430, -252, -397, 2025, -631, 1918, 2139
440, 2517, -5850, 28259, 31, 3374, 2699
450, -13472, -32764, 32764, 17087, 22345, 6742
460, -32764, 19313, 32764, 32388, 27831, 10902
470, 20710, 7733, -32748, -4105, -8081, 5252
480, 11316, 2081, -26199, -19274, -405, -1873
490, 1724, 5404, -12427, -25844, 8362, -7046
500, -2437, 4073, -1306, -24310, 17780, -7417
510, -2667, 3487, -1205, -21682, 18193, -7230
520, -1607, 2198, -214, -19802, 15808, -7063
530, -1681, 628, 1548, -15931, 10439, -7675
540, -2554, 200, 2328, -13493, 8354, -7334
550, -2320, -319, 2992, -10928, 6273, -6311
560, -1866, -884, 4024, -8277, 3602, -5210
570, -7521, -6596, 19407, 977, -9514, -3171
580, -12571, -13146, 28352, 14722, -22517, -287
590, -13799, -19373, 32764, 29538, -31773, 3959
600, -533, -9691, 31622, 32746, -18521, 6739
610, -310, 4533, 28137, 27895, -9124, 1904
620, -1173, 10577, 19488, 13388, -5918, -719
630, -776, 5129, 6817, -4221, 1046, 43
640, -1312, 1649, 7761, -8651, 2904, -122
650, -3793, -68, 16460, 3665, -1936, 36
660, -2836, 1328, 15374, 3020, -2530, -124
670, -2284, 377, 16013, 1178, -1831, -251
680, -2653, -1240, 17101, -130, -811, -387
690, -3244, -1265, 16311, 397, -269, -352
700, -3119, -836, 16004, 609, -370, -312
710, -3524, -1158, 16449, 293, -149, -318
720, -3917, -1063, 16611, 300, -182, -303
730, -3599, -927, 16444, 384, -475, -313
740, -3311, -1213, 16553, 257, -644, -338
750, -3232, -1348, 16487, 311, -633, -320
760, -3242, -1165, 16477, 427, -625, -299
770, -3397, -1056, 16549, 364, -476, -260
780, -3466, -1007, 16581, 314, -401, -254
790, -3147, -1113, 16526, 178, -481, -308
800, -2917, -1368, 16652, 77, -605, -384
810, -2753, -1607, 16770, 52, -700, -425
820, -3293, -1038, 16435, 248, -327, -334
830, -3801, -788, 16347, 342, -50, -250
840, -4095, -721, 16485, 352, 25, -216
850, -4102, -778, 16575, 304, -23, -229
860, -3395, -1457, 16455, -90, -479, -332
870, -2885, -1826, 16480, -294, -766, -362
880, -2434, -2100, 16533, -372, -1039, -405
890, -2640, -1814, 16834, -19, -879, -392
900, -3421, -1034, 16530, 389, -172, -258
910, -4079, -411, 16409, 628, 172, -185
920, -4014, -545, 16546, 450, -51, -202
930, -3829, -1045, 16486, 249, -200, -281
940, -3529, -1559, 16538, -46, -373, -342
950, -2500, -2016, 16742, -268, -1102, -466
960, -2349, -2151, 16801, -156, -1153, -454
970, -2815, -1999, 16738, 98, -661, -390
980, -3531, -1405, 16746, 430, -156, -324
990, -3573, -473, 16274, 845, -191, -252
