timestamp, ax, ay, az, gx, gy, gz
0,-9981,3844,13202,300,-539,-390
10,-10041,3873,13273,247,-577,-370
20,-10022,3952,13223,247,-620,-343
30,-9989,3993,13042,240,-666,-330
40,-9903,4005,12841,163,-749,-350
50,-9826,3941,12939,93,-857,-337
60,-9703,3865,13095,32,-935,-307
70,-9426,3771,13404,-13,-953,-241
80,-9419,3728,13443,-4,-843,-256
90,-9553,3664,13438,-19,-743,-288
100,-9617,3580,13502,-39,-739,-313
110,-9713,3504,13461,-23,-758,-338
120,-9775,3463,13460,-22,-763,-338
130,-9789,3498,13435,-14,-828,-337
140,-9810,3498,13340,31,-857,-369
150,-9804,3452,13238,5,-885,-368
160,-9693,3433,13203,18,-936,-365
170,-9501,3389,13294,64,-852,-316
180,-9463,3404,13318,114,-765,-309
190,-9624,3475,13217,211,-581,-359
200,-9751,3483,13199,232,-585,-383
210,-9760,3476,13275,211,-619,-363
220,-9750,3476,13351,207,-726,-347
230,-9661,3423,13444,236,-789,-328
240,-9534,3438,13404,297,-756,-330
250,-9469,3490,13381,318,-708,-327
260,-9418,3533,13358,334,-682,-331
270,-9415,3533,13361,365,-605,-342
280,-9462,3507,13422,376,-577,-353
290,-9508,3472,13479,372,-542,-339
300,-9509,3533,13528,443,-517,-274
310,-9560,3602,13545,435,-534,-271
320,-9568,3657,13572,456,-524,-287
330,-9644,3645,13485,425,-499,-324
340,-9632,3618,13427,428,-550,-336
350,-9601,3614,13381,385,-598,-323
360,-9510,3611,13371,367,-632,-311
370,-9410,3561,13419,315,-666,-299
380,-9341,3554,13471,287,-628,-298
390,-9329,3518,13490,290,-598,-304
400,-9387,3490,13509,314,-472,-337
410,-9454,3499,13466,329,-406,-340
420,-9576,3530,13472,313,-425,-362
430,-9571,3528,13450,306,-440,-355
440,-9522,3541,13462,314,-452,-369
450,-9515,3554,13453,302,-435,-357
460,-9571,3580,13445,288,-425,-355
470,-9627,3660,13440,259,-424,-368
480,-9595,3638,13403,260,-414,-376
490,-9578,3620,13413,238,-417,-363
500,-9509,3609,13556,211,-437,-357
510,-9567,3570,13437,244,-437,-330
520,-9602,3490,13407,220,-465,-313
530,-9629,3419,13435,234,-513,-306
540,-9543,3410,13446,302,-561,-254
550,-9568,3449,13475,273,-573,-233
560,-9580,3475,13483,289,-611,-230
570,-9580,3500,13458,306,-640,-237
580,-9555,3512,13461,282,-715,-213
590,-9556,3493,13448,281,-751,-210
600,-9551,3525,13434,277,-774,-216
610,-9523,3511,13489,197,-832,-223
620,-9506,3496,13531,210,-921,-260
630,-9502,3481,13559,233,-953,-275
640,-9560,3497,13538,237,-926,-291
650,-9649,3487,13351,349,-856,-286
660,-9672,3478,13299,346,-868,-240
670,-9626,3504,13367,386,-1021,-182
680,-9521,3528,13358,401,-1068,-161
