timestamp, ax, ay, az, gx, gy, gz
0, -15308, -3082, 5731, 467, 37, -702
10, -15285, -3038, 5780, 467, 41, -719
20, -15298, -3051, 5709, 473, 89, -738
30, -15278, -3008, 5636, 451, 103, -719
40, -15089, -3050, 5561, 444, 79, -672
50, -15181, -3122, 5558, 392, 115, -727
60, -15265, -3237, 5594, 386, 118, -754
70, -15422, -3302, 5646, 363, 92, -792
80, -15399, -3292, 5741, 382, 62, -722
90, -15400, -3461, 5705, 473, 324, -575
100, -15354, -3522, 5657, 558, 356, -562
110, -15515, -3424, 5516, 710, 497, -552
120, -15470, -3391, 5494, 719, 462, -511
130, -15445, -3375, 5462, 759, 429, -515
140, -15412, -3337, 5400, 740, 378, -524
150, -15338, -3178, 5363, 539, 404, -459
160, -15348, -3188, 5303, 515, 491, -475
170, -15529, -3302, 5306, 494, 514, -516
180, -15442, -3290, 5270, 558, 461, -417
190, -15371, -3358, 5250, 549, 533, -427
200, -15399, -3399, 5203, 544, 564, -446
210, -15433, -3412, 5169, 499, 529, -451
220, -15505, -3358, 5192, 501, 428, -380
230, -15496, -3391, 5204, 506, 331, -366
240, -15571, -3380, 5210, 518, 210, -392
250, -15536, -3415, 5241, 486, 51, -395
260, -15520, -3464, 5274, 425, -36, -403
270, -15500, -3482, 5262, 415, -87, -386
280, -15480, -3456, 5181, 413, -72, -370
290, -15519, -3450, 5080, 450, -96, -354
300, -15570, -3419, 5051, 402, -152, -326
310, -15513, -3435, 5012, 446, -256, -303
320, -15525, -3472, 5027, 358, -434, -321
330, -15575, -3459, 5051, 391, -503, -330
340, -15559, -3478, 5048, 422, -547, -317
350, -15521, -3547, 5022, 452, -550, -283
360, -15513, -3551, 4952, 428, -491, -239
370, -15554, -3562, 4912, 438, -488, -228
380, -15545, -3579, 4912, 419, -583, -208
390, -15541, -3587, 4989, 406, -663, -200
400, -15512, -3560, 5047, 435, -687, -183
410, -15477, -3503, 5099, 430, -663, -155
420, -15512, -3434, 5089, 431, -640, -139
430, -15525, -3421, 5088, 473, -661, -133
440, -15519, -3402, 5080, 489, -689, -120
450, -15470, -3360, 5156, 537, -751, -73
460, -15469, -3322, 5207, 535, -707, -41
470, -15453, -3288, 5242, 572, -640, -32
480, -15475, -3243, 5240, 605, -492, -40
490, -15524, -3219, 5246, 627, -460, -29
500, -15509, -3182, 5257, 626, -474, -28
510, -15537, -3164, 5251, 629, -484, -43
520, -15465, -3184, 5324, 644, -442, -30
530, -15464, -3146, 5327, 665, -382, -33
540, -15497, -3157, 5413, 626, -372, -47
550, -15485, -3148, 5363, 657, -206, -50
560, -15513, -3156, 5356, 671, -113, -57
570, -15515, -3185, 5308, 671, -36, -76
580, -15482, -3212, 5242, 678, 17, -83
590, -15475, -3216, 5195, 733, 86, -120
600, -15449, -3228, 5147, 732, 96, -127
610, -15435, -3155, 5120, 725, 89, -137
620, -15458, -3115, 5093, 707, 84, -156
630, -15445, -3087, 5161, 687, 87, -171
640, -15446, -3063, 5165, 687, 114, -179
650, -15466, -3038, 5104, 602, 252, -178
660, -15513, -3050, 5068, 603, 272, -200
670, -15517, -3043, 5041, 567, 292, -196
680, -15533, -3076, 4999, 487, 311, -225
690, -15501, -3083, 4966, 466, 341, -231
700, -15491, -3079, 4915, 451, 419, -225
710, -15484, -3110, 4835, 458, 480, -217
720, -15487, -3223, 4832, 431, 538, -158
730, -15471, -3242, 4857, 410, 577, -129
740, -15513, -3223, 4819, 416, 663, -108
750, -15528, -3308, 4760, 346, 792, -131
760, -15564, -3354, 4653, 330, 884, -152
770, -15607, -3391, 4608, 321, 935, -150
780, -15599, -3393, 4557, 333, 926, -147
790, -15605, -3357, 4576, 268, 912, -168
800, -15627, -3303, 4615, 263, 905, -191
810, -15619, -3252, 4631, 268, 933, -210
820, -15622, -3155, 4469, 308, 944, -255
830, -15643, -3103, 4387, 273, 901, -267
840, -15681, -3036, 4360, 280, 805, -290
850, -15813, -2948, 4388, 287, 671, -319
860, -15854, -2901, 4288, 286, 677, -311
870, -15884, -2860, 4226, 276, 660, -317
880, -15872, -2861, 4026, 280, 529, -287
890, -15855, -2906, 4017, 274, 423, -284
900, -15807, -2938, 3973, 333, 352, -264
910, -15778, -3020, 3986, 383, 152, -280
920, -15802, -3043, 3971, 351, 120, -264
930, -15822, -3095, 3954, 344, 108, -265
940, -15854, -3149, 3913, 369, 63, -268
950, -15856, -3228, 3925, 391, -105, -273
960, -15857, -3264, 3919, 363, -193, -273
970, -15830, -3267, 3961, 397, -290, -269
980, -15762, -3220, 4058, 396, -415, -259
990, -15744, -3219, 4081, 361, -437, -267
1000, -15763, -3200, 4088, 336, -424, -279
1010, -15777, -3206, 4094, 345, -403, -304
