timestamp, ax, ay, az, gx, gy, gz
0, 13881, 3266, 8832, 146, -62, -124
10, 13872, 3212, 8804, 194, -57, -142
20, 13885, 3058, 8822, 256, -39, -144
30, 13864, 2997, 8817, 260, -36, -163
40, 13828, 2967, 8766, 261, -68, -170
50, 13777, 2948, 8703, 303, -134, -186
60, 13892, 2993, 8634, 340, -302, -154
70, 13973, 3022, 8595, 352, -357, -142
80, 14070, 3137, 8527, 385, -313, -155
90, 14008, 3210, 8575, 404, -257, -179
100, 13950, 3249, 8656, 402, -246, -209
110, 13886, 3294, 8721, 432, -246, -244
120, 13718, 3367, 8684, 463, -381, -271
130, 13671, 3369, 8674, 480, -528, -295
140, 13699, 3395, 8671, 455, -659, -284
150, 13902, 3419, 8733, 434, -691, -310
160, 13895, 3425, 8782, 420, -593, -326
170, 13876, 3403, 8825, 391, -527, -331
180, 13810, 3400, 8857, 337, -536, -344
190, 13690, 3372, 8957, 259, -633, -371
200, 13636, 3363, 8950, 254, -664, -352
210, 13665, 3342, 8998, 253, -702, -337
220, 13713, 3285, 9055, 233, -705, -311
230, 13840, 3168, 9059, 239, -581, -244
240, 13799, 3079, 9131, 261, -498, -242
250, 13737, 2998, 9190, 286, -430, -241
260, 13694, 2900, 9170, 358, -418, -286
270, 13685, 2881, 9107, 368, -409, -297
280, 13707, 2922, 9088, 392, -389, -290
290, 13777, 3034, 9056, 408, -349, -277
300, 13835, 3104, 9051, 363, -205, -268
310, 13829, 3126, 9077, 353, -135, -254
320, 13803, 3108, 9059, 342, -108, -236
330, 13748, 3105, 9003, 341, -233, -181
340, 13727, 3140, 8909, 365, -337, -161
350, 13819, 3211, 8754, 391, -537, -97
360, 13866, 3249, 8717, 375, -576, -54
370, 13939, 3262, 8671, 352, -565, -19
380, 13945, 3279, 8654, 374, -607, -253
390, 13948, 3258, 8634, 330, -492, -15
400, 13914, 3244, 8683, 320, -491, -40
410, 13901, 3223, 8729, 307, -486, -52
420, 13954, 3200, 8692, 327, -417, -74
430, 13926, 3210, 8719, 316, -381, -109
440, 13900, 3208, 8726, 265, -338, -128
450, 13897, 3198, 8786, 227, -257, -142
460, 13832, 3213, 8897, 238, -170, -161
470, 13787, 3239, 8936, 247, -151, -195
480, 13735, 3237, 8946, 259, -173, -212
490, 13738, 3193, 8969, 303, -279, -207
500, 13740, 3176, 9007, 286, -287, -198
510, 13790, 3177, 9054, 281, -283, -191
520, 13753, 3146, 9048, 290, -285, -207
530, 13732, 3116, 9067, 312, -371, -217
540, 13713, 3092, 9049, 321, -406, -225
550, 13765, 3096, 9072, 359, -447, -212
560, 13790, 3069, 9047, 387, -430, -204
570, 13796, 3064, 9043, 409, -415, -218
580, 13754, 3088, 9010, 406, -366, -258
590, 13730, 3074, 9031, 402, -398, -305
600, 13731, 3046, 9044, 368, -413, -307
610, 13751, 3010, 9061, 338, -433, -303
620, 13773, 2977, 9048, 393, -506, -324
630, 13820, 2962, 9026, 395, -515, -296
640, 13805, 2943, 8980, 407, -521, -294
650, 13819, 2976, 8959, 416, -570, -299
660, 13830, 2961, 8943, 434, -588, -301
670, 13827, 2970, 8915, 447, -618, -296
680, 13834, 2964, 8904, 447, -591, -295
690, 13861, 2957, 8894, 449, -664, -306
700, 13885, 2929, 8890, 449, -670, -286
710, 13899, 2918, 8883, 486, -682, -280
720, 13865, 3005, 8857, 555, -633, -291
730, 13878, 3045, 8855, 593, -611, -290
740, 13887, 3065, 8894, 586, -572, -272
750, 13843, 3103, 8947, 576, -612, -256
760, 13828, 3109, 8941, 586, -647, -246
770, 13820, 3119, 8974, 612, -627, -227
780, 13796, 3149, 8998, 631, -631, -219
790, 13739, 3172, 9022, 643, -720, -232
800, 13788, 3204, 9000, 673, -786, -232
810, 13804, 3193, 8928, 696, -868, -230
820, 13769, 3196, 8833, 725, -1051, -247
830, 13780, 3220, 8812, 690, -970, -257
840, 13887, 3268, 8762, 540, -765, -247
850, 13933, 3221, 8812, 535, -772, -218
860, 13976, 3207, 8779, 533, -757, -196
870, 13939, 3185, 8796, 515, -714, -214
880, 13970, 3226, 8692, 476, -667, -212
890, 13899, 3227, 8632, 456, -626, -231
900, 13887, 3225, 8665, 420, -627, -223
910, 13944, 3197, 8734, 372, -617, -199
920, 13982, 3166, 8691, 398, -586, -210
930, 13936, 3116, 8719, 415, -592, -222
940, 13970, 3158, 8672, 439, -611, -204
950, 13984, 3176, 8665, 438, -645, -219
960, 14019, 3186, 8625, 443, -679, -196
970, 14022, 3178, 8543, 425, -661, -207
980, 14004, 3133, 8559, 338, -615, -212
990, 13996, 3128, 8582, 327, -563, -197
1000, 13948, 3104, 8580, 329, -512, -209
1010, 13909, 3090, 8565, 318, -475, -225
1020, 13918, 3101, 8699, 309, -443, -232
1030, 13931, 3103, 8709, 293, -440, -240
1040, 13929, 3080, 8735, 300, -447, -257
1050, 13948, 3105, 8741, 294, -448, -266
1060, 13932, 3091, 8701, 298, -443, -288
1070, 13937, 3078, 8728, 262, -406, -296
1080, 13969, 3074, 8744, 268, -392, -293
1090, 13954, 3054, 8774, 259, -380, -311
1100, 13957, 3052, 8808, 262, -388, -316
