timestamp, ax, ay, az, gx, gy, gz
0, -1359, 5418, 13826, 235, -357, -661
10, -1284, 5120, 13227, 64, -581, -668
20, -1172, 4609, 11542, -230, -1285, -608
30, -1101, 4170, 10044, -518, -1790, -484
40, -853, 3531, 8129, -1096, -2255, -316
50, -589, 2437, 4726, -3195, -3306, -229
60, -402, 1818, 3011, -4566, -4181, -216
70, -270, 996, 1555, -5782, -5091, -192
80, -171, -273, -445, -6842, -6839, -51
90, -247, -678, -804, -6916, -7804, 116
100, -259, -845, -1140, -6694, -9188, 397
110, 282, -647, -373, -6210, -12103, 1214
120, 558, -414, 344, -5720, -12338, 1222
130, 584, -282, 993, -5180, -10826, 978
140, 607, -237, 1622, -4529, -8075, 734
150, 827, -156, 1887, -2259, -3604, 447
160, 684, -33, 1453, -1221, -2872, 94
170, 366, 77, 1118, -811, -2627, -304
180, -169, 263, 1026, -938, -2656, -545
190, -261, 284, 1076, -1797, -3472, -261
200, -179, 213, 1088, -2184, -3914, 77
210, 50, 151, 1114, -2413, -4199, 370
220, 297, 102, 1309, -2652, -4222, 735
230, 325, 94, 1335, -2701, -4148, 838
240, 318, 111, 1358, -2711, -4135, 907
250, 333, 124, 1381, -2764, -4025, 1137
260, 301, 129, 1425, -2803, -3929, 1320
270, 257, 174, 1461, -2846, -3831, 1558
280, 292, 208, 1429, -2928, -3779, 1834
290, 404, 227, 1492, -3143, -3709, 2387
300, 425, 213, 1543, -3249, -3593, 2675
310, 490, 234, 1578, -3338, -3414, 2954
320, 535, 249, 1680, -3432, -3153, 3198
330, 539, 290, 1694, -3600, -2613, 3686
340, 544, 337, 1716, -3670, -2410, 3915
350, 565, 352, 1804, -3906, -2070, 4401
360, 597, 361, 1865, -4019, -1874, 4670
370, 612, 399, 1931, -4139, -1606, 4949
380, 684, 376, 2030, -4383, -1045, 5428
390, 718, 400, 2085, -4500, -753, 5630
400, 703, 429, 2090, -4631, -346, 5838
410, 723, 422, 2135, -4750, 51, 6053
420, 669, 427, 2412, -5024, 927, 6518
430, 612, 451, 2707, -5133, 1437, 6740
440, 773, 547, 3586, -5220, 2122, 6995
450, 32748, -5532, 32764, 8324, 22455, 5796
460, -32764, 32748, 32764, 30916, 32605, -766
470, -32764, 30487, 30313, 14185, 14628, -3717
480, -23898, -6649, -29784, 10231, -27536, -9402
490, -11891, -5929, -6970, 5880, -32572, -1221
500, -337, -748, -1122, 3504, -32288, 5199
510, 765, -110, 441, 3086, -31075, 5202
520, 893, -6, 1163, 2539, -29031, 4967
530, 2019, 948, 2119, -1078, -23756, 4749
540, 2967, 1625, 2755, -5244, -20312, 4448
550, 3128, 1647, 4564, -9724, -17512, 3812
560, 7957, 483, 13456, -13621, -11612, 2449
570, 11552, -1133, 21475, -11595, -4429, 615
580, 13840, -3137, 21643, -5126, 3082, -2124
590, 13046, -1757, 18474, 9663, 11944, -4934
600, 12663, 715, 18310, 12050, 14591, -3891
610, 10221, 2568, 18551, 12827, 18008, -3631
620, 2017, 4544, 17022, 11678, 24850, -4612
630, -2249, 5609, 16266, 9340, 23575, -4614
640, -5745, 6518, 16081, 6239, 18826, -4218
650, -8239, 6465, 16900, 601, 5453, -2035
660, -5324, 4615, 17020, -852, -516, -310
670, -1570, 3427, 16958, -1843, -4652, 1042
680, 978, 2933, 17328, -2532, -6822, 1534
690, 3982, 2033, 17344, -2325, -6237, 1204
700, 4409, 1828, 16989, -1686, -4389, 770
710, 3745, 1877, 16242, -912, -2074, 157
720, 1052, 2415, 15811, 287, 977, -695
730, 722, 2431, 16364, 884, 1069, -696
740, 597, 2615, 16686, 1387, 1157, -670
750, -109, 2926, 16848, 1190, 1347, -758
760, -378, 2852, 16968, 570, 1051, -749
770, -163, 2814, 17228, 48, 335, -637
780, 1038, 2958, 16452, -13, -460, -402
790, 1045, 3066, 16343, 426, -815, -189
800, 787, 3146, 16409, 525, -571, -216
810, 754, 3322, 16647, 531, -504, -240
820, 1646, 3336, 17122, 363, -890, -155
830, 263, 1370, 16325, -322, 111, -340
840, 188, 2269, 17423, 1, 290, -560
850, 474, 3027, 17315, 527, -8, -478
860, 909, 3473, 17122, 873, -481, -315
870, 1168, 3531, 16951, 1014, -811, -213
880, 742, 3433, 16063, 779, -725, -198
890, 543, 3038, 15826, 329, -532, -219
900, 854, 2680, 16411, -171, -472, -205
910, 1125, 2319, 17253, -271, -286, -266
920, 788, 2308, 17219, 10, -247, -312
930, 653, 2490, 17073, 326, -395, -307
940, 1201, 3192, 16650, 823, -652, -259
950, 1104, 3385, 16462, 775, -548, -286
960, 803, 3320, 16225, 598, -373, -313
970, 714, 3148, 16349, 329, -302, -318
980, 1035, 2539, 16846, 59, -271, -311
990, 905, 2341, 16918, 93, -192, -314
