timestamp, ax, ay, az, gx, gy, gz
0, -6244, 5765, 14474, 223, -159, -807
10, -6252, 5767, 14484, 244, -190, -687
20, -6256, 5750, 14441, 255, -245, -592
30, -6245, 5734, 14406, 204, -326, -413
40, -6184, 5677, 14305, 161, -334, -366
50, -6087, 5617, 14164, 123, -364, -362
60, -6007, 5503, 13881, 141, -383, -388
70, -5912, 5441, 13685, 164, -431, -401
80, -5849, 5375, 13523, 168, -461, -417
90, -5751, 5329, 13382, 203, -463, -438
100, -5657, 5211, 13352, 399, -406, -632
110, -5538, 5106, 13073, 516, -378, -787
120, -5432, 4972, 12840, 601, -440, -975
130, -5230, 4738, 12383, 692, -601, -1333
140, -5032, 4524, 11855, 681, -641, -1489
150, -4706, 4223, 11121, 740, -707, -1692
160, -4365, 3895, 10112, 746, -723, -1891
170, -3541, 3082, 8204, 298, -832, -2250
180, -3231, 2688, 7281, 13, -1002, -2431
190, -2251, 1704, 4800, -671, -1530, -2622
200, -1657, 1258, 3563, -1303, -2027, -2649
210, -1152, 884, 2585, -2172, -2519, -2700
220, -726, 570, 1811, -3151, -2975, -2784
230, -72, 59, 690, -5085, -3479, -3215
240, 282, -103, 319, -5850, -3523, -3563
250, 521, -82, 27, -6406, -3374, -4039
260, 567, -202, 454, -6564, -2928, -5168
270, 404, -462, 930, -6037, -2666, -5554
280, 244, -549, 1365, -5200, -2283, -5715
290, 170, -51, 1453, -3875, -1301, -5752
300, -73, 34, 1168, -3758, -897, -5891
310, -274, 67, 989, -3758, -743, -6004
320, -369, 36, 1014, -3906, -761, -6033
330, -393, 13, 1081, -4282, -815, -5980
340, -317, 30, 1110, -4412, -962, -5967
350, -243, -27, 1212, -4580, -1215, -5990
360, -201, -62, 1351, -4663, -1400, -6008
370, -275, -25, 1301, -4651, -1361, -6121
380, -343, -25, 1318, -4743, -1405, -6188
390, -356, -30, 1370, -4844, -1512, -6210
400, -304, -23, 1416, -5030, -1703, -6153
410, -301, -63, 1451, -5131, -1811, -6158
420, -321, -53, 1641, -5569, -2050, -6148
430, -306, -34, 1659, -5658, -2125, -6116
440, -317, -16, 1699, -5770, -2141, -6097
450, -358, -22, 1805, -5997, -2163, -6063
460, -408, -25, 1852, -6097, -2184, -6032
470, -384, -21, 1830, -6192, -2205, -5996
480, -391, 10, 2000, -6428, -2277, -5977
490, -443, -18, 2176, -6496, -2339, -5962
500, -401, 22, 2360, -6662, -2512, -5890
510, -550, -17, 2985, -6719, -2589, -5893
520, -1341, -183, 6298, -6727, -2647, -5855
530, -32764, -32764, 32764, 25799, 3535, 9279
540, -32685, 15112, 32764, 31020, 8473, 17840
550, 9805, 24544, -32748, 22640, -2841, 4469
560, 7416, 17111, -31797, -7331, 16010, -3458
570, -4206, 697, 5150, -20675, 13139, -9279
580, -4190, -3539, 1177, -9200, 10040, -6209
590, -2169, -3404, -714, -6328, 7752, -3744
600, -1493, -1182, 2505, -13311, 4178, -3630
610, -2787, -273, 6665, -18200, 1310, -4298
620, -4878, 44, 14100, -21872, -3125, -4333
630, -6809, -3054, 16864, -11950, -5179, -1488
640, -7595, -5477, 16662, -5234, -2286, -332
650, -8773, -9821, 14975, 3629, 1347, -176
660, -9072, -9587, 12352, 6110, 2060, -411
670, -9041, -6988, 12148, 7647, 992, 453
680, -7496, -3118, 13515, 11947, -4245, 4000
690, -7231, -2101, 14595, 13613, -6363, 5030
700, -7237, -1010, 15617, 14205, -7609, 5309
710, -6985, 1621, 16836, 13579, -7854, 5022
720, -6373, 2428, 17959, 8657, -5855, 3326
730, -5925, 2713, 18990, 5548, -4133, 2182
740, -5519, 2302, 18761, 2873, -2145, 895
750, -5192, -223, 16134, -802, 1653, -735
760, -5885, -853, 15919, -1048, 3232, -799
770, -6773, -807, 15989, -851, 4100, -712
780, -7325, -603, 15115, -276, 3979, -477
790, -7338, -771, 14602, -199, 3441, -575
800, -7553, -743, 14252, -131, 2651, -737
810, -7780, -705, 14517, 34, 291, -618
820, -7404, -669, 15072, 147, -741, -450
830, -6842, -541, 15349, 256, -1179, -316
840, -6797, -576, 15352, 242, -1116, -289
850, -7545, -707, 15411, 303, -1154, -321
860, -7350, -657, 15568, 390, -1508, -283
870, -6996, -571, 15622, 465, -1739, -231
880, -6626, -429, 15631, 483, -1439, -236
890, -6704, -373, 15494, 414, -1060, -283
900, -6786, -440, 15366, 311, -734, -322
910, -6946, -831, 15494, 146, -465, -409
920, -6904, -651, 15376, 140, -250, -403
930, -6810, -656, 15433, 189, -143, -380
940, -6836, -886, 15594, 207, -94, -384
950, -7089, -1038, 15435, 244, 30, -378
960, -7236, -1161, 15407, 209, -21, -377
970, -7165, -933, 15276, 274, -179, -348
980, -7044, -594, 15272, 485, -518, -288
990, -7126, -600, 15399, 489, -561, -262
