timestamp, ax, ay, az, gx, gy, gz
0, -7786, 3282, 14356, 292, -266, -562
10, -7634, 3171, 14080, 191, -271, -675
20, -7565, 3166, 13966, 164, -289, -715
30, -7478, 3172, 13832, 147, -288, -749
40, -7256, 3124, 13567, 75, -319, -900
50, -7212, 3134, 13448, -5, -351, -974
60, -7130, 3173, 13314, -72, -408, -1026
70, -6915, 3134, 12952, -192, -490, -1145
80, -6631, 3049, 12505, -194, -522, -1243
90, -6286, 2902, 11970, -255, -515, -1357
100, -5368, 2505, 10435, -556, -466, -1780
110, -4934, 2362, 9836, -769, -439, -2032
120, -4556, 2259, 9182, -918, -348, -2274
130, -3178, 2027, 6817, -1375, -599, -2920
140, -2521, 1937, 5806, -1842, -1041, -3316
150, -1973, 1652, 4769, -2174, -1860, -3659
160, -1016, 878, 2674, -2440, -3956, -3899
170, -683, 568, 1843, -3151, -5165, -3787
180, -499, 273, 1322, -3536, -6179, -3526
190, -319, -47, 807, -3825, -6902, -3128
200, 199, -354, 262, -4091, -7257, -2406
210, 500, -389, 282, -3903, -6952, -2372
220, 614, -432, 886, -3366, -6282, -2611
230, 608, -356, 1375, -2320, -5191, -3481
240, 276, -67, 1346, -32, -2768, -3755
250, -49, 129, 1305, 292, -2438, -4056
260, -241, 123, 1126, 150, -2652, -4193
270, -265, 18, 867, -360, -3088, -4015
280, -282, -46, 1065, -634, -2925, -3818
290, -311, -88, 1232, -729, -2768, -3717
300, -91, 46, 1187, -650, -3143, -3638
310, -100, 34, 1169, -725, -3214, -3649
320, -203, -46, 1360, -877, -3140, -3713
330, -250, -30, 1340, -892, -3148, -3705
340, -237, 13, 1321, -943, -3253, -3662
350, -218, 28, 1343, -1041, -3364, -3618
360, -165, 4, 1490, -1209, -3448, -3553
370, -176, 37, 1530, -1273, -3425, -3531
380, -217, 46, 1532, -1331, -3452, -3501
390, -189, 59, 1639, -1548, -3549, -3355
400, -189, 47, 1708, -1612, -3591, -3275
410, -216, 73, 1735, -1717, -3624, -3180
420, -206, 92, 1805, -1829, -3622, -3070
430, -212, 110, 1892, -2104, -3600, -2875
440, -159, 113, 1913, -2184, -3639, -2774
450, -192, 119, 1938, -2308, -3645, -2674
460, -203, 142, 2001, -2582, -3521, -2519
470, -154, 184, 2049, -2721, -3400, -2469
480, -211, 174, 2148, -2848, -3395, -2455
490, -192, 195, 2148, -2982, -3413, -2396
500, -242, 243, 2456, -3255, -3352, -2302
510, -261, 288, 2992, -3409, -3238, -2269
520, -248, 341, 4609, -3519, -3065, -2248
530, -32764, -32764, 32764, -6350, 3166, -7563
540, -32764, -19424, 32764, 22389, 9579, 1016
550, 7074, 10660, -14152, 30859, -13651, 7762
560, -10965, 2220, -21444, -7245, -15248, -13394
570, 2615, -575, 4499, -7372, -23110, 2794
580, 1919, 355, 3483, -7464, -20113, 1007
590, 2332, 934, 7729, -15126, -16093, -1054
600, 2392, -746, 15397, -17230, -11694, -1140
610, 2741, -2524, 19745, -13870, -6066, -473
620, 2914, -4197, 19744, -7092, -3683, -103
630, 4148, -6913, 18051, 2789, 696, -665
640, 3478, -7011, 16493, 4869, 3971, -1674
650, 2075, -5144, 15693, 5442, 6651, -2350
660, 369, -1552, 16464, 6375, 9063, -2012
670, -199, -1089, 17574, 6919, 10089, -1591
680, -845, -677, 18196, 6897, 10482, -1132
690, -1686, 197, 16533, 5977, 9960, -871
700, -5408, -1326, 20053, 2608, 5605, -605
710, -4053, -2356, 19604, 2747, 1655, -127
720, -2048, -1725, 18918, 2156, -537, -19
730, -658, -580, 15454, 1506, -1282, -142
740, -790, -506, 14770, 1177, -902, -246
750, -1041, -711, 15363, 644, -485, -278
760, -1556, -1250, 17475, -184, 49, -323
770, -1484, -1072, 16808, -287, -155, -357
780, -1459, -1136, 16646, -464, -332, -386
790, -1366, -1663, 17222, -547, -430, -341
800, -1453, -1826, 17248, -153, -384, -267
810, -1454, -1803, 17045, 152, -470, -272
820, -1433, -1478, 16604, 718, -561, -337
830, -1374, -1351, 16651, 802, -552, -328
840, -1402, -1340, 16821, 708, -501, -309
850, -1324, -1151, 16977, 395, -459, -317
860, -1165, -1083, 17141, 222, -483, -300
870, -966, -1064, 17111, 201, -513, -289
880, -1032, -1106, 16913, 255, -494, -293
890, -1429, -1470, 16746, 342, -396, -325
900, -1337, -1360, 16994, 359, -422, -320
910, -1152, -1193, 17160, 405, -508, -312
920, -1348, -1316, 16683, 376, -510, -306
930, -1537, -1547, 16572, 308, -436, -321
940, -1644, -1602, 16572, 323, -389, -331
950, -1193, -1385, 17078, 329, -424, -318
960, -818, -1260, 17242, 428, -572, -304
970, -478, -1255, 17218, 499, -789, -318
980, -785, -1287, 16892, 553, -837, -390
990, -1311, -1384, 16679, 473, -542, -362
