timestamp, ax, ay, az, gx, gy, gz
0, -2923, -6643, 15524, 298, -118, -86
10, -2934, -6731, 15582, 291, -102, -74
20, -2823, -6711, 15418, 285, -18, -42
30, -2794, -6683, 15240, 219, -8, -40
40, -2754, -6663, 15153, 137, -52, -52
50, -2721, -6636, 15070, 70, -74, -82
60, -2702, -6499, 14850, -90, -53, -172
70, -2665, -6465, 14773, -189, -50, -193
80, -2636, -6375, 14746, -246, -86, -240
90, -2605, -6092, 14387, -282, 38, -408
100, -2500, -5973, 14175, -356, 68, -520
110, -2408, -5810, 13978, -413, 76, -655
120, -1925, -4586, 12490, -242, -158, -1125
130, -2112, -4258, 11263, -157, 52, -1278
140, -2159, -4056, 10406, -23, -35, -1241
150, -1803, -3491, 9635, 113, -746, -1138
160, -649, -1646, 6634, 404, -424, -1126
170, -538, -935, 4829, 450, 875, -1070
180, -571, -175, 2239, 566, 3112, -294
190, -505, 34, 1338, 740, 3503, 143
200, -413, 208, 679, 938, 3338, 442
210, -179, 229, -47, 1118, 2685, 535
220, -26, 39, -806, 620, 1302, -124
230, -45, -141, -962, 146, 423, -582
240, -40, -245, -779, -358, -688, -929
250, -83, -309, 118, -553, -3642, -1282
260, -178, -376, 689, -70, -5230, -1223
270, -134, -374, 1265, 641, -6045, -976
280, -8, -333, 1622, 1450, -5788, -715
290, 284, -152, 1819, 2550, -4024, -454
300, 232, -53, 1640, 2789, -3128, -484
310, 116, 5, 1403, 2886, -2357, -557
320, 1, 47, 1212, 2825, -1741, -628
330, -100, -22, 1121, 2496, -994, -738
340, -84, -125, 1228, 2356, -762, -778
350, -104, -243, 1419, 2397, -653, -828
360, -105, -289, 1518, 2970, -602, -966
370, -84, -224, 1515, 3358, -621, -1037
380, -88, -152, 1517, 3617, -602, -1086
390, -95, -100, 1566, 3802, -536, -1116
400, -165, -53, 1617, 4077, -272, -1139
410, -203, -24, 1609, 4194, -199, -1142
420, -188, -29, 1643, 4325, -172, -1112
430, -178, -35, 1757, 4412, -206, -1122
440, -151, -26, 1877, 4535, -205, -1135
450, -140, -3, 1994, 4940, -111, -1243
460, -135, 19, 1980, 5102, 33, -1290
470, -170, 47, 1990, 5283, 160, -1335
480, -189, 93, 2097, 5408, 330, -1335
490, -296, 202, 2724, 5715, 838, -1294
500, -286, 262, 4203, 6048, 1365, -1276
510, -936, -6903, 28917, 6996, 3169, -1174
520, -32764, -19341, 32764, 32754, 32021, 28570
530, -32764, 30102, 32764, 20871, 17783, 11952
540, 14771, 9550, -32748, -5736, -3471, -4374
550, -9982, 2292, -7471, -5526, -30550, -11855
560, -7726, 3629, 4805, 17074, -15425, -518
570, -3347, 622, 2916, 23610, 1682, 5820
580, -823, -880, 1979, 26178, 9312, 8963
590, 596, -126, -1018, 24828, 12292, 10658
600, 409, 987, -2513, 19704, 9411, 9730
610, -580, 2212, -3232, 11810, 2280, 7658
620, -793, 2879, 1975, -3872, -16579, 4045
630, -263, 2933, 6084, -7227, -19491, 3686
640, 135, 3590, 10794, -7707, -17379, 4156
650, 1196, 4430, 15226, -6353, -12132, 5183
660, 3971, 6049, 22231, -3123, 469, 4329
670, 3466, 7376, 23707, -3148, 5890, 1286
680, -2162, 8843, 25854, -5973, 10168, -4541
690, -5179, 7030, 24476, -6193, 10477, -5299
700, -6527, 4173, 20704, -5288, 10769, -4954
710, -7083, 976, 14688, -3692, 8992, -4110
720, -7155, 831, 13605, -2904, 6647, -3509
730, -7155, 1133, 13352, -1959, 4027, -2709
740, -7107, 1828, 14016, -1111, 1516, -1838
750, -5986, 2898, 16613, -508, -1456, -476
760, -5075, 2783, 17779, -502, -1742, -235
770, -4466, 2312, 18471, -188, -1623, -189
780, -4923, 2677, 16353, 546, -955, -199
790, -4976, 3222, 15061, 1719, -276, 115
800, -4784, 3424, 14582, 1426, -733, 74
810, -4419, 3294, 14955, 774, -1064, -27
820, -4079, 2680, 16218, 21, -920, -359
830, -4271, 2608, 15994, 33, -457, -424
840, -4782, 2678, 15860, 21, -75, -521
850, -5268, 2636, 16361, -4, -159, -500
860, -5143, 2734, 16556, 134, -317, -405
870, -4784, 2911, 16498, 392, -532, -274
880, -4451, 3037, 16225, 596, -626, -191
890, -4589, 2812, 15724, 510, -394, -241
900, -4851, 2645, 15579, 382, -256, -294
910, -4577, 3129, 16345, 355, -479, -261
920, -4564, 3186, 16199, 380, -408, -249
930, -4601, 3094, 15968, 408, -426, -228
940, -4763, 2811, 15640, 308, -350, -214
950, -4909, 2702, 15744, 217, -222, -224
960, -5016, 2636, 15854, 140, -147, -302
970, -5076, 2546, 15832, 68, -73, -411
980, -4958, 2504, 15891, 82, -116, -425
990, -4708, 2449, 16112, 108, -328, -408
