timestamp, ax, ay, az, gx, gy, gz
0, -4851, -11400, 11367, 21, -480, -127
10, -4878, -11410, 11404, 15, -420, -146
20, -4894, -11256, 11299, 126, -281, -135
30, -4881, -11174, 11225, 118, -192, -128
40, -4868, -11175, 11304, 66, -62, -134
50, -4830, -11053, 11194, 164, 2, -112
60, -4750, -10990, 11192, 224, 18, -124
70, -4778, -11013, 11153, 259, 57, -168
80, -4810, -11192, 11271, 249, 90, -80
90, -4714, -11185, 11271, 299, 93, -34
100, -4672, -11196, 11348, 316, 35, -53
110, -4684, -11130, 11178, 443, -45, -84
120, -4597, -11046, 11083, 434, -102, -40
130, -4611, -11036, 11021, 387, -143, -20
140, -4632, -11097, 11091, 319, -203, 9
150, -4563, -11184, 11103, 255, -295, 76
160, -4560, -11196, 11114, 217, -324, 64
170, -4614, -11205, 11102, 155, -346, 62
180, -4139, -10546, 10251, 239, -463, 201
190, -3965, -10321, 10048, 235, -540, 118
200, -3851, -10251, 10034, 155, -581, -72
210, -3467, -9236, 8874, 531, -583, -145
220, -2868, -7785, 7372, 962, -666, -446
230, -2785, -7123, 6832, 1046, -473, -495
240, -2665, -6323, 6199, 1528, -516, -328
250, -1866, -3978, 4618, 3821, -903, 375
260, -1241, -2432, 3428, 5883, -1530, 709
270, -268, -1086, 1942, 8121, -2769, 809
280, 1265, 640, 704, 10348, -5483, -593
290, 1065, 825, -194, 10649, -4990, -1795
300, 325, 806, -1037, 10340, -3870, -2510
310, 161, 955, -885, 7692, -1171, -2082
320, -70, 930, -602, 5922, -296, -1656
330, -231, 656, 20, 4310, -186, -1190
340, -529, -183, 1480, 2741, -680, -327
350, -610, -230, 1155, 2781, -732, 99
360, -497, -202, 992, 2804, -566, 506
370, -179, -214, 1161, 2910, 68, 814
380, -218, -115, 1131, 3200, 123, 702
390, -217, -47, 1063, 3432, 31, 614
400, -233, -98, 1103, 3494, 2, 645
410, -490, -216, 1250, 3546, 318, 918
420, -440, -205, 1280, 3692, 454, 1102
430, -342, -187, 1213, 3809, 590, 1243
440, -383, -184, 1309, 4007, 886, 1401
450, -446, -219, 1334, 4128, 1100, 1463
460, -523, -249, 1362, 4248, 1324, 1575
470, -455, -237, 1374, 4490, 1626, 1945
480, -484, -255, 1397, 4640, 1754, 2097
490, -632, -269, 1473, 4968, 1987, 2336
500, -684, -276, 1501, 5142, 2098, 2476
510, -714, -313, 1490, 5309, 2182, 2670
520, -796, -329, 1586, 5598, 2390, 3068
530, -821, -345, 1589, 5760, 2516, 3279
540, -832, -375, 1646, 5953, 2617, 3497
550, -988, -453, 1856, 6976, 3204, 4520
560, -1090, -513, 1981, 7195, 3295, 4713
570, -1248, -636, 2406, 7467, 3367, 4924
580, -32764, -32764, 32764, 8203, -8881, 10015
590, -32764, -32764, 32764, 32494, -14896, 27543
600, -32764, -31745, 32764, 32766, -14654, 30421
610, 21628, 32748, 28311, 23525, -24183, 10268
620, -5327, 11275, -1088, -588, 31227, -5880
630, -5337, -770, 468, -7677, 26103, 1128
640, -5231, -3931, 1260, -15482, 22401, -322
650, -2974, -3239, 6743, -18187, 23951, 1544
660, -1357, -1671, 6410, -14400, 21330, 3439
670, -545, -681, 6054, -10497, 19320, 4078
680, -1034, -970, 6291, -7258, 18984, 3473
690, -3089, -1109, 7005, -4892, 18215, -343
700, -7996, -785, 7734, -5242, 17233, -2313
710, -12970, -285, 7663, -4265, 15119, -2360
720, -15281, -2945, 5294, 856, 11807, 5549
730, -13463, -4417, 5338, 3048, 9005, 9921
740, -12976, -5148, 6593, 4341, 6859, 12168
750, -15060, -3829, 10343, 6199, 2347, 12114
760, -16317, -1826, 12150, 6137, -1005, 10485
770, -16533, 622, 13912, 5092, -4267, 8311
780, -12779, 3880, 16478, 2411, -4298, 4353
790, -11542, 3984, 16646, 1500, -1102, 1925
800, -11564, 2441, 15484, 687, 2982, -253
810, -11881, -69, 12443, -136, 9887, -2518
820, -12729, -81, 11045, -143, 11555, -3148
830, -13900, -274, 9309, -324, 11675, -3291
840, -14819, -1188, 7948, -903, 11022, -2839
850, -14097, -1994, 6258, -1559, 5700, -1666
860, -12984, -1422, 5884, -1259, 1899, -1401
870, -12366, -887, 6878, -749, -1387, -1109
880, -13316, -1411, 9380, 295, -4720, -289
890, -13949, -1301, 10712, 669, -5335, 99
900, -14020, -974, 11521, 833, -5167, 522
910, -13654, -626, 11892, 911, -4478, 772
920, -13165, -53, 11705, 650, -2344, 413
930, -13088, -46, 11104, 537, -1371, -5
940, -12825, -271, 10546, 345, -719, -362
950, -12761, -639, 10266, 156, -195, -616
960, -13024, -618, 10426, 132, -47, -579
970, -13283, -622, 10512, 161, 104, -528
980, -13428, -903, 10454, 228, 159, -444
990, -13401, -944, 10254, 296, 66, -381
