timestamp, ax, ay, az, gx, gy, gz
0, -11953, -11086, 1067, 753, -227, -594
10, -12009, -11122, 1079, 670, -163, -577
20, -12154, -11176, 1112, 535, -115, -521
30, -12103, -11097, 1057, 496, -186, -477
40, -11979, -10988, 1023, 406, -278, -405
50, -11737, -10850, 1134, 176, -463, -295
60, -11620, -10762, 1142, 113, -402, -285
70, -11456, -10663, 1190, 81, -343, -237
80, -11243, -10400, 1096, 236, -453, -248
90, -10922, -10222, 1105, 268, -499, -232
100, -10457, -9874, 1148, 365, -578, -244
110, -9963, -9443, 1193, 510, -652, -329
120, -9020, -8290, 1238, 978, -606, -593
130, -8563, -7639, 1221, 1184, -444, -581
140, -7899, -6864, 1270, 1354, -407, -475
150, -6514, -5163, 1289, 1935, -1203, -148
160, -5840, -4304, 1298, 2430, -2023, 145
170, -5091, -3414, 1101, 3025, -3089, 681
180, -4252, -2570, 818, 3615, -4121, 1480
190, -2369, -1290, 654, 4367, -4888, 3307
200, -1595, -835, 692, 4712, -4980, 3979
210, -904, -412, 607, 5104, -5152, 4481
220, 273, 335, 455, 5489, -5715, 4952
230, 603, 582, 441, 5403, -5934, 4901
240, 902, 732, 421, 5286, -6068, 4723
250, 1188, 821, 415, 4820, -5857, 3966
260, 1354, 711, 294, 4365, -5358, 3365
270, 1508, 525, 271, 3614, -4493, 2490
280, 1379, 16, 763, 1728, -1597, 154
290, 825, -192, 1215, 1207, 7, -971
300, 119, -404, 1466, 1266, 1217, -1632
310, -1083, -584, 1173, 1752, 2049, -1409
320, -1411, -593, 879, 2822, 3733, -708
330, -1557, -591, 737, 2994, 4824, 137
340, -1552, -558, 714, 2949, 5706, 934
350, -713, -328, 489, 2660, 6091, 1888
360, -430, -275, 476, 2390, 5933, 1955
370, -255, -306, 425, 2190, 5758, 1895
380, -237, -415, 300, 1926, 5777, 1569
390, -477, -448, 296, 1797, 5920, 1434
400, -717, -474, 296, 1634, 5985, 1430
410, -1008, -539, 213, 1491, 5964, 1564
420, -1025, -543, 199, 1091, 5940, 1987
430, -1008, -553, 194, 846, 6029, 2188
440, -948, -551, 159, 590, 6186, 2363
450, -884, -587, 113, 126, 6598, 2589
460, -906, -612, 107, -93, 6865, 2692
470, -969, -630, 61, -305, 7182, 2789
480, -1122, -673, 13, -691, 8080, 3006
490, -1236, -758, -66, -878, 8704, 3120
500, -1656, -2301, 172, -1060, 9529, 3228
510, -32764, -32764, -8643, 12261, 2062, 28785
520, -32764, -27942, -17350, 10751, 380, 32766
530, -32723, 32748, -8222, 4135, -27746, 31544
540, 16537, 18000, 17506, -1476, 2805, -6401
550, 10186, 14411, 3536, -7744, 31913, -6499
560, 3008, 11840, 770, -13838, 32766, -7945
570, -920, 8680, 2339, -19608, 32766, -9166
580, -2379, 2030, 3119, -21793, 28541, -9859
590, -2007, 224, 2785, -19797, 24754, -8969
600, -1691, -451, 2708, -16826, 22231, -7637
610, -887, -933, 2265, -10116, 21157, -5430
620, -558, -1162, 2128, -6545, 21490, -5034
630, -91, -1311, 2335, -2682, 22159, -5345
640, -7835, -4214, 836, 6299, 25264, -6764
650, -9528, -5210, -646, 10363, 28903, -4295
660, -9463, -5744, -2621, 13885, 32252, -1687
670, -11919, -4211, -15285, 17385, 32765, -1035
680, -17587, -3657, -22900, 13919, 32766, -1828
690, -22162, -3869, -26258, 7179, 32766, -832
700, -20492, -2760, -27949, -1494, 32765, 2760
710, -15597, -701, -26235, -1767, 31506, 2516
720, -9056, 862, -21564, -780, 23831, 1113
730, -4621, 13, -12262, 1789, 11170, -2142
740, -4702, -595, -10505, 3271, 6579, -2825
750, -5301, -1229, -10659, 4166, 2168, -2950
760, -6766, -3340, -12223, 3035, -3405, -1896
770, -7726, -3960, -13366, 2028, -3695, -1028
780, -8339, -3600, -14207, 968, -3222, -293
790, -8591, -2171, -13877, -5, -3329, 49
800, -8865, -1988, -13663, -554, -3620, -69
810, -9006, -2055, -13402, -362, -3603, -122
820, -8970, -2120, -13091, -186, -3140, -62
830, -8847, -2167, -12711, -263, -1916, 121
840, -8912, -2055, -12788, -415, -1393, 111
850, -8933, -1793, -12855, -461, -878, 106
860, -8704, -1403, -12694, -176, -302, -113
870, -8733, -1474, -12746, 141, -239, -288
880, -8717, -1841, -12943, 443, -84, -442
890, -8638, -2184, -13179, 619, 349, -538
900, -8251, -2431, -13483, 735, 1148, -597
910, -8126, -2346, -13584, 704, 1197, -561
920, -8073, -2174, -13601, 559, 882, -463
930, -8377, -1728, -13450, -56, -725, -96
940, -8558, -1664, -13152, -371, -1519, 61
950, -8786, -1732, -12951, -465, -1823, 103
960, -8288, -2135, -13233, 447, 786, -519
970, -8132, -2246, -13480, 585, 1103, -609
980, -8245, -2263, -13590, 626, 967, -586
990, -8466, -2188, -13570, 445, 259, -471
