timestamp, ax, ay, az, gx, gy, gz
0, -6434, -5697, 13359, -2624, 1753, -1708
10, -7065, -5484, 11355, -2036, 1703, -1609
20, -7040, -5395, 10263, -2044, 1381, -1754
30, -6520, -5620, 9023, -2350, 90, -2527
40, -6232, -5579, 8913, -1948, -346, -2502
50, -5823, -5543, 8643, -1106, -538, -2121
60, -4873, -5387, 8200, -46, -424, -1602
70, -4188, -5368, 7338, 359, 1809, -1147
80, -4774, -5216, 7193, -785, 3056, -1415
90, -5307, -5012, 7054, -2672, 3468, -1858
100, -5405, -4955, 7239, -4879, 2911, -2363
110, -3415, -5537, 7687, -8101, 403, -2555
120, -1870, -5875, 8272, -8542, -347, -1997
130, -581, -6183, 9098, -7910, -394, -1307
140, 896, -6616, 10294, -3988, 1727, -329
150, 905, -6456, 10341, -1851, 3299, -62
160, 251, -6309, 10406, -426, 4674, 224
170, -2147, -7075, 10923, 105, 5712, 746
180, -3244, -7139, 10538, -505, 5396, 1908
190, -3730, -7289, 10244, -1496, 4006, 2371
200, -3736, -7522, 10407, -2659, 2589, 2567
210, -2917, -8268, 11928, -4057, 1813, 2294
220, -2658, -8841, 13334, -3892, 2481, 1911
230, -2943, -9297, 14390, -2998, 3507, 1696
240, -4418, -8518, 15404, -980, 6707, 1797
250, -6658, -7584, 15962, -1430, 7750, 1754
260, -10933, -6518, 17750, -1649, 5893, -843
270, -11067, -6307, 18501, -720, 4506, -3281
280, -9935, -6247, 18456, -99, 4305, -5452
290, -8302, -5579, 18350, -896, 5069, -6981
300, -6121, -2392, 16207, -6685, 8835, -8431
310, -5382, -1788, 16684, -9883, 9665, -9047
320, -5643, -2178, 17733, -10961, 9903, -9553
330, -5555, -2945, 18510, -6496, 8006, -10444
340, -3006, -2323, 17419, -3381, 5191, -11595
350, 7, -1401, 15135, -2038, 2561, -13024
360, 1887, -925, 13033, -3438, 1517, -13444
370, -302, -1317, 11084, -11792, 5628, -8951
380, -4343, -3479, 11726, -15511, 9337, -6558
390, -8508, -6219, 13059, -16700, 12349, -6089
400, -9827, -8016, 15418, -14737, 14396, -7141
410, -7295, -4685, 18874, -3668, 17544, -11884
420, -10946, -107, 17770, 1482, 18757, -13662
430, -18538, 3233, 14119, 2934, 18287, -13229
440, -26376, -4994, 1886, -8272, 1156, -9069
450, -21569, -17267, -2053, -16590, -13440, -7498
460, -15182, -29081, -2465, -21148, -24639, -6532
470, -13164, -32764, -6798, -13556, -23534, -6218
480, -32764, -32764, -1419, 32592, -28682, -14244
490, -32764, -23337, 1653, 32766, -32026, -11892
500, -32764, -17258, 2534, 32766, -31607, 11469
510, -32764, -24827, 11366, 32301, -20463, 28910
520, -32764, -25298, 14485, 29134, -7606, 31952
530, -26466, -14410, 12184, 21002, -6730, 10775
540, -19382, -12432, 8781, 14214, -4754, 6023
550, -13959, -9430, 7713, 4562, 1698, 4864
560, -12877, -4848, 9516, -4159, 10033, 2538
570, -13293, -1384, 16595, -4190, 18090, -4715
580, -13232, 24, 17544, 2424, 16504, -7223
590, -13142, 2299, 16441, 8656, 12147, -8131
600, -11960, 4493, 12233, 10608, 3813, -6738
610, -12341, 3989, 9929, 6551, 2008, -5700
620, -13033, 2689, 8056, 1565, 1565, -5005
630, -15975, -1191, 8789, -4802, 5061, -3883
640, -18091, -3092, 9222, -4752, 7431, -2678
650, -20110, -4694, 9088, -3716, 8228, -1086
660, -21964, -6492, 8175, -2536, 6938, 864
670, -23461, -10320, 5040, -1912, 945, 4855
680, -21210, -11771, 4326, -3011, -1538, 5349
690, -17806, -12524, 5030, -4126, -2500, 3897
700, -13077, -11774, 7052, -3400, 24, -2430
710, -11805, -9894, 7895, -1378, 1242, -4964
720, -11018, -5573, 7663, 3113, 1468, -5778
730, -10773, -4868, 7511, 3745, 1550, -4566
740, -10342, -5553, 8296, 2974, 2110, -3584
750, -10056, -7250, 10796, 1339, 2669, -3608
760, -9392, -7652, 12186, -1551, 2886, -6421
770, -8967, -7318, 13014, -1616, 2466, -8151
780, -8565, -6591, 13318, -824, 1802, -8780
790, -7216, -6872, 13805, 737, 1237, -7108
800, -7171, -7220, 13973, 1012, 874, -6269
810, -7236, -7257, 14165, 1188, 444, -5919
820, -6673, -7743, 14700, 2306, 57, -6200
830, -6333, -7778, 14562, 3002, 517, -6227
840, -6461, -7539, 14313, 3242, 1481, -6086
850, -7130, -7349, 13882, 2876, 2392, -5855
860, -7628, -6967, 12578, 1203, 1946, -5454
870, -7371, -7134, 11951, 451, 1316, -5164
880, -6862, -7646, 11429, -10, 1162, -4607
890, -6746, -8259, 10557, -572, 2003, -3036
900, -6930, -8682, 10106, -611, 2740, -2078
910, -6988, -9327, 9619, -604, 3521, -1161
920, -7417, -10649, 10121, -347, 4601, -572
930, -7694, -11083, 10389, 516, 4413, -797
940, -7755, -10828, 10390, 1690, 3769, -1240
950, -7800, -9937, 10151, 3245, 2036, -1665
960, -7423, -9592, 10221, 3064, 1457, -1407
970, -7492, -9493, 10306, 2263, 1220, -1092
980, -7917, -10152, 10222, 132, 1202, -439
990, -8278, -10402, 10212, -541, 1213, -563
