timestamp, ax, ay, az, gx, gy, gz
0, -10126, 6006, 12955, 250, -994, 296
10, -10095, 5952, 12941, 271, -949, 324
20, -10044, 5893, 12852, 352, -879, 327
30, -9974, 5806, 12756, 383, -868, 321
40, -9905, 5682, 12690, 351, -845, 285
50, -9809, 5628, 12609, 324, -799, 269
60, -9698, 5515, 12488, 281, -719, 195
70, -9752, 5544, 12600, 307, -656, 136
80, -9750, 5562, 12542, 351, -576, 77
90, -9593, 5414, 12358, 335, -584, -80
100, -9496, 5341, 12287, 331, -557, -146
110, -9512, 5325, 12264, 345, -481, -199
120, -9532, 5391, 12277, 341, -430, -258
130, -9550, 5480, 12287, 393, -347, -340
140, -9523, 5496, 12286, 402, -293, -404
150, -9527, 5504, 12327, 407, -277, -450
160, -9459, 5474, 12197, 496, -159, -530
170, -9325, 5387, 12071, 532, -97, -567
180, -9142, 5279, 11957, 544, -17, -645
190, -9080, 5262, 11869, 549, 27, -669
200, -9055, 5259, 11870, 522, 70, -705
210, -8994, 5268, 11801, 526, 94, -734
220, -8543, 5054, 11339, 530, 40, -832
230, -8432, 4874, 11204, 464, -10, -944
240, -8105, 4659, 10595, 625, 32, -971
250, -5921, 3521, 7566, 965, -268, -1079
260, -4673, 2905, 5910, 824, -724, -1283
270, -3631, 2418, 4410, 388, -1552, -1604
280, -2515, 1893, 3096, -287, -2672, -2061
290, -405, 772, 1667, -1300, -4183, -3373
300, 223, 256, 1312, -1270, -4197, -4055
310, 602, -180, 929, -734, -4106, -4510
320, 622, -707, 602, 1234, -4521, -4525
330, 437, -733, 476, 2187, -5041, -4038
340, 382, -465, 759, 2649, -5144, -3364
350, 367, -74, 1064, 2594, -4194, -2799
360, -296, -51, 1013, 1911, -1176, -2291
370, -359, 12, 929, 1626, -179, -2013
380, -509, 108, 914, 1444, 267, -1876
390, -326, 158, 964, 1192, 146, -1679
400, -203, 154, 971, 1130, 89, -1700
410, -139, 174, 1017, 906, 13, -1862
420, -241, 156, 1070, 781, -39, -1995
430, -328, 137, 1078, 707, -119, -2111
440, -347, 141, 1120, 526, -259, -2247
450, -347, 167, 1104, 386, -219, -2248
460, -386, 180, 1167, 214, -195, -2230
470, -392, 176, 1216, 57, -211, -2229
480, -418, 192, 1290, -165, -218, -2330
490, -457, 214, 1377, -404, -133, -2435
500, -454, 237, 1376, -497, -115, -2508
510, -490, 243, 1413, -648, -100, -2562
520, -551, 231, 1458, -897, -165, -2722
530, -578, 252, 1436, -1071, -151, -2795
540, -633, 260, 1458, -1264, -140, -2865
550, -677, 263, 1551, -1456, -167, -2933
560, -724, 278, 1547, -1802, -351, -3081
570, -785, 284, 1576, -1962, -469, -3179
580, -776, 279, 1589, -2149, -556, -3265
590, -907, 319, 1652, -2497, -681, -3490
600, -956, 333, 1683, -2705, -748, -3641
610, -1021, 345, 1736, -2906, -870, -3781
620, -1055, 356, 1775, -3097, -1032, -3916
630, -1359, 438, 2063, -3523, -1494, -4239
640, -1792, 643, 2770, -3810, -1764, -4468
650, -348, 16950, 136, -4977, -2185, -5063
660, -32764, -32764, 32764, -20216, -32452, -20003
670, 22647, -2470, 11007, -20568, -5331, -2079
680, 9691, -3824, 12211, -6874, 6486, -2225
690, 2580, -1515, 3143, 11989, 21030, 552
700, 560, -345, 734, 13212, 23276, -128
710, -2880, 775, 404, 9895, 23675, -1462
720, -9616, 2558, 8106, -5619, 18561, -3916
730, -11934, 1994, 13716, -9360, 14873, -3815
740, -12338, 685, 17836, -7651, 10607, -1853
750, -11291, -3203, 18048, 577, 88, 339
760, -10529, -2637, 16092, 1639, -3343, 246
770, -8923, -268, 15869, 876, -5377, 149
780, -6135, 1027, 14728, 1036, -6359, 656
790, -4971, 790, 14986, 996, -6026, 269
800, -5644, 501, 16618, 292, -5420, -276
810, -5968, 405, 17691, 168, -4628, -592
820, -5524, 169, 18038, 547, -3365, -553
830, -5337, 66, 17623, 1286, -103, -265
840, -6288, 116, 17425, 1169, 1164, -228
850, -6723, 186, 16742, 1020, 1594, -283
860, -5844, 580, 15245, 1012, 1653, -297
870, -5887, 678, 15278, 1105, 1666, -238
880, -6318, 623, 15731, 1133, 1584, -223
890, -6842, 393, 15972, 1026, 1561, -241
900, -6665, 111, 15168, 881, 1580, -311
910, -6427, 291, 14731, 827, 1507, -316
920, -6329, 703, 15143, 420, 312, -436
930, -6294, 696, 15682, 185, -342, -469
940, -6352, 671, 15881, 101, -512, -486
950, -7077, 449, 15575, 62, -342, -445
960, -7208, 245, 15519, 87, -477, -395
970, -7096, 104, 15555, 168, -689, -335
980, -6823, 0, 15624, 284, -946, -302
990, -6432, 21, 15541, 548, -1119, -238
