timestamp, ax, ay, az, gx, gy, gz
0, -13202, -5168, -6880, 269, -136, -227
10, -13472, -5216, -7036, 477, -116, -231
20, -13455, -5196, -6952, 521, -148, -215
30, -13425, -5216, -6928, 546, 12, -216
40, -13046, -5057, -6739, 630, -124, -277
50, -12879, -4939, -6600, 668, -186, -310
60, -12780, -4855, -6543, 699, -248, -356
70, -12292, -4540, -6176, 883, -586, -483
80, -11821, -4290, -5858, 1072, -732, -547
90, -11029, -3883, -5322, 1230, -745, -518
100, -9990, -2562, -3958, 1272, -654, -386
110, -7683, -2382, -3446, 1355, -520, -34
120, -6338, -1897, -2922, 1592, -420, -197
130, -5171, -1435, -2376, 1989, 146, -540
140, -3359, -710, -1372, 3035, 1309, -1377
150, -2190, -391, -1099, 3358, 1391, -1286
160, -1054, -231, -742, 3269, 1482, -1008
170, -90, -86, -133, 2898, 1696, -738
180, 390, 89, -113, 1843, 2507, -525
190, 778, 223, 383, 1116, 2913, -388
200, 427, 453, 374, -323, 2555, -385
210, 478, 459, 451, -1167, 2187, -348
220, 396, 331, 527, -1978, 1599, -452
230, 419, -141, 1007, -3039, 635, -695
240, 476, -315, 1247, -2892, 523, -796
250, 408, -398, 1407, -2309, 557, -946
260, 232, -345, 1447, -326, 692, -1390
270, -20, -155, 1194, 757, 466, -1746
280, -241, 10, 921, 1584, -59, -2039
290, -421, 105, 766, 2138, -776, -2171
300, -498, 45, 610, 3017, -2061, -1990
310, -428, -49, 509, 3500, -2569, -1857
320, -411, -120, 358, 3908, -3066, -1831
330, -444, -216, 167, 4311, -4162, -1866
340, -406, -214, 94, 4371, -4660, -1834
350, -374, -211, 13, 4410, -5096, -1788
360, -380, -482, -769, 4381, -5466, -1752
370, -1534, -510, -1256, 3533, -5017, -1224
380, -1708, -699, -1567, 2418, -3593, -488
390, -1200, -728, -1048, 1022, -1582, 207
400, -511, -143, 305, -318, 980, 346
410, -237, -57, 436, -152, 1520, 269
420, 11, -74, 389, 142, 2135, 190
430, -115, -259, -160, 527, 3314, -357
440, -486, -340, -483, 488, 3758, -606
450, -752, -411, -716, 286, 4156, -617
460, -875, -495, -1065, -315, 4891, -262
470, -1069, -1331, -1571, -631, 5316, -92
480, -32764, -32764, -32748, -2991, 8542, 2220
490, -32764, -20803, -32748, -32113, 32765, 32379
500, -21534, 28137, -32748, -14622, 32766, 17678
510, 26521, 15512, 9162, 58, 32765, 15251
520, 14213, 7961, -6508, 11472, 16932, -3149
530, 4392, 651, -5562, 11522, 18070, -10197
540, 4190, -1023, -5699, 11464, 18754, -9200
550, 1734, -1444, -5662, 10985, 13393, -8819
560, 684, -383, -4454, 7185, -1820, -7365
570, 1056, 148, -2585, 5435, -9363, -8144
580, 275, 40, -911, 5099, -14933, -10425
590, -97, -1130, 819, 9158, -19266, -15296
600, -698, -1712, 241, 12228, -18318, -16846
610, -399, -2284, -836, 14477, -16049, -17154
620, -862, -3439, -3931, 15340, -13112, -16919
630, -6072, -7075, -13244, 8936, -2443, -14118
640, -6871, -9508, -16449, 2215, 5759, -9722
650, -7383, -11353, -19441, -4137, 13457, -5191
660, -6624, -11583, -22345, -8478, 17213, -1515
670, -975, -8073, -27250, -9988, 7618, 532
680, 336, -5554, -26473, -8518, 2872, -716
690, -1166, -1433, -20561, -3298, 2358, -1400
700, -1482, -1185, -16095, -740, 1145, -779
710, -1935, -2265, -13224, 2706, -1732, -713
720, -2812, -3340, -13014, 2603, -1111, -768
730, -2520, -4296, -13630, 2153, -626, -268
740, -1287, -4652, -14338, 1434, -1105, 188
750, -1417, -4368, -14599, 776, -1865, 65
760, -1925, -4141, -15082, 284, -2089, -16
770, -2465, -3818, -15689, -171, -1989, -46
780, -2601, -3728, -15577, -224, -1676, -77
790, -2817, -3621, -15404, -98, -1340, -186
800, -2727, -3730, -14829, -55, -463, -297
810, -2489, -3878, -14636, -66, -65, -369
820, -2180, -3962, -14678, 5, 265, -466
830, -1605, -4049, -14965, 313, 827, -643
840, -1431, -4022, -15094, 477, 846, -685
850, -1441, -3981, -15331, 544, 779, -638
860, -1588, -3604, -15408, 477, 503, -510
870, -2064, -3428, -15250, 49, -512, -239
880, -2170, -3538, -15125, -107, -731, -224
890, -2190, -3832, -15068, -122, -764, -258
900, -2042, -4196, -14996, 167, -727, -316
910, -1960, -4288, -14986, 309, -516, -369
920, -1998, -4233, -15070, 423, -279, -438
930, -2037, -3649, -15381, -192, 221, -381
940, -1958, -3725, -15349, -347, 252, -391
950, -1766, -3755, -15081, -260, 147, -427
960, -1695, -3758, -15009, -125, 102, -460
970, -1630, -3741, -14960, -7, 99, -493
980, -1607, -3714, -15107, 96, 192, -528
990, -1705, -3743, -15055, 218, 122, -453
