timestamp, ax, ay, az, gx, gy, gz
0, -11669, -9055, 7983, 639, -167, -588
10, -11558, -8983, 7907, 640, -114, -604
20, -11437, -8882, 7825, 576, -36, -693
30, -11394, -8856, 7860, 543, -4, -714
40, -11520, -8953, 7960, 523, 38, -761
50, -11640, -9067, 8049, 541, 12, -791
60, -11508, -8947, 7987, 524, -42, -815
70, -11442, -8872, 7914, 505, -117, -882
80, -11292, -8792, 7838, 479, -131, -901
90, -11402, -8797, 7852, 454, -75, -941
100, -11329, -8762, 7831, 416, -78, -920
110, -11233, -8682, 7735, 395, -37, -875
120, -11030, -8493, 7688, 404, 47, -868
130, -10913, -8378, 7613, 453, 67, -875
140, -10639, -8082, 7427, 484, 100, -839
150, -10118, -7491, 7088, 579, 4, -766
160, -8777, -6671, 6637, 1203, -567, -449
170, -8432, -6429, 6373, 1641, -617, -362
180, -8053, -5984, 5962, 2058, -427, -213
190, -7277, -5151, 5342, 2412, -274, -19
200, -4397, -2704, 3336, 2898, -843, 570
210, -2931, -1456, 2394, 3134, -1500, 815
220, -1725, -271, 1581, 3452, -2341, 1114
230, -155, 1226, 440, 4365, -4965, 2460
240, 1002, 1420, -130, 4990, -6731, 3300
250, 1586, 1159, -199, 5606, -8045, 3605
260, 2879, -244, -747, 6482, -7639, 2496
270, 2759, -441, -471, 5849, -5259, 1105
280, 672, -72, 966, 4762, -957, -687
290, -203, -111, 1028, 4893, -126, -713
300, -980, -186, 927, 4899, 35, -643
310, -1626, -249, 847, 4704, -169, -378
320, -685, -202, 1131, 4371, -911, 930
330, -86, -137, 1022, 4444, -1307, 1144
340, 107, -122, 982, 4487, -1465, 1002
350, -238, -175, 1150, 4574, -1374, 621
360, -450, -185, 1167, 4676, -1309, 565
370, -508, -156, 1192, 4760, -1301, 577
380, -388, -142, 1294, 4833, -1321, 561
390, -351, -150, 1343, 4849, -1280, 529
400, -321, -147, 1378, 4904, -1210, 501
410, -355, -157, 1412, 4979, -1110, 491
420, -430, -180, 1453, 5091, -1106, 586
430, -423, -140, 1502, 5171, -1200, 684
440, -422, -145, 1549, 5270, -1305, 763
450, -416, -105, 1599, 5428, -1473, 935
460, -450, -98, 1666, 5488, -1546, 1006
470, -465, -78, 1713, 5541, -1618, 1047
480, -476, -51, 1798, 5638, -1824, 1113
490, -503, -38, 1870, 5684, -1999, 1140
500, -546, -32, 1918, 5740, -2172, 1166
510, -533, -41, 2013, 5816, -2367, 1221
520, -593, 3, 2146, 6041, -2789, 1310
530, -32764, -32764, 32764, 17361, -13040, 11121
540, -32764, 32748, 32764, 32601, -31976, 31816
550, 32748, 32308, -32748, 1110, -32766, 11768
560, 11698, 3871, 10405, -14354, -28985, 1924
570, 5904, 111, 6736, 5537, -17770, 6593
580, 2969, 1368, -682, 19906, -7789, 7749
590, 1299, 1558, -1985, 12746, -4797, 7304
600, 1116, 2675, -2116, 4429, -4617, 6642
610, 438, 4158, -1034, -3651, -5380, 4832
620, -3582, 2916, 4955, -16603, -5789, 837
630, -6710, 906, 13599, -18108, -4607, 791
640, -9653, -1426, 20706, -12623, -4239, 3606
650, 2428, -1384, 18377, 4354, -6389, 11287
660, 7159, -381, 18895, 6060, -5379, 9328
670, 7754, 1298, 19793, 5384, -4674, 4424
680, 4520, 3246, 20438, 3981, -1358, -455
690, -1074, 5581, 17045, 2516, 8095, -3117
700, -3277, 6151, 15259, 1232, 8396, -3141
710, -5120, 5861, 15313, -658, 7456, -3265
720, -6844, 3633, 15990, -2920, 4545, -2672
730, -5957, 2481, 16942, -3178, 2191, -1757
740, -5238, 1872, 17595, -2675, 45, -1077
750, -4939, 2061, 17234, -893, -1996, -260
760, -2972, 2250, 17622, -275, -2779, 134
770, -1209, 2436, 17751, 336, -2749, 177
780, -2070, 2572, 15523, 1128, 794, -429
790, -3472, 2523, 15679, 1059, 1687, -682
800, -4110, 2862, 15989, 1173, 1589, -646
810, -4183, 3580, 16229, 1103, 225, -360
820, -3910, 3724, 16463, 636, -376, -316
830, -3711, 3375, 16448, 66, -768, -322
840, -3499, 2787, 16135, -229, -1012, -317
850, -2979, 2498, 16377, 2, -1022, -263
860, -2919, 2655, 16627, 301, -715, -271
870, -3122, 2854, 16747, 514, -354, -326
880, -3660, 3056, 16243, 575, -118, -385
890, -3565, 3058, 16063, 481, -300, -364
900, -3458, 3034, 16118, 342, -452, -360
910, -3482, 2824, 16446, 187, -580, -328
920, -3427, 2804, 16559, 235, -624, -316
930, -3315, 2834, 16517, 349, -619, -305
940, -3280, 2839, 16434, 414, -515, -303
950, -3482, 2940, 16181, 427, -311, -351
960, -3488, 2954, 16278, 374, -356, -351
970, -3431, 2958, 16409, 325, -445, -334
980, -3439, 2890, 16325, 320, -569, -302
990, -3443, 2825, 16248, 315, -532, -305
