timestamp, ax, ay, az, gx, gy, gz
0, -6059, -9729, 12192, 1422, -469, -413
10, -5926, -9678, 12072, 1603, -523, -353
20, -5890, -9705, 12101, 1629, -557, -401
30, -5913, -9661, 11953, 1759, -632, -511
40, -5859, -9492, 11608, 1954, -682, -590
50, -5823, -9416, 11445, 1912, -682, -577
60, -5783, -9345, 11316, 1866, -675, -575
70, -5649, -9303, 11065, 1702, -506, -475
80, -5531, -9250, 10963, 1563, -380, -434
90, -5498, -9119, 10724, 1431, -196, -384
100, -5152, -8949, 10537, 1177, 213, -208
110, -4764, -8545, 10114, 1142, 387, -239
120, -4416, -7958, 9557, 1296, 456, -509
130, -3660, -6273, 7792, 1860, 373, -912
140, -3294, -5744, 7191, 2394, 307, -898
150, -2960, -5023, 6569, 3216, 181, -857
160, -2018, -3312, 4513, 6099, -334, -736
170, -1454, -2376, 3346, 7540, -759, -774
180, -873, -1390, 2082, 8694, -1331, -902
190, 144, 244, -321, 9545, -2528, -1508
200, 389, 876, -806, 8681, -2773, -1907
210, 633, 1329, -1089, 7370, -2383, -2124
220, 980, 1495, -1185, 5939, -1594, -2168
230, 703, 513, 45, 2943, 76, -2333
240, -160, -2, 845, 2056, 874, -2174
250, -830, -86, 1228, 1844, 1362, -1663
260, -868, -212, 1488, 1947, 699, -559
270, -394, -188, 1139, 2122, 529, -211
280, 60, -111, 818, 2318, 705, -136
290, -362, -79, 1119, 2531, 1268, -609
300, -700, -114, 1374, 2684, 1277, -532
310, -668, -102, 1234, 2825, 1130, -186
320, -448, -53, 1088, 2886, 1115, 123
330, -476, -167, 1267, 3035, 1501, 301
340, -602, -143, 1316, 3263, 1529, 351
350, -678, -104, 1278, 3476, 1503, 521
360, -696, -152, 1332, 3559, 1581, 1021
370, -711, -207, 1376, 3752, 1805, 1200
380, -991, -208, 1416, 4392, 1979, 2077
390, -957, -234, 1455, 4523, 1969, 2418
400, -1061, -267, 1428, 4902, 1875, 2924
410, -1118, -287, 1472, 5072, 1870, 3189
420, -1231, -314, 1520, 5228, 1800, 3516
430, -1291, -355, 1535, 5575, 1611, 4237
440, -1336, -349, 1564, 5728, 1545, 4580
450, -1354, -383, 1584, 5926, 1420, 4915
460, -1411, -401, 1637, 6125, 1305, 5288
470, -1474, -431, 1723, 6439, 1111, 6080
480, -1561, -447, 1791, 6621, 1005, 6420
490, -1738, -524, 1926, 6780, 907, 6813
500, -15002, -8706, 25482, 7842, 57, 7835
510, -32764, -32764, 32764, 22267, -16711, 17260
520, -32764, -32736, 32764, 32755, -20146, 32176
530, 20535, 32267, -12098, 27888, 2189, 19061
540, 3626, 5818, 2144, 7646, 26087, -9979
550, -2703, -663, -2106, 11660, 32766, 1566
560, -6247, -2772, -3930, -1380, 32766, 381
570, -7100, -2287, 2321, -10695, 32766, 999
580, -5193, -967, 4683, -8985, 32762, 3574
590, -2493, -345, 6114, -5301, 32463, 5584
600, -151, 32, 4997, 1563, 30516, 4405
610, 458, 2071, 3490, -79, 28330, 2028
620, -5964, 2027, 6185, -9209, 19087, -7179
630, -9135, 721, 6774, -7889, 16148, -7720
640, -12728, -460, 5776, -3460, 16007, -4072
650, -13683, -862, 3375, 1756, 17005, 2410
660, -14523, 266, -1124, 6609, 19063, 11384
670, -17713, 1170, -467, 5512, 19297, 12008
680, -21336, 2450, 1271, 4225, 17288, 11699
690, -26011, 6067, 4903, 2489, 6634, 10039
700, -24081, 8443, 6184, 1815, 841, 7773
710, -20586, 10202, 7205, 1001, -2372, 4061
720, -13120, 7265, 7715, -471, -1479, -2560
730, -13280, 4112, 6074, -673, 709, -4655
740, -14122, 2218, 4548, -605, 1544, -5448
750, -14517, 1350, 3440, -519, 800, -5158
760, -15685, 555, 3283, -581, -2456, -3266
770, -15279, 966, 4486, -397, -4235, -1814
780, -14997, 1568, 5583, -27, -5199, -558
790, -15252, 2414, 7022, 474, -4910, 969
800, -15654, 2859, 7597, 531, -4034, 1266
810, -15887, 3337, 7907, 550, -2885, 1321
820, -15735, 3699, 7673, 564, -1654, 1125
830, -14550, 3793, 6458, 447, 166, 38
840, -14433, 3366, 5892, 363, 615, -512
850, -14809, 3016, 5635, 255, 747, -879
860, -15360, 2671, 5728, 203, 258, -921
870, -15509, 2508, 5816, 227, -39, -739
880, -15673, 2446, 5986, 268, -536, -332
890, -15331, 2758, 5981, 376, -702, -158
900, -15048, 3030, 5999, 396, -756, -36
910, -14983, 3131, 6124, 386, -752, -42
920, -15125, 3095, 6311, 328, -511, -281
930, -15280, 2813, 6274, 278, -364, -463
940, -15379, 2590, 6188, 249, -246, -592
950, -15393, 2398, 5997, 257, -199, -555
960, -15357, 2492, 5946, 329, -304, -300
970, -15210, 2719, 5879, 370, -403, -197
980, -15194, 2917, 5834, 382, -456, -148
990, -15135, 3144, 5919, 341, -567, -242
