timestamp, ax, ay, az, gx, gy, gz
0, 1922, 4396, 16407, 284, -300, -750
10, 1922, 4418, 16496, 305, -88, -479
20, 1940, 4340, 16269, 465, 212, 57
30, 1973, 4304, 16055, 525, 350, 306
40, 2000, 4257, 15890, 555, 494, 537
50, 2038, 4208, 15823, 540, 574, 741
60, 2161, 4211, 15694, 529, 564, 1026
70, 2257, 4199, 15655, 534, 556, 1091
80, 2287, 4144, 15467, 555, 535, 1102
90, 2320, 4043, 15005, 612, 244, 999
100, 2326, 3948, 14593, 631, 121, 908
110, 2293, 3845, 14052, 580, 56, 812
120, 1998, 3327, 12018, 268, -390, 647
130, 1806, 3026, 10908, 9, -893, 611
140, 1710, 2744, 9957, -322, -1380, 616
150, 1357, 2114, 7165, -1194, -1847, 501
160, 995, 1636, 5045, -1818, -1966, 396
170, 708, 1175, 3423, -2685, -2315, 310
180, 504, 816, 2401, -3655, -2888, 251
190, 462, 370, 1347, -5308, -3785, 1
200, 566, 272, 1228, -5870, -3976, -305
210, 677, 217, 1282, -6149, -4178, -693
220, 451, 62, 732, -6119, -4520, -1138
230, 232, -50, 554, -6010, -5514, -1709
240, 110, -125, 601, -6051, -5801, -1819
250, 37, -221, 460, -5960, -5984, -1930
260, 201, -195, 348, -5672, -6225, -2133
270, 323, -198, 364, -5606, -6349, -2352
280, 432, -189, 614, -5581, -6434, -2647
290, 517, -140, 1419, -5127, -5975, -3170
300, 493, -100, 1663, -4725, -5364, -3302
310, 466, -92, 1737, -4278, -4457, -3405
320, 274, -66, 1428, -3918, -3245, -3478
330, 0, -59, 1303, -3648, -1051, -3373
340, -126, -78, 1247, -3828, -332, -3189
350, -300, -146, 1182, -4384, 501, -2444
360, -346, -196, 1268, -4692, 645, -1935
370, -416, -234, 1431, -4910, 598, -1392
380, -514, -349, 1778, -4988, 463, -152
390, -491, -410, 1983, -4746, 440, 509
400, -489, -439, 2076, -4317, 326, 1086
410, -477, -472, 2138, -3792, 158, 1647
420, -309, -461, 2147, -2747, -301, 2668
430, -193, -453, 2196, -2238, -616, 3049
440, -92, -454, 2309, -1745, -943, 3359
450, -11, -436, 2297, -796, -1376, 3864
460, 13, -412, 2249, -460, -1304, 4158
470, -14, -406, 2295, -236, -1019, 4503
480, -18, -418, 2369, -20, -497, 4900
490, 36, -441, 2635, 536, 974, 5711
500, 97, -418, 2793, 969, 1732, 6103
510, 130, -413, 3210, 1442, 2549, 6444
520, 32748, 677, 32764, 10986, 13367, 6140
530, 32728, 32748, 32764, 26096, 31796, 2309
540, -32764, 28060, 32764, -19439, 32766, -1308
550, -4488, -5803, -32748, -21219, -18470, 1724
560, -4701, -6342, -8263, -32486, -32571, 1674
570, -3402, -4423, 5687, -32767, -32765, 3755
580, -2007, -1070, 5786, -32766, -32008, 5502
590, 1098, -624, 3663, -24770, -23513, 5090
600, 2225, 288, 3223, -20082, -21058, 3785
610, 1859, 143, 4790, -14733, -16357, 670
620, 1715, -472, 5002, -11780, -13348, -318
630, 1711, -600, 5663, -8513, -10335, -1191
640, 2481, -1672, 8515, 457, -4489, -3501
650, 3443, -4105, 11434, 6729, -2713, -5058
660, 4580, -8142, 14774, 14803, -1121, -7017
670, 7494, -16934, 17479, 31964, 6030, -9954
680, 9481, -18411, 19539, 32766, 9834, -10244
690, 11801, -17506, 23545, 32766, 13084, -10300
700, 7326, 1165, 19368, 32766, 20575, -7038
710, 5386, 10572, 21631, 31059, 21008, -3413
720, -4075, 15422, 19182, 2152, 16219, -1832
730, -5878, 10255, 15181, -5143, 8390, -1431
740, -4397, 3692, 10570, -7115, 1621, -366
750, 991, -2009, 12032, -8518, -5975, 988
760, 3417, -3037, 16541, -8356, -5861, 779
770, 3844, -4296, 20461, -5836, -4947, -164
780, 3618, -1312, 18714, -1459, -3171, -753
790, 2561, 1568, 16637, 2802, -24, -242
800, 1467, 2169, 15592, 1725, 271, -342
810, 740, 646, 16467, 356, -337, -416
820, 1313, 459, 16628, 645, 361, -300
830, 1545, 1, 17240, 229, -93, -283
840, 1957, 82, 16881, 222, -684, -342
850, 1840, 273, 16695, 376, -717, -364
860, 1986, 351, 16612, 467, -717, -342
870, 2308, 107, 16924, 279, -581, -351
880, 2361, -15, 16865, 313, -406, -355
890, 2217, -130, 16781, 385, -288, -347
900, 2021, -178, 16791, 414, -178, -368
910, 1676, 31, 16843, 529, -101, -387
920, 1535, 217, 16837, 526, -102, -366
930, 1641, 446, 16836, 587, -146, -372
940, 2156, 522, 16766, 609, -448, -415
950, 2286, 294, 16822, 455, -458, -432
960, 2169, 23, 16874, 328, -308, -410
970, 1588, -412, 16793, 249, 189, -393
980, 1128, -256, 16826, 258, 418, -396
990, 1014, 169, 16927, 353, 341, -390
