timestamp, ax, ay, az, gx, gy, gz
0, -9261, 11440, 8224, 1589, -331, -335
10, -9214, 11463, 8236, 1669, -289, -315
20, -9101, 11277, 8230, 1924, -314, -267
30, -9101, 11328, 8024, 2003, -464, -381
40, -9033, 11233, 7895, 1868, -619, -450
50, -8816, 11049, 7640, 1750, -794, -483
60, -8663, 10838, 7603, 1509, -993, -520
70, -8387, 10455, 7270, 990, -1258, -564
80, -8221, 10312, 7077, 763, -1336, -552
90, -8103, 10095, 6991, 522, -1390, -521
100, -7974, 10020, 7000, 373, -1462, -485
110, -7436, 9465, 6379, 180, -1576, -546
120, -6752, 8754, 5730, 37, -1871, -584
130, -6043, 7946, 5373, -239, -2331, -702
140, -4470, 5817, 3664, -885, -3354, -1098
150, -3626, 4946, 2892, -1566, -4260, -1385
160, -2769, 4133, 2480, -2332, -5193, -1815
170, -1554, 2444, 1443, -3562, -7408, -3059
180, -937, 1532, 815, -4210, -8576, -3646
190, -334, 532, -13, -5011, -9846, -4142
200, 579, -360, -594, -5957, -11225, -4591
210, 1784, -1410, 578, -6744, -13702, -6190
220, 1337, -1384, 1309, -5617, -14278, -6880
230, 653, -754, 1472, -4016, -13145, -6858
240, -251, 47, 1127, -2518, -6946, -4976
250, -311, 123, 892, -2631, -4904, -3972
260, -553, 49, 944, -3132, -3836, -3377
270, -907, 1, 1254, -3951, -3240, -2739
280, -449, 15, 1117, -4033, -2939, -2317
290, -65, 149, 1014, -3988, -2681, -2097
300, -118, 399, 892, -3977, -2762, -2314
310, -79, 370, 852, -4114, -2991, -2441
320, -77, 273, 951, -4201, -3224, -2609
330, -393, 192, 1189, -4307, -3488, -2835
340, -375, 178, 1163, -4416, -3456, -2777
350, -274, 186, 1175, -4570, -3326, -2714
360, -268, 277, 1202, -4880, -3035, -2704
370, -281, 288, 1228, -4976, -3155, -2792
380, -298, 250, 1277, -5070, -3315, -2901
390, -359, 203, 1294, -5189, -3357, -2972
400, -390, 248, 1381, -5534, -3266, -2960
410, -379, 240, 1424, -5730, -3204, -2942
420, -355, 259, 1432, -5880, -3162, -2972
430, -393, 295, 1515, -6282, -3070, -3076
440, -345, 311, 1553, -6480, -2987, -3118
450, -312, 336, 1582, -6720, -2854, -3185
460, -366, 336, 1645, -6968, -2632, -3276
470, -310, 397, 1809, -7406, -2143, -3462
480, -334, 403, 1845, -7632, -1859, -3596
490, -384, 430, 1896, -7858, -1542, -3786
500, -571, 619, 2060, -8287, -1074, -4212
510, -2249, 9937, -7545, -10162, -2065, -5287
520, -31320, 7715, 32764, -32766, -32456, -15471
530, -32764, 14907, 32764, -32766, -32766, -11406
540, -32764, 32748, 32764, -24167, -29640, -549
550, -32764, 7883, 32764, 4446, -3364, 5038
560, 26675, 7884, -28460, 16974, 8164, 10898
570, 1242, 554, 2270, -4398, 20325, -7508
580, -5702, -2912, 5737, -1354, 9640, -11209
590, -4673, -2723, 3184, 8609, 2883, -605
600, -2830, -2121, 851, 10036, -978, 3018
610, -1699, -664, -284, 7789, -4718, 4296
620, -997, 3742, 4556, 2648, -7156, 1367
630, -1663, 4835, 7852, -6159, -6261, -579
640, -2138, 4276, 10394, -6060, -2522, -1414
650, -2714, 2672, 12812, -4194, 672, -870
660, -3669, 176, 18393, -1474, 96, 565
670, -4128, -657, 19014, -280, -496, 460
680, -4654, -140, 17097, 1051, -1738, 166
690, -5343, 1970, 17152, 1672, -2861, 765
700, -5162, 3043, 17953, 1769, -2806, 1399
710, -4649, 3965, 18364, 1964, -2712, 1764
720, -4055, 4619, 18117, 2252, -2480, 1657
730, -3705, 4521, 17193, 1433, -1529, 282
740, -3705, 4013, 17122, 334, -1340, -206
750, -3038, 2411, 16861, -783, -376, -269
760, -2991, 1673, 16450, -182, 292, -252
770, -3430, 1583, 16289, 481, 699, -311
780, -5010, 2481, 17325, 398, 417, -601
790, -5516, 3473, 17500, 153, -835, -503
800, -4142, 3023, 15830, 326, -1288, -180
810, -3272, 2528, 15141, -16, -1482, -171
820, -2990, 1979, 15830, -352, -656, -371
830, -3548, 2078, 16321, -82, -179, -495
840, -3912, 2426, 16095, 291, 71, -499
850, -4149, 2594, 15792, 362, 119, -462
860, -4333, 2361, 16205, 203, 181, -419
870, -4432, 2373, 16778, 130, 110, -481
880, -4474, 2449, 17042, 186, -25, -476
890, -3961, 2568, 16165, 378, -436, -298
900, -3754, 2623, 15893, 414, -591, -269
910, -3800, 2659, 15888, 436, -648, -257
920, -4261, 2883, 16056, 580, -558, -218
930, -4320, 2943, 16055, 641, -479, -198
940, -4293, 2864, 16163, 589, -455, -243
950, -4066, 2608, 16241, 476, -493, -305
960, -3505, 2196, 16491, 75, -658, -367
970, -3584, 2310, 16394, -7, -618, -409
980, -3808, 2535, 16207, -69, -529, -442
990, -3992, 3026, 16113, 167, -458, -385
