timestamp, ax, ay, az, gx, gy, gz
0, -1086, -10701, 11937, 811, 16, -441
10, -1063, -10706, 11923, 888, 78, -458
20, -1097, -10676, 11778, 1032, 130, -474
30, -1040, -10583, 11587, 1129, 280, -376
40, -998, -10424, 11340, 1216, 466, -320
50, -975, -10133, 11057, 1422, 718, -281
60, -851, -9690, 10561, 1689, 1034, -224
70, -531, -8651, 9511, 2347, 1777, -422
80, -329, -8204, 8850, 2704, 2184, -692
90, -358, -7551, 8567, 3056, 2551, -1127
100, -227, -6197, 7123, 3860, 2918, -1500
110, -81, -5720, 6565, 5918, 3821, -2372
120, -29, -5254, 5984, 7018, 4330, -2726
130, -1, -4674, 5456, 8085, 4988, -2969
140, -20, -3130, 3996, 10526, 6499, -3079
150, 29, -2167, 2727, 11955, 7126, -2901
160, 362, 1321, -1067, 11760, 5682, -2784
170, 146, 1560, -989, 10661, 4973, -3387
180, -188, 1342, -373, 9193, 4170, -4048
190, -278, 510, 866, 6039, 2613, -5089
200, 99, -85, 1150, 5133, 2537, -5387
210, 347, -480, 1485, 4877, 3117, -5645
220, 67, -530, 1277, 5214, 3897, -5871
230, -170, -47, 1150, 6212, 4421, -5615
240, -9, -16, 1243, 6209, 4226, -5469
250, 94, -172, 1383, 6170, 4176, -5420
260, -36, -104, 1317, 6332, 4792, -5592
270, -59, -21, 1327, 6316, 5058, -5698
280, 7, -59, 1423, 6191, 5178, -5775
290, 51, -236, 1567, 6260, 5549, -5795
300, -19, -146, 1511, 6379, 5836, -5754
310, 6, -79, 1520, 6420, 6089, -5748
320, 68, -89, 1598, 6357, 6284, -5809
330, 60, -211, 1676, 6453, 6704, -6058
340, 58, -188, 1722, 6542, 6975, -6091
350, 3, -143, 1742, 6660, 7170, -6141
360, -14, -215, 1840, 6840, 7517, -6283
370, -4, -210, 1886, 6967, 7715, -6366
380, -38, -219, 1874, 7075, 7919, -6480
390, -83, -209, 1874, 7159, 8136, -6539
400, -99, -215, 1966, 7239, 8589, -6601
410, -131, -237, 1990, 7329, 8792, -6647
420, -122, -211, 2072, 7438, 8939, -6704
430, -187, -276, 2127, 7729, 9108, -6833
440, -191, -292, 2139, 7826, 9279, -6881
450, -199, -289, 2243, 7973, 9392, -6956
460, -350, -470, 2861, 8242, 9671, -7103
470, -1172, -976, 6392, 8541, 9961, -7129
480, -32764, -32764, 32764, 15697, 12950, -1603
490, -32764, -25933, 32764, 31871, 21924, 27419
500, 4037, 23803, -23584, 17709, -31577, -799
510, 16695, 14930, -21448, 17648, -32265, -4845
520, 14476, 4857, -17868, 16736, -11879, -997
530, 606, -3333, -4019, -3555, 26749, -1895
540, -1339, -2021, -819, -8551, 28836, -2184
550, -3026, -1356, 713, -11688, 27814, -1127
560, -2764, 678, 236, -16966, 16714, 3248
570, -1518, 1882, 1055, -21544, 8085, 3059
580, -1056, 2482, 3164, -26211, -14, 654
590, -1302, 2268, 6615, -28897, -5030, -2052
600, -6892, -2494, 18372, -23483, -1574, -4900
610, -11962, -6131, 23336, -13909, 3560, -3836
620, -13215, -8634, 21402, -1342, 6582, -166
630, -12388, -9454, 16349, 14717, -484, 4867
640, -13868, -8309, 17535, 17394, -6144, 4968
650, -13644, -4789, 19985, 17635, -11030, 5043
660, -7187, 4275, 21343, 11609, -11194, 4019
670, -4479, 6130, 19005, 8250, -8678, 2544
680, -2899, 5995, 15425, 4945, -5739, 970
690, -3501, 1987, 13364, -1650, 1538, -1520
700, -5510, 20, 16051, -3228, 4377, -1992
710, -7763, -1492, 18652, -2860, 5364, -1565
720, -8292, -817, 16932, -1131, 4663, 129
730, -8101, 13, 15762, -1057, 4091, -18
740, -7478, 27, 14523, -718, 3764, -261
750, -7070, -126, 13556, -422, 3346, -495
760, -7481, -510, 13492, -100, 1582, -532
770, -8042, -516, 14257, 261, 459, -382
780, -7997, -262, 15149, 571, -516, -238
790, -7646, -152, 15255, 637, -1478, -161
800, -7709, -229, 15350, 605, -1636, -151
810, -7809, -236, 15369, 627, -1863, -221
820, -6930, -310, 15612, 555, -2243, -414
830, -6769, -322, 15458, 400, -1933, -486
840, -6793, -142, 15372, 361, -1485, -490
850, -6893, 116, 15398, 373, -1082, -386
860, -7195, 350, 15403, 440, -371, -219
870, -7123, 88, 15385, 458, -187, -230
880, -7057, -175, 15359, 411, -50, -251
890, -7645, -525, 15147, 155, 362, -344
900, -7784, -457, 15087, 100, 280, -375
910, -7378, -107, 15077, 262, -311, -407
920, -7124, -222, 15376, 357, -682, -380
930, -6756, -228, 15521, 493, -1150, -343
940, -6470, -2, 15619, 611, -1503, -285
950, -6555, 271, 15634, 697, -1602, -234
960, -7312, 186, 15291, 670, -1023, -273
970, -7627, 66, 15008, 494, -517, -345
980, -7662, -48, 14913, 334, -133, -377
990, -7215, -544, 15539, 103, 30, -465
