timestamp, ax, ay, az, gx, gy, gz
0, -2651, -12538, 10162, -3414, 297, -447
10, -2694, -12640, 10396, -3475, 398, -617
20, -2725, -12418, 10251, -3266, 601, -855
30, -2726, -12266, 10260, -3107, 688, -955
40, -2715, -12109, 10131, -2938, 772, -1062
50, -2742, -12066, 10177, -2603, 940, -1316
60, -2769, -12233, 10266, -2428, 1043, -1414
70, -2845, -12528, 10430, -2307, 1130, -1482
80, -2967, -12882, 10677, -2033, 1304, -1551
90, -3015, -12832, 10633, -1888, 1392, -1483
100, -2966, -13119, 10946, -1818, 1372, -1403
110, -3082, -13208, 11162, -1317, 1373, -1489
120, -3180, -13047, 11034, -817, 1408, -1483
130, -3230, -13177, 11102, -488, 1450, -1437
140, -3402, -13057, 11031, 62, 1515, -1436
150, -3391, -12614, 10782, 526, 1688, -1294
160, -3212, -12221, 10573, 1044, 1746, -1193
170, -3112, -11913, 10365, 1494, 1777, -1243
180, -3147, -11422, 9785, 2486, 2087, -1420
190, -2991, -11087, 9508, 2995, 2245, -1348
200, -2720, -10736, 9227, 3482, 2398, -1289
210, -2691, -9988, 8282, 4909, 3007, -1362
220, -2709, -10024, 7869, 5630, 3567, -1244
230, -2639, -10646, 8300, 6010, 4035, -1129
240, -2307, -9636, 7279, 6903, 4856, -1219
250, -2232, -8498, 6732, 7453, 5408, -1086
260, -1848, -7061, 5903, 8291, 5474, -846
270, -1428, -5636, 5032, 9329, 5415, -611
280, -493, -2779, 2971, 11823, 4896, -583
290, -41, -1387, 1827, 13059, 4033, -858
300, 396, -153, 614, 13983, 2943, -1304
310, 472, 1240, -825, 13261, 1272, -2658
320, 346, 1341, -756, 11665, 1561, -3094
330, 492, 955, -49, 8670, 3382, -3216
340, 156, 266, 518, 7503, 3908, -3453
350, -73, -250, 1073, 6707, 4190, -3624
360, -283, -366, 1156, 6694, 4291, -3625
370, -427, -248, 1054, 6916, 4414, -3171
380, -219, -180, 983, 6944, 4569, -2808
390, -248, -154, 1053, 7012, 4635, -2629
400, -329, -189, 1152, 7096, 4650, -2434
410, -271, -193, 1123, 7112, 4738, -2304
420, -298, -203, 1159, 7161, 4846, -2162
430, -389, -176, 1179, 7195, 4946, -2008
440, -373, -241, 1273, 7234, 5033, -1630
450, -362, -234, 1255, 7323, 5063, -1489
460, -412, -222, 1289, 7385, 5154, -1323
470, -405, -246, 1356, 7529, 5285, -995
480, -410, -239, 1379, 7635, 5370, -847
490, -455, -258, 1405, 7714, 5474, -698
500, -519, -287, 1469, 7776, 5590, -543
510, -545, -285, 1516, 7965, 5847, -184
520, -577, -276, 1543, 8061, 6022, -5
530, -625, -291, 1549, 8160, 6192, 166
540, -683, -321, 1645, 8389, 6421, 552
550, -717, -318, 1655, 8526, 6543, 779
560, -744, -343, 1667, 8687, 6664, 986
570, -777, -372, 1730, 8825, 6821, 1175
580, -5090, -1453, 5764, 9399, 7754, 2522
590, -31324, -28480, 32764, 13946, 340, 4576
600, -32764, -32764, 32764, 23849, -27380, 4448
610, -30650, -28136, 32764, 32747, -32766, 26193
620, 32748, 32748, 18939, 21594, -29190, 2693
630, 19733, 21287, 20127, -15234, 13051, -9557
640, -108, -7270, 4371, -16427, 32762, 118
650, -5751, -7654, 5034, -20637, 32757, -5380
660, -7055, -6144, 7469, -20597, 32766, -3803
670, -4968, -4577, 8220, -15983, 32592, -240
680, -812, -2025, 5035, -4411, 30154, 4360
690, 157, -1030, 4271, -1227, 29065, 4522
700, -1459, -1083, 5313, 142, 30235, 3415
710, -3767, -1052, 5433, 1847, 32749, 2912
720, -5416, -1480, 4100, 1932, 32372, 3417
730, -7303, -2316, 2521, 1056, 29528, 4006
740, -8665, -2760, 1804, -947, 24333, 4531
750, -10574, -3504, 2298, -4405, 13113, 5056
760, -11978, -4383, 2927, -4387, 10863, 5778
770, -13737, -5450, 4317, -3662, 11122, 7091
780, -17372, -6019, 7077, 4, 12225, 9665
790, -18913, -5421, 8367, 1912, 11344, 10040
800, -20210, -4527, 9825, 3078, 9652, 9552
810, -18900, -1251, 11366, 3919, 6005, 6904
820, -18180, 286, 11822, 3520, 5932, 4785
830, -17566, 1169, 11824, 2548, 7927, 2841
840, -16639, 416, 10252, 727, 14896, -623
850, -16547, -875, 8732, 87, 17483, -2145
860, -16949, -2300, 5968, -613, 18754, -3161
870, -17295, -3404, 3428, -1527, 18109, -3447
880, -16177, -4434, 878, -2083, 13736, -2059
890, -14981, -4203, 278, -1515, 10968, -1210
900, -13860, -3635, 29, -844, 7730, -714
910, -12182, -2551, 465, -30, 1089, -531
920, -12336, -2470, 1359, 278, -1334, -554
930, -13672, -2958, 2384, 529, -3137, -495
940, -16464, -3363, 3766, 733, -4389, -230
950, -17167, -3184, 4345, 915, -5757, 315
960, -17371, -2970, 5056, 841, -5910, 465
970, -17139, -2783, 5648, 721, -5581, 479
980, -16153, -2866, 6120, 480, -4019, 31
990, -15866, -2820, 6122, 364, -2974, -327
