timestamp, ax, ay, az, gx, gy, gz
0, -9766, 10398, 7416, -603, -1432, 552
10, -9814, 10444, 7389, -628, -1493, 701
20, -9722, 10396, 7246, -697, -1593, 857
30, -9405, 10080, 7122, -970, -1860, 1040
40, -9274, 9856, 6990, -1091, -1903, 1098
50, -8946, 9581, 6727, -1163, -1974, 1164
60, -8142, 8736, 6096, -1338, -2184, 1240
70, -7514, 8098, 5614, -1554, -2366, 1282
80, -6823, 7415, 5248, -1812, -2608, 1261
90, -4041, 4297, 3406, -2830, -3576, 480
100, -3404, 3714, 2762, -3022, -3795, 321
110, -1270, 1689, 234, -4214, -5529, -371
120, 229, 327, -1243, -5887, -7245, -1011
130, 1414, -787, -1393, -7791, -9314, -1993
140, 1886, -1534, -409, -8835, -11235, -3228
150, 1602, -1587, 1622, -6682, -12440, -4357
160, 1041, -818, 1848, -4574, -10501, -3903
170, 282, -293, 1732, -2871, -6501, -2797
180, -322, -77, 1416, -1974, -2434, -1375
190, -893, 331, 748, -2417, -208, 29
200, -1102, 495, 853, -3190, -921, -82
210, -552, 310, 781, -3623, -1777, -89
220, 535, 207, 1070, -3552, -2410, -293
230, -51, 344, 958, -3400, -2279, -596
240, -481, 399, 791, -3489, -2136, -640
250, -181, 161, 1178, -4076, -2404, -557
260, -121, 136, 1304, -4151, -2297, -613
270, -202, 248, 1144, -4108, -2079, -659
280, -313, 376, 929, -4140, -2124, -738
290, -195, 251, 1141, -4594, -2420, -887
300, -272, 190, 1337, -4745, -2339, -987
310, -396, 237, 1331, -4811, -2238, -1026
320, -333, 310, 1154, -5059, -2427, -1023
330, -260, 297, 1283, -5266, -2483, -1061
340, -500, 255, 1362, -5619, -2456, -1186
350, -448, 293, 1366, -5756, -2517, -1184
360, -425, 308, 1424, -5948, -2556, -1210
370, -397, 357, 1429, -6116, -2580, -1268
380, -354, 383, 1510, -6549, -2402, -1476
390, -437, 406, 1546, -6773, -2337, -1629
400, -428, 417, 1606, -6991, -2286, -1759
410, -420, 429, 1702, -7449, -2020, -2077
420, -450, 457, 1744, -7685, -1773, -2320
430, -582, 443, 1812, -7921, -1611, -2614
440, -711, 563, 2160, -8199, -1489, -2875
450, -32764, 32748, 32764, -13667, 6602, -5916
460, -32764, 32748, 32764, -27361, 1095, -14387
470, -32764, 23555, 32764, -31806, -30329, -23644
480, 32748, -11824, -23779, -302, -32126, 14244
490, 20375, -4729, 12598, -9541, -15086, 2467
500, 708, 1813, 22962, -203, 9292, -4897
510, -1223, 1658, 11766, 15710, 17594, 973
520, -874, 681, 1873, 21933, 8109, 7403
530, -750, 1853, 27, 18867, 1514, 8039
540, -695, 4079, -1156, 14095, -3484, 7728
550, 48, 6159, 1706, 1821, -4497, 4058
560, -788, 5450, 4333, -3298, -965, 1009
570, -2037, 4611, 7303, -7055, 2454, -1085
580, -4379, 3148, 15593, -8018, 1907, -1040
590, -3809, 2308, 17213, -4923, -1420, -370
600, -3398, 2096, 17530, -1393, -4107, -284
610, -3714, 4336, 17663, 2294, -3644, -653
620, -4012, 5998, 18583, 2115, -1826, -670
630, -4340, 7269, 19321, 1478, -937, -734
640, -4079, 7132, 18954, 947, -1508, -732
650, -3109, 6110, 17883, 957, -1439, -564
660, -2331, 5622, 16848, 813, -618, -477
670, -2738, 5228, 15882, 826, 535, -587
680, -4596, 4032, 15236, 1724, 1099, -420
690, -4448, 3902, 15788, 2589, 754, 28
700, -3978, 4246, 16594, 3455, 617, 388
710, -3984, 5950, 17503, 3820, 946, 515
720, -4079, 6487, 16626, 3866, 854, 388
730, -3966, 6534, 15227, 3775, 767, 142
740, -3495, 6414, 13329, 2742, 494, -176
750, -3399, 6394, 13136, 1825, 476, -293
760, -3568, 6191, 13457, 897, 285, -511
770, -3795, 5921, 14312, 69, 58, -628
780, -4038, 5891, 14945, -523, -202, -628
790, -4078, 6020, 14911, -736, -407, -617
800, -4013, 5930, 15170, -1012, -640, -643
810, -4141, 5552, 15932, -1281, -807, -668
820, -4104, 5397, 16109, -1112, -859, -633
830, -3831, 5312, 16048, -531, -850, -423
840, -3782, 5345, 15865, -220, -745, -335
850, -3784, 5360, 15716, 52, -642, -288
860, -3887, 5351, 15681, 319, -536, -285
870, -4269, 5438, 15689, 821, -266, -272
880, -4130, 5700, 15446, 1027, -130, -205
890, -3992, 5792, 15347, 957, -135, -205
900, -3872, 5835, 15266, 825, -193, -219
910, -3765, 5826, 15232, 440, -408, -286
920, -3969, 5857, 15153, 306, -456, -300
930, -4199, 5886, 15153, 180, -488, -349
940, -4432, 5915, 15203, 119, -423, -392
950, -4226, 5548, 15393, 149, -403, -429
960, -4084, 5266, 15513, 143, -315, -414
970, -4094, 5147, 15595, 112, -275, -409
980, -4179, 5273, 15665, 135, -333, -384
990, -3999, 5444, 15609, 267, -487, -324
