timestamp, ax, ay, az, gx, gy, gz
0, -3476, -5010, -12168, 380, -762, 109
10, -3400, -4768, -11627, 456, -766, 292
20, -3261, -4393, -11049, 622, -812, 474
30, -2880, -3518, -9368, 824, -910, 815
40, -2646, -2979, -8251, 875, -1067, 998
50, -2049, -2386, -6498, 988, -1091, 1122
60, -1748, -1724, -5662, 1211, -659, 1046
70, -1232, -1292, -4175, 1961, 11, 1066
80, -1131, -945, -3376, 2412, 672, 1126
90, -1045, -459, -2076, 2508, 878, 1060
100, -32, 55, 79, 1701, -8, 822
110, 549, 154, 1066, 997, -123, 595
120, 892, 199, 1993, 510, 593, 316
130, 923, 232, 2964, 626, 3706, 88
140, 476, 295, 2534, 1107, 5485, 372
150, -329, 373, 1509, 1619, 5954, 956
160, -288, -54, -413, 1840, 1299, 2313
170, -24, -348, -546, 1468, -285, 2541
180, 93, -431, -373, 1108, -259, 2533
190, -351, 13, 279, 1233, 1376, 2114
200, -190, -32, 360, 1552, 1427, 2084
210, -37, -245, 47, 1605, 1506, 2197
220, -138, -148, -24, 1195, 1356, 2334
230, -147, -94, 100, 1217, 1355, 2380
240, -84, -155, 4, 1309, 1460, 2429
250, -108, -233, -107, 1271, 1517, 2464
260, -147, -190, -91, 1132, 1420, 2505
270, -95, -224, -78, 1099, 1483, 2593
280, -5, -239, -143, 1087, 1544, 2691
290, -65, -286, -195, 956, 1562, 2754
300, -78, -245, -227, 930, 1616, 2822
310, -46, -270, -272, 875, 1686, 2916
320, -21, -286, -375, 800, 1689, 3035
330, -16, -296, -361, 717, 1646, 3108
340, 32, -305, -404, 698, 1596, 3159
350, 43, -328, -450, 641, 1596, 3221
360, 46, -335, -546, 498, 1595, 3287
370, 53, -340, -596, 423, 1610, 3315
380, 56, -386, -589, 343, 1648, 3336
390, 146, -385, -757, 156, 1850, 3418
400, 169, -357, -858, 59, 1922, 3443
410, 160, -403, -1011, -42, 1916, 3458
420, -5054, -7045, -24322, -778, 1180, 3702
430, -32764, -32764, -32748, -17307, 3734, 8209
440, -32764, -32764, -32748, -32683, 30208, 14209
450, -4603, 8804, 13778, -14320, 32766, -168
460, 7721, 15090, 31648, -12528, 28500, 3122
470, 5879, 12239, 8467, 6024, 4716, -2048
480, 2014, 981, 1105, 7831, 11463, -3
490, 2680, -681, -574, 7481, 12929, 503
500, 2652, -632, -2093, 7437, 9192, -485
510, 1511, -1453, -2812, 7209, -5343, -3642
520, 1625, -1789, -2303, 7142, -13201, -4559
530, 1284, -2238, -1774, 7780, -19944, -5351
540, 1396, -2852, -1443, 9568, -24597, -6019
550, 583, -3744, -5714, 16511, -26779, -8291
560, -953, -3616, -9971, 17662, -25821, -8872
570, -2603, -3939, -13408, 14414, -25100, -8143
580, 446, -5014, -20487, 1085, -20256, -2747
590, 1446, -5727, -21266, -6932, -11068, -791
600, 1068, -6256, -21968, -12856, 132, 16
610, 605, -5226, -25162, -12938, 5630, -241
620, 1164, -2791, -24339, -8801, 2154, -399
630, 914, -639, -22412, -4524, -989, -600
640, -371, -131, -18754, -1934, -1746, -596
650, -1743, -1390, -12965, 117, -230, 178
660, -890, -974, -13314, 845, 1812, 274
670, -156, -2427, -14703, 269, 3158, -1235
680, -224, -2754, -15858, 622, 2370, -1172
690, 403, -2303, -16536, 1324, 1522, -606
700, 1209, -2232, -15298, 1445, 1249, 54
710, 1169, -2257, -15081, 1790, 735, 10
720, 780, -2429, -15178, 1884, 137, -99
730, 429, -2548, -14938, 1636, -369, -76
740, 427, -2888, -15349, 819, -885, -397
750, 551, -2877, -15944, 337, -1174, -522
760, 466, -2888, -16402, 141, -1461, -472
770, 359, -2883, -16489, 26, -1487, -356
780, 41, -2640, -15563, -218, -1018, -327
790, 30, -2463, -15181, -332, -834, -364
800, 50, -2291, -15110, -374, -625, -413
810, 37, -1998, -15402, -260, -269, -460
820, -60, -1908, -15573, -120, -133, -422
830, -81, -1956, -15651, 49, -28, -396
840, 129, -2168, -15719, 339, 115, -404
850, 152, -2364, -15579, 393, 87, -412
860, 294, -2584, -15376, 468, 68, -440
870, 421, -2704, -15393, 495, 86, -471
880, 553, -2620, -15482, 399, 37, -481
890, 592, -2554, -15561, 311, 100, -487
900, 475, -2399, -15676, 174, 107, -465
910, 650, -2265, -15591, -108, -32, -505
920, 722, -2390, -15536, -7, 91, -543
930, 65, -2489, -15445, 311, 45, -414
940, 474, -2511, -14941, 382, -23, -269
950, 1154, -2527, -15099, 493, 265, -291
960, 1456, -2358, -15868, 474, 501, -358
970, 403, -2153, -15495, 75, -93, -384
980, -164, -2007, -15532, 90, -361, -347
990, -154, -1760, -15500, 31, -509, -300
