timestamp, ax, ay, az, gx, gy, gz
0, -8851, 11602, 8193, 425, -220, -158
10, -8829, 11576, 8110, 411, -209, -156
20, -8692, 11442, 8136, 422, -249, -172
30, -8590, 11310, 7962, 441, -366, -265
40, -8470, 11199, 7862, 423, -464, -324
50, -8333, 11056, 7803, 389, -511, -366
60, -8037, 10758, 7508, 395, -717, -476
70, -7347, 9828, 6177, 318, -954, -534
80, -5351, 7721, 3755, -282, -1877, -668
90, -3569, 5690, 3077, -1714, -3513, -1131
100, -3388, 4814, 4567, -2134, -4690, -3175
110, -3188, 4297, 3254, -1762, -4811, -3714
120, -2698, 3388, 1892, -2278, -5829, -3893
130, -367, 572, -1060, -5366, -9705, -4089
140, 1060, -710, -1218, -7337, -11923, -4483
150, 1603, -1720, -469, -8245, -14058, -5248
160, 1786, -1620, 1419, -5709, -15796, -6139
170, 1243, -643, 1600, -3621, -13654, -6249
180, 498, -30, 1439, -2416, -10023, -5980
190, -579, 169, 727, -2066, -7071, -4210
200, -867, -24, 921, -2969, -4757, -3488
210, -975, -49, 1270, -3456, -4498, -2917
220, -794, 16, 1306, -3657, -4429, -2519
230, -110, 39, 976, -4034, -3187, -1912
240, -188, 131, 1058, -4150, -2723, -1790
250, -207, 274, 819, -4165, -2742, -1736
260, 51, 335, 879, -4211, -3258, -1915
270, -22, 304, 917, -4304, -3400, -2143
280, -263, 214, 1068, -4403, -3563, -2362
290, -360, 130, 1214, -4598, -3793, -2379
300, -284, 156, 1191, -4721, -3692, -2273
310, -258, 168, 1193, -4904, -3437, -2195
320, -303, 205, 1277, -5064, -3251, -2164
330, -246, 252, 1253, -5284, -3399, -2217
340, -201, 251, 1272, -5452, -3489, -2274
350, -261, 227, 1323, -5623, -3479, -2315
360, -309, 232, 1445, -6004, -3356, -2288
370, -243, 258, 1498, -6216, -3248, -2243
380, -219, 263, 1515, -6440, -3046, -2236
390, -179, 364, 1615, -6833, -2701, -2307
400, -170, 361, 1654, -7067, -2508, -2376
410, -85, 353, 1669, -7315, -2193, -2459
420, -218, 351, 1888, -7792, -1466, -2710
430, -157, 399, 1863, -7941, -1154, -2807
440, -130, 461, 1859, -8160, -814, -2950
450, -231, 411, 1955, -8449, -402, -3154
460, -335, 403, 2071, -8789, 225, -3455
470, -428, 405, 2131, -8939, 446, -3629
480, -662, 726, 2625, -9174, 605, -3756
490, 312, 22925, -95, -11917, 613, -5143
500, -32764, 32748, 32764, -28205, -1660, -22707
510, -32764, 3482, 32764, -25471, -21048, 3987
520, 25763, -3887, -21260, 21037, -30988, 15775
530, 29466, 4812, -26822, 21028, -699, 12259
540, 1531, 1740, -5275, 1688, 14829, -8421
550, -6137, 735, 551, 2772, 2211, -4586
560, -5117, 1, 200, 3827, -3086, 1659
570, -1917, 347, -211, 3106, -7624, 6317
580, 665, 1782, -109, 894, -9690, 7753
590, 2455, 5368, 1340, -10859, -8603, 1689
600, 957, 5456, 6648, -19787, -6533, -2845
610, -1890, 3697, 13627, -25105, -3304, -6102
620, -6875, -1493, 23358, -15183, 4876, -5240
630, -7399, -3420, 19648, -4641, 3352, -2637
640, -6230, -4315, 14771, 3194, -1633, -86
650, -5596, -3200, 17368, 6036, -3832, 2477
660, -5102, 1935, 22528, 6404, -175, 2304
670, -5448, 4113, 22277, 9482, 2634, 1777
680, -5459, 5510, 19513, 9650, 1854, 1270
690, -5100, 6216, 16611, 7672, 1314, 766
700, -4552, 5067, 13624, 2779, 927, -562
710, -4251, 4011, 12984, 1052, 1246, -1118
720, -4769, 3070, 14835, -724, 1532, -1529
730, -6081, 2273, 16677, -757, 1828, -1057
740, -6762, 2428, 18398, -48, 1833, -569
750, -7129, 2247, 18701, 804, 1323, -223
760, -5939, 2611, 15341, 1766, -329, -236
770, -5272, 2816, 14318, 1880, -780, -33
780, -4999, 3119, 14094, 1639, -788, 86
790, -5106, 3437, 15462, 557, -431, 7
800, -5092, 3137, 15880, 281, -365, -170
810, -4979, 2880, 15639, 272, -153, -281
820, -5024, 2910, 15331, 314, 136, -356
830, -5935, 3078, 15773, 149, 234, -561
840, -6048, 2991, 15989, 46, -66, -608
850, -5815, 2978, 15932, 13, -359, -510
860, -5642, 2955, 16024, -50, -486, -415
870, -5526, 2867, 16059, -117, -569, -307
880, -5409, 2777, 15792, 41, -561, -276
890, -5303, 2745, 15570, 174, -489, -299
900, -5473, 2720, 15565, 475, -357, -339
910, -5524, 2843, 15708, 579, -320, -293
920, -5623, 3017, 15879, 640, -249, -231
930, -5771, 3135, 15810, 721, -115, -206
940, -5806, 3060, 15747, 637, -74, -242
950, -5861, 2923, 15635, 515, -26, -310
960, -5833, 2808, 15524, 398, -56, -368
970, -6105, 2744, 15724, 95, -350, -365
980, -6070, 2667, 15668, 157, -401, -346
990, -5594, 3000, 15655, 457, -631, -270
