timestamp, ax, ay, az, gx, gy, gz
0, -6747, -10890, 12097, -136, -549, -933
10, -6576, -10981, 12395, -227, -371, -802
20, -6553, -10874, 12317, -71, -328, -848
30, -6654, -10802, 12297, 98, -287, -920
40, -6643, -10650, 12113, 375, -169, -847
50, -6558, -10601, 12046, 624, -118, -728
60, -6518, -10643, 12144, 861, -93, -668
70, -6760, -10697, 11979, 1432, 62, -573
80, -6588, -10534, 11868, 1667, 168, -438
90, -6473, -10531, 11818, 1883, 304, -370
100, -6543, -10586, 11803, 2111, 387, -356
110, -6359, -10488, 11576, 2414, 482, -101
120, -6122, -10345, 11393, 2581, 449, 20
130, -6011, -10225, 11168, 2754, 410, 82
140, -5919, -10161, 10900, 2859, 289, 215
150, -5830, -10120, 10800, 2809, 193, 370
160, -5595, -10007, 10563, 2639, 57, 663
170, -5525, -9994, 10531, 2511, -22, 747
180, -5556, -9889, 10371, 2351, -35, 812
190, -5460, -9494, 10136, 2191, -3, 927
200, -4521, -8244, 9093, 2297, -160, 1095
210, -3973, -7106, 8073, 2670, -340, 1021
220, -3560, -6096, 6890, 3436, -520, 1036
230, -2725, -4366, 5511, 5478, -994, 1458
240, -2096, -3053, 4360, 7428, -1434, 1888
250, -1158, -1745, 2724, 9832, -2329, 2367
260, 778, 245, -231, 12599, -4995, 2448
270, 1407, 771, -725, 12209, -5808, 1710
280, 1533, 1123, -872, 11299, -5422, 720
290, 1500, 1268, -1172, 10419, -4101, -124
300, 436, 832, -869, 7346, -1141, -1064
310, -290, 474, 40, 5594, -247, -932
320, -669, 35, 1218, 4583, -20, -421
330, -889, -164, 1878, 4365, -308, 137
340, -656, -108, 991, 4824, -1004, 1135
350, -232, -85, 804, 4689, -950, 1557
360, 56, -122, 934, 4613, -629, 1718
370, -310, -66, 1220, 4946, -293, 1344
380, -412, -109, 1238, 5105, -352, 1278
390, -408, -100, 1161, 5209, -327, 1397
400, -471, -112, 1231, 5497, 350, 2147
410, -525, -123, 1258, 5559, 529, 2273
420, -549, -142, 1341, 5607, 681, 2441
430, -568, -158, 1340, 5826, 913, 2790
440, -594, -161, 1355, 5875, 1079, 2971
450, -650, -180, 1412, 5965, 1218, 3114
460, -692, -188, 1432, 6066, 1334, 3288
470, -737, -210, 1469, 6281, 1524, 3688
480, -829, -202, 1491, 6354, 1655, 3897
490, -837, -216, 1458, 6436, 1749, 4122
500, -947, -219, 1526, 6611, 1882, 4570
510, -1000, -256, 1572, 6715, 1937, 4820
520, -1070, -243, 1603, 6807, 1931, 5029
530, -1181, -272, 1598, 6894, 1926, 5277
540, -1245, -257, 1654, 7082, 1950, 5855
550, -1244, -266, 1654, 7144, 1950, 6173
560, -1256, -245, 1714, 7232, 1883, 6413
570, -1394, -232, 1879, 7416, 1688, 6893
580, -1609, -263, 2177, 7529, 1589, 7143
590, -6396, -1681, 13050, 7813, 1385, 7470
600, -32764, -31091, 32764, 16881, -8405, 9912
610, -32764, 26881, 32764, 30643, -30169, 11530
620, 32728, 23666, -4561, 14959, -25928, 1443
630, 22482, 8866, 3453, 4840, 18358, -1882
640, -10127, -4418, 101, -13997, 30163, -10172
650, -9053, -3107, 2448, -16001, 30474, -7006
660, -2499, -918, 6468, -13423, 28871, -110
670, 614, -781, 6533, -4186, 25585, 1286
680, 1276, -1376, 6726, -45, 24627, 863
690, 709, -1585, 6488, 3412, 24006, -938
700, 214, 2932, 4518, 1769, 22494, -6442
710, -3625, 3493, 4339, -3248, 20875, -10714
720, -8513, 2056, 5117, -5962, 17633, -13115
730, -15451, -1462, 3289, -2796, 12188, -5627
740, -15352, -2572, 1923, -485, 11910, 1087
750, -15244, -3979, 2438, 659, 12865, 6039
760, -17244, -5440, 4950, 1104, 13474, 8205
770, -24355, -5701, 11762, 3039, 7086, 8326
780, -24745, -3226, 14380, 4189, 1606, 7919
790, -20790, -36, 15129, 4410, -1622, 7276
800, -11504, 2867, 14000, 1618, 1922, 3495
810, -11067, 2382, 13764, 237, 7758, 1153
820, -12347, 1710, 12907, 24, 12760, -689
830, -13984, 635, 10790, 236, 15591, -1837
840, -16232, -1356, 6179, -332, 17802, -2071
850, -17015, -1681, 4256, -729, 16431, -1775
860, -16764, -1729, 2928, -928, 13189, -1324
870, -14019, -1157, 1646, -516, 3763, -651
880, -12379, -580, 2132, 30, -751, -525
890, -13198, -867, 5336, 571, -5711, -148
900, -15155, -997, 6986, 617, -6662, -10
910, -16469, -901, 8274, 631, -6880, 170
920, -16471, -453, 9641, 556, -6485, 267
930, -15539, -255, 9607, 413, -4512, -43
940, -14546, -257, 9233, 321, -3107, -316
950, -14164, -516, 8636, 269, -1642, -520
960, -14461, -817, 7709, 201, -6, -561
970, -14614, -850, 7666, 211, 264, -529
980, -14707, -911, 7727, 259, 418, -456
990, -15276, -934, 7445, 365, 567, -285
