timestamp, ax, ay, az, gx, gy, gz
0, -3796, -2886, 13967, -23, -1009, -743
10, -3871, -2864, 13857, -133, -832, -850
20, -3457, -2496, 12063, 167, -950, -845
30, -3063, -2278, 11038, 126, -1383, -730
40, -2654, -2059, 10118, -253, -1861, -588
50, -2101, -1769, 8628, -442, -2594, -481
60, -1098, -985, 5103, -343, -5573, -409
70, -622, -569, 3204, -97, -7394, -370
80, -327, -233, 1636, 326, -9051, -281
90, 548, 338, 341, 1047, -11794, -411
100, 406, 274, 30, 1536, -12336, -1033
110, 281, 461, 258, 1848, -12680, -1564
120, -197, 396, 89, 2154, -12214, -1968
130, -376, 80, -39, 1372, -8574, -1268
140, -91, -64, -4, 728, -5784, -517
150, 334, 33, 212, 146, -2883, 85
160, 782, 99, 751, -513, 1683, -246
170, 573, 72, 862, -708, 2644, -857
180, 181, 50, 958, -899, 3077, -1622
190, 7, 32, 1098, -1269, 2890, -1942
200, -150, -13, 1226, -1368, 2695, -2036
210, -232, -58, 1308, -1358, 2438, -2003
220, -223, -154, 1470, -1169, 1697, -1799
230, -251, -181, 1556, -950, 1295, -1686
240, -261, -215, 1577, -608, 884, -1533
250, -155, -206, 1597, -215, 468, -1359
260, -33, -143, 1500, 537, -331, -1100
270, 63, -88, 1373, 782, -584, -1097
280, 139, -88, 1328, 868, -631, -1137
290, 151, -78, 1442, 800, -428, -1222
300, 169, -99, 1483, 800, -320, -1275
310, 98, -115, 1534, 848, -163, -1356
320, 93, -129, 1596, 1006, 94, -1384
330, 37, -136, 1647, 1112, 183, -1396
340, 61, -130, 1655, 1240, 165, -1396
350, 65, -142, 1667, 1340, 100, -1431
360, -15, -117, 1779, 1530, 152, -1451
370, -21, -82, 1739, 1631, 203, -1434
380, -80, -61, 1805, 1694, 308, -1419
390, -70, -60, 1915, 1839, 514, -1252
400, -82, -47, 1998, 1865, 552, -1209
410, -99, -89, 2274, 1846, 730, -1184
420, -146, -347, 3672, 1893, 1176, -1133
430, -32764, -5463, 32764, 31473, 21144, 24975
440, -32764, 32748, 32764, 8784, 5441, 9333
450, 11494, 4210, -32748, -19518, -32735, 768
460, 2652, 4297, -4936, -11467, -32766, 3351
470, 4168, 636, 557, -10507, -32766, 3808
480, 3094, 248, 984, -6810, -32766, 2604
490, 1074, -299, 695, -3862, -32766, 413
500, 844, -403, 817, -3066, -32766, 661
510, 1399, -291, 1106, -2280, -32766, 876
520, 675, 28, 320, -994, -32766, -233
530, 916, 64, 593, -1034, -32766, -432
540, 2211, 42, 2648, -892, -32766, -462
550, 4684, 188, 3928, 279, -32766, -1144
560, 16162, 50, 10492, 5261, -32040, -6983
570, 22358, -872, 4956, 8663, -23573, -12837
580, 26437, -3289, 965, 9006, -17964, -19599
590, 32748, -1862, 5760, 1967, -23873, -22097
600, 32720, 4326, 5754, 900, -27116, -17359
610, 25494, 8122, 2883, 1666, -30924, -12975
620, 16435, 7404, -628, 1531, -32640, -11387
630, 6905, 4443, -1892, -2273, -32766, -10441
640, 5873, 3884, -963, -3144, -32766, -9040
650, 6002, 4302, -775, -2555, -32727, -6855
660, 12008, 5876, -3425, 336, -32081, -1469
670, 14542, 3531, -8765, 7411, -30663, 3590
680, 13383, 2437, -12572, 10421, -28650, 2942
690, 12642, 2175, -14033, 9860, -25983, 2123
700, 12513, 1734, -14527, 8151, -22721, 1436
710, 12653, 578, -14957, 5702, -17652, 500
720, 13553, 345, -14311, 1123, -4398, 299
730, 13955, 1224, -13214, -3, 375, -181
740, 13303, 2325, -11694, -641, 2715, -900
750, 12162, 3749, -8978, -1803, 3702, -1657
760, 11954, 4118, -8281, -1771, 2787, -1779
770, 11855, 4097, -8113, -1404, 1592, -1625
780, 12266, 2637, -8695, 73, -589, -504
790, 12375, 1822, -9248, 751, -1074, 43
800, 12502, 1345, -9651, 1053, -1203, 339
810, 13014, 1896, -10553, 896, -1307, 128
820, 12781, 2653, -10711, 527, -1250, -398
830, 12418, 2876, -10044, 141, -738, -664
840, 13220, 2955, -9256, 174, 240, -436
850, 12895, 2712, -9055, 246, -165, -421
860, 12328, 2441, -9314, 369, -750, -398
870, 11940, 2566, -9818, 447, -1152, -465
880, 12219, 2999, -9938, 483, -745, -388
890, 12804, 2942, -9894, 640, -590, -252
900, 13119, 2858, -9455, 654, -686, -229
910, 12495, 2572, -9805, 776, -1714, -306
920, 12435, 2375, -10625, 745, -1865, -224
930, 12088, 2260, -11466, 548, -1618, -244
940, 12189, 2911, -11157, 29, -101, -603
950, 12298, 3148, -10063, -196, 785, -620
960, 12388, 3023, -8973, -198, 1201, -452
970, 12691, 2633, -8362, 287, 41, -202
980, 12198, 2360, -9333, 584, -1159, -297
990, 11976, 2361, -10371, 695, -1831, -288
