timestamp, ax, ay, az, gx, gy, gz
0, -6538, -10383, 11063, 1014, -389, 182
10, -6369, -10445, 11075, 1069, -289, 224
20, -6370, -10427, 10974, 1114, -240, 233
30, -6334, -10419, 10919, 1127, -199, 247
40, -6164, -10441, 10892, 1031, -172, 202
50, -6149, -10463, 10833, 1038, -203, 156
60, -6153, -10531, 10814, 1000, -232, 101
70, -6195, -10688, 10911, 916, -250, 44
80, -6161, -10781, 10915, 798, -329, -76
90, -6237, -10784, 10908, 725, -342, -181
100, -6241, -10785, 10928, 629, -371, -264
110, -6246, -10776, 10939, 450, -412, -362
120, -6259, -10745, 10991, 379, -449, -415
130, -6237, -10627, 10876, 371, -506, -491
140, -6290, -10544, 10833, 313, -544, -655
150, -6339, -10499, 10816, 256, -560, -710
160, -6252, -10382, 10740, 245, -589, -739
170, -6253, -10168, 10543, 258, -560, -910
180, -6232, -10031, 10438, 286, -544, -978
190, -5956, -9641, 10410, 310, -577, -1022
200, -5208, -8572, 9414, 718, -821, -1073
210, -4592, -7936, 8556, 2107, -1329, -1087
220, -4323, -7175, 7746, 2899, -1654, -1176
230, -1266, -2296, 2774, 9917, -2622, 1610
240, 10, -1031, 1101, 11657, -3511, 1729
250, 1693, 1152, -1115, 12132, -5064, -77
260, 1804, 1578, -1408, 11118, -4893, -1507
270, 1507, 1417, -1263, 9829, -4096, -2674
280, 678, 891, -743, 8478, -3288, -3269
290, -374, 254, 397, 6186, -1838, -2452
300, -659, 158, 681, 5415, -1492, -1713
310, -685, 169, 946, 4770, -1650, -1053
320, -624, 63, 1203, 3968, -1828, 103
330, -488, -4, 969, 3711, -1814, 575
340, -329, -96, 931, 3488, -1810, 902
350, -202, -179, 1188, 3485, -1746, 1079
360, -272, -136, 1245, 3934, -1469, 987
370, -347, -146, 1232, 4237, -1492, 892
380, -383, -137, 1176, 4492, -1533, 901
390, -480, -98, 1219, 4720, -1273, 1233
400, -491, -88, 1250, 4777, -1163, 1450
410, -486, -134, 1271, 4819, -1056, 1639
420, -494, -168, 1312, 5002, -789, 2026
430, -514, -153, 1390, 5110, -633, 2204
440, -488, -178, 1370, 5259, -558, 2352
450, -498, -186, 1426, 5438, -517, 2470
460, -607, -180, 1450, 5766, -391, 2749
470, -605, -180, 1485, 5897, -337, 2928
480, -610, -219, 1503, 6012, -286, 3110
490, -648, -229, 1566, 6324, -158, 3459
500, -657, -246, 1564, 6500, -131, 3604
510, -728, -256, 1645, 6861, -65, 3958
520, -793, -242, 1688, 7067, -44, 4114
530, -797, -228, 1696, 7240, -24, 4301
540, -891, -259, 1745, 7379, -19, 4489
550, -906, -284, 1855, 7684, 2, 4977
560, -888, -278, 1875, 7872, -44, 5199
570, -935, -276, 1956, 8052, -54, 5390
580, -1002, -331, 2191, 8360, -147, 5940
590, -1146, -331, 2891, 8583, -207, 6228
600, -20840, -13745, 31238, 8707, -1440, 6303
610, -32764, -32764, 32764, 32326, -2980, 11765
620, -32764, 30073, 32764, 32679, -18732, 26079
630, 7795, 30264, 24823, 20879, -22416, 6566
640, 18315, 12908, 2791, 8774, 10915, 3251
650, -13217, -1473, 7074, -24688, 20500, -9655
660, -6720, -2824, 5624, -27774, 15045, -7686
670, -2195, -2197, 6320, -24027, 13066, -7055
680, 1366, -519, 5280, -9985, 12737, -6225
690, 1482, -1243, 4216, -4590, 11239, -6265
700, 156, -1073, 5143, -2470, 8602, -7312
710, 586, 1363, 3851, -2349, 5796, -9103
720, -824, 1280, 4768, -8311, 6067, -15892
730, -3674, 226, 6003, -10927, 8708, -18241
740, -10126, -1686, 8533, -6835, 10335, -13703
750, -10866, -1825, 8434, -1630, 8646, -7599
760, -10272, -2362, 7963, 3365, 5616, -1732
770, -12743, -6051, 10710, 9709, -418, 5788
780, -14552, -8266, 13259, 11848, -3414, 8223
790, -15775, -9030, 16595, 12959, -6692, 9244
800, -16037, -7669, 20031, 13158, -9559, 8816
810, -11261, -403, 20750, 11296, -11840, 6614
820, -7792, 2451, 18586, 8417, -9666, 5089
830, -4467, 4349, 17531, 4652, -5609, 3241
840, -7023, 2794, 18475, -770, 3710, -976
850, -9645, -975, 17102, -1454, 7390, -2039
860, -9789, -1130, 16568, -1949, 8904, -2634
870, -10659, -2080, 13242, -2065, 8331, -1781
880, -9557, -2526, 12921, -2485, 7338, -945
890, -9088, -2431, 12578, -2377, 6304, -700
900, -9738, -1494, 10963, -792, 3781, -187
910, -9757, -776, 10056, 246, 1572, 14
920, -9214, -653, 10559, 925, -946, -42
930, -9572, -1290, 12659, 969, -2820, -142
940, -10328, -1459, 14760, 1273, -4165, 207
950, -10059, -1109, 15286, 1119, -4092, 291
960, -8891, -543, 15307, 587, -2675, 7
970, -8751, -670, 14921, 384, -1523, -234
980, -9009, -974, 14268, 235, -616, -420
990, -9176, -1146, 13682, 102, 12, -462
