timestamp, ax, ay, az, gx, gy, gz
0, -8187, 12000, 8749, -265, -126, 20
10, -8108, 11867, 8742, -301, -162, -60
20, -8062, 11776, 8632, -281, -185, -189
30, -7996, 11714, 8566, -241, -136, -418
40, -8006, 11694, 8556, -248, -121, -499
50, -7988, 11680, 8516, -231, -129, -568
60, -7890, 11458, 8314, -270, -85, -567
70, -7764, 11258, 8118, -318, -36, -519
80, -7591, 11000, 7921, -369, 54, -461
90, -7414, 10706, 7653, -451, 211, -400
100, -7007, 10059, 7188, -496, 768, -311
110, -6438, 9491, 6531, -574, 1066, -212
120, -5550, 8522, 5770, -803, 1177, -245
130, -4340, 6250, 4922, -1287, 747, -522
140, -3820, 5727, 4552, -1236, 767, -431
150, -3435, 5279, 4137, -1214, 849, -468
160, -3054, 4778, 3731, -1353, 820, -667
170, -2443, 3714, 2950, -1849, -44, -1207
180, -2121, 3104, 2307, -2157, -863, -1321
190, -1310, 1709, 1195, -3274, -3028, -1127
200, -903, 925, 834, -3818, -4148, -893
210, -388, 192, 525, -4201, -5155, -606
220, 234, -453, 41, -4409, -6030, -348
230, 1087, -992, 640, -4250, -6687, -372
240, 1051, -706, 1362, -3515, -5809, -592
250, 385, -303, 1478, -2420, -3919, -724
260, -745, 195, 703, -1405, -935, 143
270, -623, 151, 789, -1790, -553, 794
280, -528, 62, 1028, -2235, -451, 1177
290, -428, -4, 1136, -2481, 31, 1605
300, -322, 107, 1080, -2660, 424, 1832
310, -206, 265, 966, -2743, 660, 1973
320, -155, 353, 847, -2865, 695, 1932
330, -63, 396, 900, -3144, 386, 1685
340, -120, 351, 968, -3238, 263, 1564
350, -208, 319, 1035, -3344, 207, 1484
360, -312, 281, 1111, -3671, 244, 1445
370, -320, 270, 1202, -3913, 346, 1505
380, -322, 270, 1221, -4099, 465, 1607
390, -227, 418, 1211, -4298, 642, 1739
400, -231, 430, 1288, -4692, 953, 1828
410, -238, 429, 1292, -4910, 1046, 1847
420, -268, 422, 1309, -5100, 1129, 1878
430, -301, 467, 1373, -5602, 1330, 1958
440, -318, 468, 1414, -5873, 1485, 2054
450, -361, 482, 1505, -6164, 1898, 2247
460, -399, 477, 1527, -6682, 2071, 2329
470, -431, 477, 1621, -6960, 2308, 2391
480, -449, 514, 1658, -7239, 2551, 2470
490, -501, 574, 1703, -7784, 3057, 2546
500, -484, 619, 1775, -8082, 3297, 2594
510, -465, 668, 1800, -8388, 3557, 2636
520, -576, 1213, 2325, -9150, 4139, 2663
530, -9014, 20268, 12737, -10189, 4286, 2551
540, -32764, 32748, 32764, -21022, 7549, -4340
550, -32764, 32748, 32764, -32435, -9365, -28605
560, -19133, -32764, 32464, -16045, -32366, -12997
570, 8862, -26598, -11543, 19314, -30166, 5434
580, 8575, -8770, 12539, 15824, -7732, 5367
590, 3490, 1348, 10053, 18414, 10486, 4865
600, -1605, 2388, 3343, 25863, 7188, 8076
610, 334, 2235, 2441, 26420, 3935, 10191
620, 1520, 2518, 1548, 24224, 4475, 9838
630, -1749, 5263, 1331, 14203, 5140, 3695
640, -3942, 5887, 2887, 9471, 2046, 1497
650, -5008, 6126, 4121, 6450, -1156, 694
660, -5487, 6402, 5788, 3563, -1977, 191
670, -3940, 6816, 12696, -6786, -2464, -2551
680, -5001, 6708, 13943, -7779, -637, -3292
690, -7393, 5951, 18230, -9269, 2911, -3876
700, -8346, 4880, 19851, -8437, 3222, -3672
710, -8838, 3637, 20731, -6464, 2652, -3109
720, -8836, 2447, 20609, -3624, 1938, -2378
730, -8256, 2747, 17609, 1942, 997, -918
740, -8150, 5418, 15930, 2881, 266, -499
750, -8345, 6411, 14817, 2811, -119, -249
760, -7625, 5151, 13061, 1990, -531, 410
770, -6696, 5278, 13156, 1539, -1312, 589
780, -5793, 5312, 13745, 1069, -1545, 589
790, -5759, 5113, 13681, 427, -971, -147
800, -6011, 5117, 13652, -81, -558, -437
810, -6087, 4978, 14068, -543, -290, -644
820, -6906, 4643, 15231, -836, 39, -955
830, -7436, 4519, 15470, -581, 97, -887
840, -7645, 4525, 15412, -188, -16, -667
850, -7525, 4622, 15351, 181, -256, -420
860, -6772, 4702, 14923, 647, -611, -111
870, -6402, 4678, 14570, 735, -650, -39
880, -6265, 4643, 14383, 700, -611, -85
890, -6745, 5037, 14375, 440, -468, -245
900, -7026, 5130, 14525, 360, -401, -293
910, -7181, 5061, 14558, 346, -364, -325
920, -7228, 4763, 14595, 396, -185, -340
930, -7143, 4626, 14579, 432, -137, -344
940, -7035, 4510, 14615, 458, -153, -337
950, -6812, 4587, 14879, 465, -399, -284
960, -6786, 4768, 14928, 565, -578, -223
970, -6862, 4855, 14896, 644, -711, -150
980, -6772, 4629, 14954, 697, -914, -59
990, -6553, 5069, 14902, 800, -973, 21
