timestamp, ax, ay, az, gx, gy, gz
0, 14692, -4836, 1650, 374, 236, -715
10, 14840, -4810, 1593, 590, 697, -526
20, 14992, -4837, 1564, 662, 918, -435
30, 15148, -4843, 1531, 733, 1080, -324
40, 14895, -4693, 1424, 979, 1374, -354
50, 14507, -4567, 1371, 1068, 1565, -357
60, 14052, -4403, 1261, 1127, 1739, -332
70, 13482, -4223, 1134, 1123, 1911, -248
80, 11955, -3696, 969, 996, 2451, -51
90, 10739, -3317, 911, 957, 2812, -152
100, 9502, -3025, 740, 880, 3138, -321
110, 7173, -2356, 473, 754, 3288, -183
120, 6067, -1980, 412, 193, 3390, 103
130, 5100, -1589, 427, -152, 3445, 371
140, 4173, -1181, 472, -562, 3850, 569
150, 2757, -532, 587, -1395, 6014, 455
160, 2033, -266, 585, -1729, 7299, 90
170, 1449, -17, 646, -1975, 8526, -386
180, 291, 213, 490, -2628, 10915, -1596
190, -259, 162, 303, -3019, 11493, -2056
200, -49, 463, 510, -3425, 11626, -2098
210, -257, 432, 466, -3524, 11543, -2253
220, 76, 259, 731, -3154, 10960, -2340
230, 88, 175, 908, -2736, 10479, -2414
240, -302, -20, 985, -2222, 9992, -2365
250, 310, 37, 1591, -1017, 10283, -1473
260, 414, -17, 1610, -93, 10663, -1349
270, 506, 22, 1553, 826, 10842, -1249
280, 810, -28, 1361, 2372, 10611, -1056
290, 757, -35, 1245, 2841, 10206, -1052
300, 716, -7, 1153, 3139, 9638, -1012
310, 853, 29, 1151, 3278, 8187, -966
320, 898, 30, 1204, 3210, 7324, -993
330, 973, 44, 1287, 3192, 6427, -1021
340, 1022, 45, 1397, 3165, 5599, -1065
350, 1030, 69, 1658, 3326, 4357, -1081
360, 1087, 115, 1796, 3540, 3948, -1071
370, 1128, 146, 1936, 3875, 3699, -1088
380, 1259, 189, 2011, 4267, 3612, -1124
390, 1388, 162, 2075, 5247, 3849, -1271
400, 1391, 165, 2251, 5696, 4409, -1377
410, 1373, 161, 2364, 6274, 5048, -1498
420, 1428, 260, 2574, 7366, 6442, -1666
430, 1387, 323, 2460, 7789, 7029, -1759
440, 1261, 361, 2465, 8033, 7419, -1782
450, 1173, 430, 2335, 8119, 7589, -1511
460, 1362, 523, 1973, 7659, 7292, -1320
470, 1487, 605, 2305, 6989, 7241, -1214
480, 1591, 706, 2492, 6246, 7140, -1149
490, 21863, -638, 23428, 5159, 7878, -1183
500, 32748, -32764, 32764, 17879, 22499, -13520
510, -32764, 32748, 32764, 32200, 32766, 3627
520, -32764, 17221, -32748, 21148, 32766, -14171
530, -21651, -7151, -7927, 21710, 32766, -15664
540, -1052, -5033, -7747, 32766, 32766, 4555
550, 3254, -3355, -3876, 32766, 32766, 8069
560, 4749, -163, -2277, 31808, 32766, 10354
570, 3918, -20, -939, 27551, 32765, 11088
580, 2917, -300, -1048, 21756, 32766, 11831
590, 2109, -378, -1205, 19184, 32766, 12676
600, 2055, -412, -1899, 16717, 32765, 13693
610, 1522, -164, -2855, 13906, 32766, 14322
620, 1002, -91, -1163, 7225, 32766, 14238
630, 935, 82, -379, 5115, 32765, 13855
640, 586, 422, -698, 3918, 32766, 13283
650, 197, 3720, -1115, 3715, 32766, 10350
660, -8, 9263, -1200, 8122, 32765, 5793
670, -2417, 16640, -3962, 19732, 32666, -1821
680, -6240, 21780, -10852, 31415, 28600, -9275
690, -9556, 14298, -32748, 32766, 6201, -12726
700, -10188, 7157, -32748, 32766, -3141, -10786
710, -8258, -5760, -32748, 21495, -7045, -4655
720, -9090, -7153, -26154, 7416, -4511, -3140
730, -8941, -3466, -10766, -5710, -7538, -673
740, -7411, 5758, -9994, -3627, -6754, 2385
750, -7644, 6781, -11906, -1821, -3096, 1235
760, -9705, 4225, -13348, 1115, 782, -1374
770, -9002, 2457, -13717, 1937, 841, -1255
780, -8547, 1793, -13736, 1683, 821, -1035
790, -8082, 2701, -13247, 164, 447, -265
800, -7999, 3358, -13411, -28, -198, -105
810, -8309, 3370, -13479, 101, -592, -233
820, -8208, 3412, -13071, 176, -760, -343
830, -8197, 3309, -12731, 257, -741, -412
840, -8432, 2977, -12808, 448, -785, -506
850, -8804, 2582, -13257, 444, -452, -445
860, -8478, 2751, -13354, 338, -83, -311
870, -8073, 3053, -13392, 179, 201, -196
880, -7873, 3334, -13419, 113, 112, -197
890, -8135, 3323, -13291, 286, -600, -370
900, -8319, 3092, -13037, 360, -764, -437
910, -8525, 2926, -13007, 388, -728, -448
920, -8773, 2937, -13093, 326, -434, -380
930, -8587, 2936, -13032, 275, -193, -301
940, -8412, 3026, -13150, 290, 44, -257
950, -8290, 3125, -13247, 272, 149, -232
960, -8372, 3153, -13212, 281, 11, -261
970, -8554, 3161, -13212, 321, -157, -301
980, -8838, 3213, -12986, 287, -413, -319
990, -8657, 3173, -12970, 317, -161, -236
